,ATSC1e,SHED_DA,TPSA(NO),nHet,P_VSA_s_6,DELS,ATSC3e,SHED_DD,F04{C-N},ATS3m,TPSA(Tot),Me,P_VSA_ppp_D,AAC,ATS4m,P_VSA_p_2,P_VSA_ppp_ter,ATSC2e,MAXDN,nHAcc,H-050,P_VSA_m_3,P_VSA_i_4,T(N..O),CATS2D_00_DD,AMW,piPC02,CATS2D_00_AA,H%,GGI2,P_VSA_v_2,MPC05,nHDon,P_VSA_charge_3,ATS5m,PW5,ATS2m,ATSC4e,T(N..N),P_VSA_LogP_7,P_VSA_s_5,F01{C-N},ATSC7e,Mi,CATS2D_02_DA,piID,P_VSA_s_4,Hy,B03{C-N},mindssC,P_VSA_charge_8,P_VSA_ppp_A,F03{C-N},ATS1m,F06{C-N},piPC05,piPC06,ATS6m,MDDD,LOGP99,SssssC,ATSC6e,Pol,GGI6,F02{N-O},SCBO,SpMax3_Bh(e),T(O..O),MLOGP,GATS1v,IDET,MPC02,P_VSA_e_5,CATS2D_06_DA,NsCH3,LOGPcons,piPC03,SpMax8_Bh(m),GATS2e,P_VSA_LogP_1,Uindex,SpMax3_Bh(m),P_VSA_v_3,SpMax5_Bh(e),X%,S3K,piPC04,MDEO-11,CIC2,MW,F01{C-F},P_VSA_LogP_8,minsF,MPC04,Xindex,B02{F-F},P_VSA_e_3,SssCH2,minssCH2,Mp
Clc1ccc(c(c1)Cl)[C@]1(OC[C@@H](O1)COc1ccc(cc1)N1CCN(CC1)C(C)C)Cn1cncn1,0.0710759101960351,0.0,64.88,10,144.745488769154,33.1849370890533,0.882087379665849,0.0,9,4.39835944826514,64.88,1.00759253731343,0.0,1.67570044015536,4.51222527255455,74.4733990791849,95.9476966473441,0.527111256930274,2.36965509849796,7,0,32.9996636628193,41.4737354163656,98,0,7.94805970149253,4.44558811616363,8,46.2686567164179,4.66666666666666,74.4733990791849,4.77912349311153,0,18.5621001937353,4.35474264681903,0.0933237878111381,4.35597108950021,0.890808676963687,88,341.361957901119,0.0,11,0.775957463622187,1.13164925373134,0,10.349131948673,109.246524629386,-0.716742134193785,1,0.0,147.347868366358,74.4733990791849,5,3.94537890509618,11,5.79186966164357,5.97539867942119,4.35953960382079,45.8148148148148,4.4626999348402,-1.11965509849796,0.904104129955447,56,0.763310657596372,0,48.5,3.82408897082028,9,4.29296213404196,1.01184001797377,2546.83087383808,4.06044301054642,32.9996636628193,0,2,4.56852068962739,4.93357424795979,3.15501370138445,1.21034150423535,17.6504085237802,54.7719762855362,3.8382195728941,217.418869457536,3.66204051725825,2.98507462686567,6.00904760723944,5.41970500890786,0.0,1.31911254339707,532.52,0,78.297288123564,0.0,4.59511985013459,0.223378751738005,0,41.4737354163656,5.23367402638254,0.295259736030163,0.66817014925373
CC(=O)CCC1=CC2=C(C=C1)C=C(C=C2)OC,0.0161757661157018,0.0,26.3,2,36.1448149200242,11.9738394327734,0.15599575785124,0.0,0,3.35629425815239,26.3,0.991618181818182,0.0,1.26853475771822,3.16950629569927,36.1448149200242,44.8531887000421,0.0922876165289253,1.43071494943248,2,0,36.1448149200242,0.0,0,0,6.91848484848484,3.83945231259331,2,48.4848484848485,1.55555555555556,36.1448149200242,3.89182029811063,0,0.0,3.05086350298782,0.0992128013026111,3.3553557452094,0.111112463636364,0,188.337631945445,0.0,0,0.0753166854545454,1.11334545454545,0,8.53403801735501,76.5657465082051,-0.864904011146318,0,0.235951717234185,84.9322457153322,36.1448149200242,0,3.06068633334342,0,5.64478413389425,5.91729647699457,2.83010896398017,13.0449826989619,3.37000002712011,0.0,0.110411499669422,23,0.283265306122449,0,24.5,3.49150649434392,10,3.0377114535152,0.995867617462914,429.741374373303,3.2188758248682,36.1448149200242,0,2,3.07033716021177,4.39135796210277,2.27516460711567,0.987068081806234,19.7082616676244,28.5819686712074,3.39897786016114,100.343219130792,3.10357805140975,0.0,2.92025891520365,4.99467527451753,0.0,1.12180454571678,228.31,0,0.0,0.0,3.61091791264422,0.466874571047716,0,0.0,1.4295276675485,0.612759275006299,0.666672727272728
CC(C(=O)O)O,0.133299298125001,1.88988157484231,57.53,3,110.51161335426,12.4398148148148,0.446788732500001,1.0,0,2.13049498080441,57.53,1.052725,85.3666863218424,1.5,0.751761981686227,110.51161335426,119.33681761615,0.244389166875001,2.85185185185185,3,2,110.51161335426,0.0,0,2,7.5075,2.19722457733622,3,50.0,0.888888888888889,110.51161335426,0.0,2,25.1449270324178,0.0278984343020081,0.0,2.28498239964769,0.329181030000001,0,47.0844079863613,0.0,0,0.0,1.15615,1,3.29583686600433,8.82520426189009,1.31729283075043,0,-1.18518518518518,35.313305989771,110.51161335426,0,2.02248434818195,0,0.0,0.0,0.0,1.77777777777778,-0.548199951648712,0.0,0.0,4,0.0,0,6.0,2.51435175837105,8,-0.702690797079053,1.19517987956052,23.483943455364,1.94591014905531,110.51161335426,0,1,-0.520630249575922,1.94591014905531,0.0,0.630419308857207,8.82520426189009,11.1903760094042,2.22463558376298,9.73507873479314,1.63911513871957,0.0,2.5974025974026,0.0,1.14471424255333,0.396240625180288,90.09,0,0.0,0.0,0.0,1.33988048040247,0,0.0,0.0,0.0,0.553975
C1=CC(=CC=C1C(CC(=O)O)CN)Cl,0.0707452452071014,1.88988157484231,63.32,4,139.874101727186,18.5559079743008,0.263046178772192,1.0,3,3.26364637032672,63.32,1.01468076923077,75.5805306329867,1.69125391208234,3.13776689231221,100.725457665404,139.874101727186,0.177509590724853,2.50425925925926,3,3,67.828270193339,32.8971874720655,10,2,8.21846153846153,3.41772668361337,2,46.1538461538462,1.55555555555556,100.725457665404,3.29583686600433,3,0.0,3.06434456763055,0.0920135046282757,3.27368519227989,0.225886476834322,0,105.939917969313,0.0,1,0.260338007662723,1.12893461538462,1,6.36259697613564,37.9049898937205,1.38324290187693,1,-0.837592592592593,64.4618208565958,67.828270193339,2,2.93639318895539,1,4.68270976344351,4.5231463505095,2.83001821093284,7.91836734693878,1.85699996352196,0.0,0.34759743565089,17,0.202448979591837,0,18.0,3.30366260971503,2,2.10979213630414,0.865547082102635,253.651749752096,2.94443897916644,67.828270193339,0,0,1.78686403327537,3.76699723337789,1.81876707576953,0.457696045464907,0.0,27.8146299114163,3.28956552588187,89.2899259919898,2.85403292340883,3.84615384615385,3.41346737091619,4.20282520521617,0.5,0.692307692307692,213.68,0,39.148644061782,0.0,3.17805383034795,0.670290210584423,0,32.8971874720655,0.381016628873772,0.0537027588813301,0.666961538461538
C(C(=O)O)C(CC(=O)O)(C(=O)O)O,0.374051222653061,4.67314708297128,132.13,7,246.168153740938,38.5914814814815,1.0546275044898,3.77976314968462,0,3.20799621516116,132.13,1.08692857142857,170.733372643685,1.57511459141066,3.30482301013997,246.168153740938,246.168153740938,0.592688894897959,3.98842592592593,7,4,246.168153740938,0.0,0,4,9.14952380952381,3.17805383034795,7,38.0952380952381,2.0,246.168153740938,2.56494935746154,4,25.1449270324178,3.11951288993488,0.0681318681318681,3.19201492498103,1.25205021326531,0,47.0844079863613,0.0,0,0.181663652653061,1.14888571428571,3,4.87519732320115,0.0,2.64109639884111,0,-1.86361111111111,47.0844079863613,246.168153740938,0,2.77943722263449,0,3.2188758248682,2.30258509299405,2.21985201067266,6.9112426035503,-1.24849991500378,-2.73842592592593,0.661797243265306,16,0.0,0,15.0,3.25386143320384,92,-1.16923460837228,0.913239494725011,193.248536451436,2.89037175789616,246.168153740938,3,0,-1.27091150779202,3.09104245335832,1.76690058129628,0.524224002128241,0.0,41.7980075602026,3.21897220599581,7.79868689710918,2.41361673905611,0.0,3.86781031100628,3.25809653802148,5.06527727065693,1.25069821459478,192.14,0,0.0,0.0,2.89037175789616,1.2585930742804,0,0.0,-2.28842592592593,-1.14421296296296,0.582242857142857
CCCCNC(=O)N,0.0305240233749998,1.0,55.12,3,58.0421145044833,7.65324074074074,0.153225633025,1.0,2,2.15341110702364,55.12,0.997445,50.9079381550958,1.49046857073283,1.97709121031232,76.0528651875135,66.8673187663734,0.176280447875,2.09865740740741,3,3,25.1449270324178,50.9079381550958,4,2,5.8095,2.30258509299405,1,60.0,0.444444444444445,76.0528651875135,1.38629436111989,3,25.1449270324178,1.74373503855988,0.0430059523809524,2.42574562794889,0.11934187255,2,105.939917969313,18.0107506830303,3,0.0948702734000004,1.1641,2,3.78418963391826,8.82520426189009,2.00052251963713,1,-0.43199074074074,108.045622311298,25.1449270324178,2,2.29080679537718,1,1.6094379124341,1.38629436111989,1.47909936240142,3.75,0.454800017178059,0.0,0.0784438435000002,5,0.0,2,8.0,3.07705793881788,0,0.159831327704121,1.40304361063341,68.9384409322062,2.07944154167984,25.1449270324178,0,1,0.369043781627393,1.94591014905531,0.0831000000000007,0.339336531679061,8.82520426189009,18.751670820419,2.83112599863789,20.2757946201274,2.27987829327707,0.0,6.81491672169638,1.79175946922806,0.0,0.837744375108173,116.19,0,0.0,0.0,1.6094379124341,1.03795466985673,0,50.9079381550958,2.78675925925926,0.700231481481481,0.563645
CCOC1=CC=C(C=C1)NC(=O)C,0.0140709686390538,2.0,38.33,3,36.1448149200242,11.2283024691358,0.258359891952664,0.0,1,2.94329821874662,38.33,1.00223076923077,18.0107506830303,1.49563213026771,2.79207824966747,54.1555656030545,42.7953355561979,0.122560231360948,1.73225935899051,3,1,36.1448149200242,18.0107506830303,7,1,6.89384615384615,3.3499040872746,2,50.0,0.888888888888889,54.1555656030545,3.13549421592915,1,0.0,2.61018521402189,0.0832706592192999,3.05257077281006,0.0891831071005927,0,141.253223959084,18.0107506830303,2,0.170586498402367,1.13108846153846,1,6.3464036102771,55.5553984175007,-0.20212694369423,1,-0.0655926923238428,82.208563794957,36.1448149200242,2,2.79952896859323,1,4.65455541116883,4.5231463505095,2.17406728503824,8.71005917159763,2.0436999797821,0.0,0.121601333017753,14,0.201632653061224,1,17.0,3.43327010166632,7,1.68032613642333,1.0951578884616,226.93928482838,2.83321334405622,36.1448149200242,0,2,1.66894203873514,3.69511000386457,1.67824204020289,0.913292255426045,17.6504085237802,25.0418108511318,3.24472450709544,72.8526088837215,2.85403292340882,0.0,3.36201191462785,4.18775900686153,0.0,0.904222115551036,179.24,0,0.0,0.0,3.04452243772342,0.635625695358965,0,18.0107506830303,0.652265447845805,0.652265447845805,0.633965384615384
C1CN1P(=S)(N2CC2)N3CC3,0.0599307768620033,0.0,9.03,5,41.1593213964024,7.09722222222222,0.0960117005671078,0.0,0,3.51770843120561,50.93,0.990191304347826,0.0,1.77207445539857,2.89310858492172,0.0,41.1593213964024,0.253118064725898,2.07407407407407,3,0,0.0,0.0,0,0,8.22826086956521,3.2188758248682,3,52.1739130434783,1.16666666666667,0.0,3.2188758248682,0,0.0,1.61677095980089,0.0501567398119122,3.4697263758858,0.248429883402648,6,141.253223959084,0.0,6,0.0,1.1397652173913,0,5.02388052084628,0.0,-0.526354934171642,1,0.0,153.887450010994,0.0,12,3.32928107180468,0,3.2188758248682,2.56494935746154,0.292292587673459,4.06611570247934,0.157700042705983,0.0,0.112402480151231,18,0.0,0,14.0,3.67487807584256,0,0.551544867195735,1.05792112429421,108.771317864753,3.09104245335832,0.0,0,0,0.507214969967239,3.43398720448515,1.59632599753147,1.38025122517726,0.0,13.1727803934854,3.53831403994888,56.9777288776226,2.09424671690403,0.0,1.27408074495598,3.61091791264422,0.0,2.75148750065845,189.25,0,41.1593213964024,0.0,3.43398720448515,0.567229023217649,0,0.0,7.52546296296296,1.25424382716049,0.702330434782608
CCCCCCCCOC(=O)C1=CC(=C(C(=C1)O)O)O,0.0917424217346954,3.57165236692845,86.99,5,164.194844402788,32.3074555235267,0.477058052193882,1.88988157484231,0,3.59665862400089,86.99,1.00847857142857,128.050029482764,1.38468658900292,3.43327406671445,164.194844402788,162.020160777071,0.234383386989798,2.30789430650067,5,3,164.194844402788,0.0,0,3,6.72309523809523,3.67630067190708,5,52.3809523809524,2.22222222222222,164.194844402788,3.58351893845611,3,25.1449270324178,3.31532806427412,0.0745906193088022,3.49913927667628,0.577239648010209,0,223.650937935216,0.0,0,0.321969142448983,1.13367142857143,0,6.99862379098653,27.7776992087503,1.10309797832136,0,-0.621149822583354,176.566529948855,164.194844402788,0,3.21596014078951,0,4.96328159771279,5.03247832201871,3.10486637432512,18.84,3.32070002704859,0.0,0.511802532448983,26,0.223673469387755,0,24.0,3.58180855306677,44,3.30285884132613,1.12673253928409,677.717421327954,3.25809653802148,164.194844402788,2,1,3.55341962279157,4.11496384942484,2.46894447034543,0.63983007297855,8.82520426189009,50.2033782808148,3.42867063489232,57.9541799538611,3.16284913601045,0.0,5.73211945915045,4.50673011317484,1.4324702914937,1.74486220274153,282.37,0,0.0,0.0,3.46573590279973,0.530673516803215,0,0.0,6.87819693278831,0.312855725623583,0.610664285714286
C(C(C(F)(F)Cl)(F)F)(F)Cl,0.465056088842975,0.0,0.0,7,153.097854478626,35.2770833333333,0.629363383884298,0.0,0,3.82197343233673,0.0,1.24957272727273,0.0,1.78992907531,3.37557455143682,0.0,153.097854478626,0.666813237024794,6.28163580246914,5,0,74.8005663550623,74.8005663550623,0,0,18.4490909090909,2.77258872223978,0,9.09090909090909,2.88888888888889,74.8005663550623,0.0,0,14.9601132710125,0.0,0.0,3.64954074361924,0.225079881322314,0,39.148644061782,0.0,0,0.0,1.29520909090909,0,4.02535169073515,0.0,-0.288075770336738,0,0.0,0.0,0.0,0,2.82716568199237,0,0.0,0.0,0.0,3.36,2.98769990354776,-9.98186728395062,0.0,15,0.0,0,9.0,2.42322430615907,0,3.12632276415942,0.853253176429241,85.8875714492721,2.77258872223978,0.0,0,0,2.93404088923573,2.77258872223978,0.825026337512065,1.16581094890851,0.0,26.4093265060419,2.90354829156021,84.754799461979,1.4535,63.6363636363636,2.12009211356947,1.94591014905531,0.0,0.363636363636364,202.94,5,2.13910450370983,11.4261959876543,1.94591014905531,1.43545526728043,1,0.0,0.0,0.0,0.677172727272727
CC1=CC=C(C=C1)S(=O)(=O)NC2CCCCC2,0.0847936388888881,1.0,46.17,4,44.3129520701807,21.0086621315193,0.176105728888889,0.0,3,3.6439181220528,54.55,0.994033333333334,16.4049974442298,1.5361378044628,3.50727985624491,60.7179495144106,53.1381563320708,0.276003799999999,4.24333333333333,3,1,44.3129520701807,16.4049974442298,4,1,7.03888888888888,3.74950407593037,2,52.7777777777778,2.22222222222222,60.7179495144106,3.71357206670431,1,60.7179495144106,3.31355319358072,0.0866742826355111,3.61889243147959,0.298837265555556,0,211.879835938626,16.4049974442298,1,0.236413335555557,1.12705277777778,2,6.99444889715845,46.7301941556106,-0.255851927510067,1,0.0,164.795427952264,44.3129520701807,4,3.39041798953931,1,4.92589406564116,5.02058562494942,3.05978640411214,9.95155709342561,2.60602004406974,0.0,0.192987465555556,23,0.120816326530612,2,23.0,3.64093893343737,2,2.18473978938437,1.09724084836712,411.103129140122,3.25809653802148,44.3129520701807,0,1,2.69028661115137,4.09850257237076,2.08659948854666,0.448028605194541,8.82520426189009,28.4205157784033,3.67649785575906,69.9465982159675,3.11105159519309,0.0,3.30256236587242,4.50396768047893,0.5,1.63136266536668,253.4,0,0.0,0.0,3.55534806148941,0.483012236485011,0,16.4049974442298,5.40387996730168,0.963384275006299,0.650416666666667
C(C(F)(F)Cl)Cl,0.2301326775,0.0,0.0,4,108.217514665589,13.5910493827161,0.3711854025,0.0,0,2.99974284196229,0.0,1.16545,0.0,2.0,0.0,0.0,108.217514665589,0.43891947,4.47067901234568,2,0,29.9202265420249,29.9202265420249,0,0,16.8675,2.07944154167984,0,25.0,0.666666666666667,29.9202265420249,0.0,0,0.0,0.0,0.0,3.1171111276106,0.0,0,62.6908480549626,0.0,0,0.0,1.226625,0,3.09104245335832,0.0,-0.306927407053867,0,0.0,0.0,0.0,0,2.41908730875071,0,0.0,0.0,0.0,1.55555555555556,2.05679993331432,-3.22067901234568,0.0,3,0.0,0,5.0,1.4535,0,2.22640058867829,0.792728655638132,22.5873465031243,2.07944154167984,0.0,0,0,2.1109668406642,1.38629436111989,0.0,0.718193064898039,0.0,11.123330288835,2.37332364340502,83.2859559473929,1.1559204803853,50.0,5.73212447929429,0.0,0.0,0.5,134.94,2,2.13910450370983,11.0848765432099,0.0,1.40950836217547,1,0.0,-0.824845679012346,-0.824845679012346,0.734375
CC[C@@H](C(=O)O[C@H]1C[C@@H](C)C=C2[C@H]1[C@@H](CC[C@@H]1C[C@@H](O)CC(=O)O1)[C@H](C=C2)C)C,0.0474439099526614,2.82842712474619,72.83,5,114.97297300097,39.5694023813519,0.465550024963314,0.0,0,4.12579323384567,72.83,0.992943076923077,42.6833431609212,1.28750565081818,4.1266340377955,114.97297300097,128.274014273317,0.370257619952661,1.97428307116667,5,1,114.97297300097,0.0,0,1,6.22461538461538,3.98898404656427,5,55.3846153846154,3.33333333333333,114.97297300097,4.54329478227,1,0.0,4.03595987198897,0.0968057839923924,4.02029137892642,0.76222997239527,0,411.988569880661,0.0,0,0.613957671692311,1.13108615384615,0,8.36194190614495,63.7295594678507,-0.404719703367708,0,-0.307616404500007,343.896489640319,114.97297300097,0,3.62116089588057,0,4.97673374242057,5.18738580584075,4.0706841292635,26.782401902497,4.19550011307001,0.0,0.44601041255858,47,0.959183673469388,0,35.0,3.74852893671314,68,3.79665189530423,1.19083714069082,1417.65820505306,3.80666248977032,114.97297300097,0,4,4.07008400279141,4.31748811353631,2.96558897805035,0.657323510972909,35.3008170475603,52.0790319768394,3.63686658852645,96.5049858060438,3.42838417382241,0.0,5.45052360533412,4.66343909411207,0.382096272362098,1.56536316864391,404.6,0,0.0,0.0,4.31748811353631,0.364430090790578,0,0.0,3.85582686273933,0.0973284886494596,0.615041538461538
CNCC(C1=CC(=C(C=C1)O)O)O,0.108743089112427,3.77976314968462,72.72,4,128.050029482764,19.8606191735954,0.350528935695268,3.77976314968462,2,3.18290778748094,72.72,1.01481923076923,146.060780165794,1.5700578392573,2.90984351074265,146.060780165794,136.446406347439,0.145512521686392,2.00324074074074,4,4,128.050029482764,18.0107506830303,16,4,7.04730769230769,3.3499040872746,3,50.0,2.0,146.060780165794,3.2188758248682,4,0.0,2.67522773734651,0.0815301136618364,3.09340522844189,0.325636908106511,0,105.939917969313,18.0107506830303,2,0.243291735931953,1.13914230769231,0,6.22659842627374,36.8251192849655,2.41680745159428,1,0.0,60.9612143249366,128.050029482764,1,2.80461515153432,1,4.69306658789428,4.59385642608782,2.38121039570052,6.93491124260355,0.350600063800812,0.0,0.344467768920119,17,0.142040816326531,0,16.0,3.1840148160167,14,0.253475595790778,0.98598248094825,211.368382604785,2.89037175789616,128.050029482764,2,1,0.308758553197196,3.81220267014594,1.62350669430104,0.854178552187648,8.39637686467508,24.8272112923743,3.01410145684895,42.1163985776905,2.77967166593067,0.0,2.50154087535759,4.2176677782541,0.66943295008217,0.673452884781804,183.23,0,0.0,0.0,3.09104245335832,0.692027371325282,0,18.0107506830303,0.406959561602419,0.406959561602419,0.612984615384615
C(CO[N+](=O)[O-])O[N+](=O)[O-],0.20903565,0.0,110.1,8,123.931355621499,19.9552154195011,0.46929414,0.0,0,2.42528143943518,110.1,1.1465,0.0,1.84237099317711,2.37262756705545,140.500122664295,101.493828156614,0.60485916,3.05227607709751,6,0,123.931355621499,16.5687670427961,32,0,10.8628571428571,3.04452243772342,8,28.5714285714286,0.666666666666667,140.500122664295,1.79175946922806,0,0.0,2.33757125403495,0.0418831168831169,2.85903236591185,0.41796228,5,47.0844079863613,0.0,0,0.13075456,1.19058571428571,0,4.58496747867057,16.5687670427961,-0.192050513557826,1,0.0,0.0,140.500122664295,2,2.66199703393693,0,2.30258509299405,2.19722457733622,1.9763070465988,5.44,0.449399992823601,0.0,0.0097631999999998,7,0.163265306122449,0,13.0,3.24185559213274,63,0.0560659119846032,1.32113228850176,122.613883439814,2.39789527279837,123.931355621499,0,0,0.199488634936068,2.484906649788,0.918024137889952,0.697414769014115,16.5687670427961,27.4576463826277,3.1015398889666,9.18476976608839,1.3263,0.0,8.22981729191579,2.39789527279837,1.301395273661,1.57142857142857,152.08,0,101.493828156614,0.0,1.94591014905531,0.984443908090495,0,16.5687670427961,-0.873055555555555,-0.436527777777778,0.5357
OCC(C1OC(=C(C1=O)O)O)O,0.3346708968,4.45667606549186,107.22,6,206.878187563709,30.9535185185185,1.0114253802,3.0,0,3.30108396623542,107.22,1.07491,170.733372643685,1.57095059445467,2.92172515385295,206.878187563709,195.878299676103,0.5515436412,2.7737962962963,6,4,206.878187563709,0.0,0,4,8.807,3.17805383034795,6,40.0,2.22222222222222,206.878187563709,3.13549421592915,4,0.0,2.58245679702138,0.0798859583769141,3.16653700431913,0.9485586531,0,47.0844079863613,0.0,0,0.2406921642,1.14586,1,5.37527840768417,0.0,2.69801068283805,0,-0.936064814814815,0.0,206.878187563709,0,2.77943722263449,0,3.71357206670431,3.46573590279973,1.7763753176751,5.83333333333333,-1.40739991515875,0.0,0.5050837449,17,0.0,0,14.0,2.89511747011964,59,-2.73536614546555,0.871426054362331,157.231493007079,2.89037175789616,206.878187563709,2,0,-1.92425535354143,3.55534806148941,1.43452012112497,0.961877351321115,0.0,21.7232633167394,2.79540146275334,6.15330256748729,2.51392928076935,0.0,1.55212101068138,3.73766961828337,2.3503382796738,0.300000000000001,176.14,0,0.0,0.0,3.2188758248682,0.776933559410741,0,0.0,-0.683564814814814,-0.683564814814814,0.58863
C1C(=O)NC(=O)NC1=O,0.144507045680474,1.88988157484231,75.27,5,75.4347810972533,19.6044444444444,0.504425721124261,1.0,0,2.63757909899912,75.27,1.08223846153846,36.0215013660606,1.95006375643621,2.41020619689581,111.456282463314,75.4347810972533,0.267777251538462,2.40625,5,2,75.4347810972533,36.0215013660606,16,2,9.85384615384616,2.94443897916644,3,30.7692307692308,0.666666666666667,111.456282463314,2.56494935746154,2,25.1449270324178,0.370288316072819,0.0577777777777778,2.84804633402364,0.383244260769231,2,23.5422039931806,36.0215013660606,4,0.0,1.15692307692308,4,4.86753445045558,0.0,1.05455828246919,1,-0.739583333333333,23.5422039931806,75.4347810972533,2,2.48715456300353,0,2.94443897916644,3.2188758248682,0.0,2.88888888888889,-1.25749990344048,0.0,0.0,9,0.0,4,12.0,3.06386032024844,12,-1.62929457815127,0.847097495896701,70.5293250129808,2.56494935746154,75.4347810972533,0,0,-1.31129816053058,2.94443897916644,0.0,0.387564102295849,0.0,14.1270362900336,3.03127932030291,16.2196541471869,1.96250061157861,0.0,1.41924658844404,3.43398720448515,0.75,0.769230769230769,128.1,0,0.0,0.0,2.77258872223978,0.816646803721813,0,36.0215013660606,-0.258194444444445,-0.258194444444445,0.625869230769231
C1=CC(=CC=C1N)S(=O)(=O)N,0.100970777617729,2.0,86.18,5,108.501573775511,19.0696296296296,0.249035979058172,1.0,3,3.07363950857413,94.56,1.03081052631579,64.1886217053306,1.95793935532112,2.69732246414721,108.501573775511,108.501573775511,0.254615074487535,4.49180555555555,4,4,44.3129520701807,64.1886217053306,16,2,9.06473684210526,3.51154543883102,2,42.1052631578947,1.77777777777778,108.501573775511,2.94443897916644,4,75.6043863034458,2.21544539104385,0.0655926878617429,3.20646187039296,0.290008101052632,6,47.0844079863613,0.0,1,0.151559628587258,1.13584210526316,2,6.14873535427148,37.9049898937205,2.76278927692764,1,0.0,2.75674755352504,44.3129520701807,4,3.08169264664079,0,4.67574513865769,4.75143269296634,1.81064346392617,4.51239669421487,-0.0838000071235001,0.0,0.138588861828255,13,0.0,2,16.0,2.91617312321649,2,-0.114750819485061,0.815210941331508,131.060432600848,2.83321334405622,44.3129520701807,2,0,-0.095650275536187,3.81220267014594,1.03890414036235,0.45886716251308,0.0,19.1775832053443,2.76417966987253,48.0199078608624,2.4553932712563,0.0,2.01392139650595,4.21027402922916,0.5,0.947368421052631,172.23,0,0.0,0.0,2.83321334405622,0.757924429089,0,64.1886217053306,0.0,0.0,0.676436842105263
C1=CC=C2C(=C1)NC(=N2)C3=CSC=N3,0.0206592453514742,2.0,41.57,4,33.5710590962605,6.78686130007559,0.113839074195012,0.0,6,3.13835418882678,69.81,1.00709523809524,16.7855295481303,1.64823871299589,3.08121338273919,50.3565886443908,0.0,0.0678321926530615,0.826435185185185,2,1,0.0,50.3565886443908,0,1,9.58428571428571,3.8607297110406,2,33.3333333333333,1.33333333333333,50.3565886443908,3.80666248977032,1,33.5710590962605,2.772068216175,0.0924035484167402,3.39953848345107,0.119579879727892,8,78.362095718855,16.7855295481303,6,0.0423358182312927,1.10691904761905,1,8.90943307951869,52.7743100203986,-0.165889124036663,1,0.0,7.64907376194655,33.5710590962605,6,3.0884164014822,2,5.61449578382944,6.02793960738454,2.60688464613213,6.73469387755102,2.20449997484684,0.0,0.0355557525623585,17,0.0589569160997732,0,23.5,3.30103756441643,0,1.52590434738007,0.691888686017129,242.092698489125,3.13549421592915,0.0,0,0,1.96166810740897,4.53528405852393,1.80206082207061,0.893642093877665,0.0,18.1849727795055,3.28700152045994,93.4249394348774,2.49076452910967,0.0,1.32559516020621,5.19226216520753,0.0,0.476190476190477,201.27,0,0.0,0.0,3.71357206670431,0.458257192616365,0,50.3565886443908,0.0,0.0,0.770838095238095
CCC1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2,0.0739217505945311,1.88988157484231,75.27,5,75.4347810972533,28.0132168052406,0.306759071747922,1.0,6,3.66280201101327,75.27,1.02081034482759,36.0215013660606,1.65818832204236,3.69694235761897,111.456282463314,84.2599853591434,0.275425617015458,2.56034722222222,5,2,75.4347810972533,36.0215013660606,16,2,8.00896551724138,3.72569342723665,3,41.3793103448276,2.88888888888889,111.456282463314,3.93182563272433,2,25.1449270324178,3.27056125428076,0.0975934164125147,3.47718754084242,0.658600193769323,2,117.711019965903,36.0215013660606,4,0.292760675208087,1.12761379310345,4,7.18368101573532,56.2064416290407,0.468307858445266,1,-0.763883219954648,58.8555099829516,75.4347810972533,6,3.07730328815593,2,4.98659871626801,5.04221470724958,2.77572722448509,8.69896193771626,0.700400099158287,-1.31034722222222,0.389293775755056,31,0.28,4,24.0,3.40517834707885,12,0.778916771538761,0.904268186924747,359.130510754725,3.29583686600433,75.4347810972533,0,1,0.933338956899016,4.21582445975981,1.93907246749243,0.307311505732698,8.82520426189009,27.9992645828612,3.25586183400471,75.6116707269677,3.02342054774961,0.0,1.6963516562976,4.7240637159285,0.75,1.14204880961254,232.26,0,0.0,0.0,3.87120101090789,0.571010175278218,0,36.0215013660606,0.293611111111111,0.293611111111111,0.661444827586207
CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)C,0.119416893975123,5.20098001197932,112.73,8,151.01531173024,41.2039956545166,0.589909758788536,3.0,8,4.05301186509324,138.03,1.01766976744186,93.591281316017,1.76427614406043,4.09770849833924,172.150376307265,168.66572025402,0.369624817787995,2.69989492993912,7,4,118.118124258174,54.0322520490908,57,3,8.12674418604651,4.01638302075239,5,44.1860465116279,3.77777777777778,172.150376307265,4.48863636973214,4,25.1449270324178,3.84773406444952,0.102962168366317,4.01387495728811,0.64184707039481,12,197.014969115813,18.0107506830303,6,0.359765868047595,1.12963023255814,2,8.05175910588487,68.1559597849259,1.859732900351,1,-1.03322826327246,70.6266119795419,121.24243815217,5,3.53620153004099,2,5.18563847008253,5.14858399934723,3.5803351578232,18.8958333333333,0.318100035190582,-0.617873280969872,0.760972302336399,39,0.618049886621315,2,32.0,3.60223740026127,33,1.06173561349817,0.89343065375962,929.53744263011,3.71357206670431,118.118124258174,4,2,0.618945216229582,4.42783617070518,2.68665029941868,0.490025690092273,17.6504085237802,39.2976160395413,3.54690010511751,110.755936348257,3.27892370507468,0.0,2.84446668851081,4.85300634989267,1.19526605689753,0.973820999556445,349.45,0,0.0,0.0,4.31748811353631,0.373443250464562,0,54.0322520490908,0.0,0.0,0.664511627906977
