,nHAcc,piPC10,P_VSA_v_2,TPSA(NO),MDEC-12,ATS6m,T(N..N),DELS,nHet,MATS1p,SpMin4_Bh(m),P_VSA_LogP_5,SIC5,MDEO-12,GATS6e,SpMax4_Bh(m),SHED_DA,LOGP99,O%,piPC06,PW5,QEDu,SPI,N%,minsCl,nC,ATSC1i,MeanDD,P_VSA_charge_6,LOGPcons,MATS6v,Mv,ATS2m,F03{C-N},MPC05,ESOL,GATS3i,Hy,nHDon,DECC,ICR,ATSC1e,PHI,P_VSA_LogP_8,B01{C-Cl},JGI2,LLS_02,P_VSA_s_5,nN,SpMax1_Bh(m),MATS2m,C-001,GATS1m,SIC0,piID,CATS2D_05_AA,P_VSA_charge_3,P_VSA_charge_7,GATS5i,MDEC-13,minssO,T(N..O),piPC03,GATS2i,P_VSA_charge_2,CATS2D_06_AA,MATS6e,C-003,MW,MATS8m,MATS4e,MLOGP2,MATS6p,DLS_cons,GATS2p,RBF,SpMin2_Bh(m),CIC3,MATS2p,BIC2,AMW,NNRS,B02{O-O},CATS2D_02_AL,ATS3m,P_VSA_charge_1,JGI7,GATS1e,minsOH,P_VSA_i_2,B04{C-N},F02{C-O},AAC,Mi,P_VSA_charge_14,ATSC8i,SpMin1_Bh(p),GATS3p,HVcpx,MATS7p
CC1=CC(=C(C=C1)OC)N,2,0.0,43.8970753596719,35.25,2.0800838230519,1.00425408425805,0,6.1637037037037,2,-0.0069435300167109,1.26758982341471,22.1856384864557,0.875217460110424,0.0,1.000085435401,2.74629324346965,1.0,1.58582005649805,4.76190476190476,4.22683374526818,0.0716494503530393,0.568816543595177,5.38969123195011,4.76190476190476,0.0,8,0.277597061632653,4.66666666666667,9.47624747343013,1.57296599176933,0.536020527177492,0.589057142857143,2.79166337200205,2,2.83321334405622,-2.10103839828792,1.39855953940825,0.647148615521055,2,0.88,1.92192809488736,0.0268334124943308,2.04338720782431,0.0,0,0.102564102564103,1.0,0.0,1,3.873547979716,0.153739633484865,1,0.966078177550681,0.327247990697872,5.80494669818262,0,0.0,30.9632741594904,1.00959773814733,2.24957684727828,4.9749537037037,3,3.66995144422842,0.920784904950084,0.0,0,-0.0014454969778033,0,137.2,0.888502699024738,-0.162448025622793,2.49601423834325,0.538327298601504,0.880952380952381,0.830788989134501,0.0476190476190476,1.60855398246583,0.548084524015569,0.219329766120645,0.78905981974889,6.53333333333333,1.0,0,1,2.80546270160216,43.8970753596719,0.0,1.03081434797692,0.0,59.3227546867641,1,2,1.4373770511116,1.13255714285714,0.0,0.0506828736734698,2.0091569643766,1.38531204648551,2.25889046964938,-1.07287208535436
C1=CC(=CC=C1CC2=CC=C(C=C2)N=C=O)N=C=O,4,6.82006753694559,83.8609131610961,58.86,0.0,2.90207269635537,10,14.5595598888979,4,-0.0509489653721685,1.18054905632457,45.4557041047907,0.687680667991065,0.0,1.25227026027111,3.24681389239397,0.0,3.21200000494719,6.89655172413793,5.62672142851974,0.0930225534896559,0.738811018708634,8.08538967850319,6.89655172413793,0.0,15,0.365478896076099,7.2046783625731,37.9049898937205,3.23879743853154,-0.10544801681617,0.709641379310345,3.38313847713739,4,3.80666248977032,-3.64776647497246,1.07188018629057,-0.775956219231123,0,1.70637119113573,2.87950646081201,0.0287042417598103,4.1576831868237,0.0,0,0.0533333333333334,1.0,35.874076383975,2,3.93554600166916,-0.0603679642340818,0,0.639059680362642,0.319834934554733,9.07428123372138,0,50.2898540648355,46.8106715344006,0.865478464299659,0.0,0.0,28,4.44851637594271,1.02174521249774,0.0,0,-0.250269836423509,0,250.27,-0.093188420060634,0.0439720721533865,8.87558682382073,0.0048863263681204,0.771428571428571,1.01505048521026,0.133333333333333,1.93813418940899,1.51724137931034,-0.0956005985154593,0.57589608356341,8.63,1.0,0,4,3.37094096598493,0.0,0.0144675925925926,0.556370565391526,0.0,126.103232919146,1,0,1.55375203364477,1.10607586206897,0.0,0.35775794097503,2.05141188420688,1.13899524501449,3.3651415713876,-0.122084159868222
CCC(CC)(C(=O)NC(=O)N)Br,4,0.0,101.197792219931,72.19,2.3094010767585,2.18650687967689,2,17.9031415343915,5,0.0044352956062346,1.20448249999425,0.0,0.705816633432325,0.0,1.09998907651908,3.03987837025457,1.75476535060332,1.13500003516674,8.0,1.94591014905531,0.0456350097363007,0.76363979186795,8.74215567808152,8.0,0.0,7,0.319466287296,3.04545454545455,63.6045021207731,1.15959051772886,-0.0744457288939755,0.586336,3.61246567208422,3,2.19722457733622,-1.98147581930383,1.10946539092192,1.63578112411935,3,0.777777777777778,1.85538854220753,0.0635006872160008,4.60298363507888,45.9540935969929,0,0.148148148148148,1.0,63.9648442800232,2,6.88081488884378,0.0952065552935566,2,0.525351932557355,0.381917114933584,4.62497281328427,0,25.1449270324178,5.06906347840001,0.883420216612607,1.03279555898864,0.0,10,3.09104245335832,1.03347418077903,43.155677715448,0,-0.15150997961321,0,237.12,0.296171082403955,-0.056677058834077,0.766450378863951,-0.0991195827070983,1.0,0.848536855124967,0.125,1.72466742174044,1.18039100017308,0.167630430257948,0.736838550707201,9.4848,0.0,0,0,3.89353488919561,32.8971874720655,0.0,0.746995022106988,0.0,77.6540380720927,1,1,1.77356815816523,1.149928,4.2758225378523,0.0399127150080005,1.92742231299852,1.37366806841142,2.38132838591246,0.145829387913567
CNC(=O)OC1=CC=CC2=CC=CC=C21,3,5.97267088329317,54.1555656030545,38.33,1.07576775839632,2.6741870086908,0,11.4366430461073,3,-0.0327523312080783,1.26351730261777,21.3892447487707,0.961092940339405,0.5,1.18829553501118,2.95864716103907,1.0,2.55800004303455,7.69230769230769,5.74139933822751,0.100772815233896,0.847410630619026,6.26846091916922,3.84615384615385,0.0,12,0.341463840044378,8.07619047619048,56.8574848405808,2.42747035320578,-0.191995739516668,0.657115384615385,3.26607637655862,1,3.76120011569356,-3.00410442512481,0.963690236414378,-0.264711452455037,1,0.951111111111111,2.1492553971685,0.0233063616568052,2.76505282491798,0.0,0,0.0740740740740741,1.0,18.0107506830303,1,4.03609688639243,0.0565957500818885,0,0.744011694415937,0.320249374403066,8.2878124558079,0,25.1449270324178,12.0492118567202,1.1951423285376,1.01626549630923,5.12675925925926,4,4.3502779363593,0.781575165114431,0.0,0,-0.146301275097187,0,201.24,-0.0530045464791809,-0.30172187759528,4.93911072662853,-0.210048141826343,0.8,0.873637031509091,0.0740740740740741,1.69728293068619,0.702487019480399,0.0898318439323843,0.670334137372467,7.73999999999999,0.5,1,2,3.26707139477769,29.0106385706367,0.0197916666666667,0.761804858161829,0.0,91.8819691187618,1,2,1.50531287915401,1.11511923076923,6.7625030789115,0.253585769245563,2.12386744491593,0.996542182488417,2.70312901336352,-0.113278168977976
C(CC,2,0.0,62.118711539431,47.58,0.0,0.0,5,7.185,2,-0.149529038753352,0.480372821692959,62.118711539431,0.139794000867204,0.0,0.0,1.53975760454492,0.0,0.813760005170479,0.0,0.0,0.0333333333333333,0.526137457481518,3.09434702086952,20.0,0.0,4,0.1395225468,2.33333333333333,0.0,0.206490914753787,0.0,0.65696,1.79507822605734,2,0.693147180559945,-0.577904694839128,0.779160953229372,-0.613854814107734,0,0.666666666666667,1.58496250072116,0.005200608,3.31388092427053,0.0,0,0.0555555555555556,1.0,33.2034927557905,2,3.56521833901664,-0.098977533962611,0,0.740977453934421,0.458146007804834,3.8286413964891,1,0.0,0.0,0.0,0.0,0.0,0,2.07944154167984,1.16231226553552,0.0,0,0.0,0,80.1,0.0,-1.12345453663479,0.111080398284303,0.0,0.852380952380952,1.39117586808552,0.111111111111111,1.19208824022325,1.4,-0.383241910503644,0.519378301304375,8.01,0.0,0,2,1.62729783822082,0.0,0.0,0.505941560568561,0.0,38.2725562341905,1,0,1.52192809488736,1.14118,0.0,0.0,1.80573821695546,0.79627159536595,2.25162916738782,0.0
C1=CC(=CC=C1N=C=S)N=C=S,2,0.0,33.5710590962605,24.72,0.0,2.25883056529847,5,6.26762072730327,4,-0.0374005671132518,0.789885012995487,39.0845542033106,0.625,0.0,1.74235968146275,2.76683423542299,0.0,3.15519994497299,0.0,5.02962059400734,0.0871767284948393,0.645885601409126,5.62095361191239,12.5,0.0,8,0.168460985,5.03030303030303,0.0,3.63643178868238,-0.78954631957026,0.8089875,3.02376612238276,4,3.04452243772342,-3.72486366134557,0.783939760462494,-0.645862433257356,0,1.33333333333333,2.25162916738782,0.0162840000000001,3.46308241997394,90.3840582227551,0,0.0634920634920635,0.875,27.8914742297745,2,3.97983561552812,0.0451443181175993,0,0.471641036484512,0.4375,6.953027357176,1,0.0,128.289048116476,0.910437428277415,0.0,0.0,0,3.91701054693918,1.27394772893561,0.0,0,-0.663800168298756,0,192.28,-0.0018571065068593,-0.275458482279195,19.406627746937,-1.16331870192481,0.688095238095238,0.805760543842889,0.125,1.18054905632457,1.5,-0.263886537357678,0.552661823643759,12.0175,1.0,0,4,2.94895278816449,0.0,0.0104166666666667,0.821489413766662,0.0,71.309959230545,1,0,1.75,1.0782375,0.0,0.0247602128125,1.97973870699162,0.540202644912555,2.78934843801082,-0.828672993701128
CCCCCCCCN[C@@H]([C@H](c1ccc(cc1)SC(C)C)O)C,2,4.27057119374856,60.6940938439515,32.26,6.45539761895267,3.44815906597435,0,12.9923816368159,3,0.0543745723222882,1.85794367099196,4.73630891063732,0.85572424082212,0.0,0.835102460724215,3.4533013211285,1.0,5.55910007655621,1.72413793103448,4.82430571590476,0.0713800207716511,0.417799212702714,14.0355812717265,1.72413793103448,0.0,20,0.77052824513674,7.16205533596838,58.1007664285305,5.53791125168894,-0.0208392035165383,0.549636206896552,3.74327060793871,2,3.63758615972639,-4.82404693041125,1.08746331744094,0.192551828398377,2,2.17769376181474,3.142064672978,0.0803068603091553,10.6637290561568,0.0,0,0.0714285714285715,0.75,18.0107506830303,1,4.03787264998181,0.0365489762068672,4,1.05209323159545,0.21720862025365,7.14460447735246,0,0.0,35.6035102406754,1.03247687206522,4.07774587830566,0.0,3,3.99360299242057,1.21131666037682,0.0,0,0.0449166468935819,0,337.63,-0.0894597229351184,-0.0620745394061316,29.1441658780134,-0.0255041498332416,0.735714285714286,1.14014143774409,0.206896551724138,2.01994348397427,1.15550948290783,0.0028158963215088,0.667835196085043,5.82120689655172,1.0,0,1,3.73386458641784,60.6940938439515,0.0128279320987654,1.06913261697823,10.4651758000798,95.2550106291032,1,2,1.27240396942376,1.13251896551724,0.0,1.05004204030024,2.01843737076975,1.21223265042296,3.64178471107964,0.0277564409203764
CC(C)CC(C(=O)O)N,3,0.0,100.725457665404,63.32,1.0,0.957280176053933,0,13.267037037037,3,0.0357451203572342,1.11382715072242,0.0,0.689843899771369,0.0,2.45354606817059,2.49888584666846,1.88988157484231,0.444399997591972,9.09090909090909,0.0,0.0432098765432099,0.639083693981095,6.38630101013446,4.54545454545455,0.0,6,0.256703312417355,2.66666666666667,17.6504085237802,-0.200651711737431,0.022643611953596,0.527809090909091,2.6700465902327,1,1.6094379124341,-0.401947712054223,1.31133834288765,1.83001154202922,3,0.691358024691358,1.53049305675748,0.0426635682644635,3.42948133475217,0.0,0,0.111111111111111,1.0,0.0,1,3.67293069384374,0.0883209116706174,2,1.12394439394643,0.331187786089412,3.98898404656427,0,25.1449270324178,2.53453173920001,1.01380146800219,2.6207413942089,0.0,6,2.39789527279837,1.44268224223416,0.0,0,-0.541564746273952,1,131.2,0.0,-0.109726237297662,2.81385572257137,0.276540538111368,0.938095238095238,1.38631509246567,0.142857142857143,1.64506243626156,0.977717045651225,-0.105659983266844,0.780752990680459,5.96363636363636,0.0,1,0,2.61437050786526,75.5805306329867,0.0,0.912050969582446,8.30587962962963,21.0948147358832,1,2,1.47690928499361,1.15492272727273,0.909874472903056,0.0,1.94876094797409,1.37634253855437,2.25912947661741,0.477916500016391
CC(=O)NC1=NN=C(S1)S(=O)(=O)N,7,0.0,152.086078888174,115.04,0.0,2.4951511287945,17,24.7580319349962,9,-0.0042143236603047,0.867969002271454,0.500746444826461,0.891527444550976,0.0,1.45403023977783,2.48493143967391,4.35275281648062,-0.856100064236671,15.7894736842105,4.78957290898587,0.0684289105077015,0.551130951407265,8.67401520575482,21.0526315789474,0.0,4,0.34865805,4.57692307692308,31.2776877324937,-1.21485332344895,-0.231444213187023,0.691105263157895,3.68758287842284,2,3.09104245335832,-0.49341794737258,0.904475577490807,1.83713837673271,3,1.10059171597633,1.92202314285157,0.122345324764543,2.82776970037732,0.0,0,0.0818713450292398,1.0,18.0107506830303,4,4.77612661287887,0.265984678303138,1,0.877886479064632,0.525903019947682,6.30044169877179,1,75.6043863034458,0.0,0.940051339232589,1.21644039911468,0.0,46,3.86859344750081,1.39469818919805,25.1449270324178,0,-0.507728145421217,0,222.28,-0.411572792400367,0.173082177569687,2.50481237840871,-0.0378176409034636,0.733333333333333,1.09631561847924,0.105263157894737,1.30755007901186,0.460783552745446,-0.0225332100524742,0.820667840151987,11.6989473684211,1.0,1,3,3.4640285495388,18.0107506830303,0.0,0.696522280916743,0.0,14.0306006417839,1,3,2.23399790783883,1.1514,0.0,0.0665801400000004,1.79832642717663,0.954824939981662,2.56113443126934,-0.453968957229966
CC(C)(C)C1=NN=C(S1)N(C)C(=O)NC,5,0.0,79.6060064787236,58.12,0.0,2.64007869570044,16,13.2384117535903,6,-0.0642545915914634,1.41678584666846,0.500746444826461,0.721357184128676,0.0,1.20775147268788,2.94973459848107,2.82842712474619,1.61120007187128,3.2258064516129,4.73180283692146,0.0636745949452446,0.840604061692292,10.5127274873489,12.9032258064516,0.0,9,0.47319705503642,4.75238095238095,57.753300518164,1.4287372843775,0.106313427160067,0.585429032258065,3.55431295452242,10,3.29583686600433,-2.34470367535798,1.61377701973424,-0.069366922674611,1,1.09333333333333,2.20623892865339,0.0432136337148814,3.65638655618871,0.0,0,0.121212121212121,1.0,18.0107506830303,4,4.23685545056628,0.393913579145806,3,0.805390677590799,0.34542734101338,6.29075862599574,1,25.1449270324178,0.0,1.21846786775938,4.44104932676065,0.0,13,3.92937164376276,0.85281597098209,3.12431389399505,0,-0.313341593270482,0,228.36,0.0352694042576818,-0.193476313947552,1.54209650007917,0.0797734659230464,1.0,0.726808122875122,0.0645161290322581,1.74634419951349,1.38045121030552,0.306978507835299,0.661677700005843,7.36645161290322,1.0,0,4,3.57326603859744,18.0107506830303,0.0133928571428571,0.712672468427088,0.0,48.9745093397406,1,0,1.71131485835524,1.14883225806452,4.2758225378523,0.319250906285122,1.89376583608376,1.36451450463228,2.71275033352522,-0.676689769759201
C(CC(=O)OOC(=O)CCC(=O)O)C(=O)O,8,1.94591014905531,213.377628731484,127.2,0.0,2.79315891762529,0,37.5822733883881,8,-0.0418388242457789,1.17902521010137,27.431234279971,0.721793622276371,2.86494058298739,0.940158423668023,3.16983966507469,4.7824704820732,-0.282599940896034,30.7692307692308,2.70805020110221,0.0709263246776854,0.390836646185888,11.7690162306599,0.0,0.0,8,0.285638112426035,4.7,0.0,-0.16746121299229,-0.277262364247389,0.628938461538462,3.29446995442844,0,2.83321334405622,-0.442861918183351,0.88594875255608,0.695608978048113,2,1.5,2.5,0.408327094970415,7.07972347332987,0.0,0,0.0864197530864198,1.0,0.0,0,3.67433177815762,0.156303794120601,0,0.700334073756366,0.335419942526357,5.31320597904179,9,77.7210883448065,0.0,0.751728249414349,0.0,3.94176398337113,0,3.09104245335832,1.57741206545874,50.2898540648355,4,0.064411690070803,0,234.18,0.479151439021266,-0.715982214587652,0.0916977127079999,0.0877029330079164,0.904761904761905,1.60017369112557,0.36,1.8263385617892,1.61538461538461,-0.40621789834965,0.571711333957418,9.00692307692307,0.0,1,8,3.16908794498593,85.3666863218424,0.0243055555555556,0.807599747422064,8.20427906799389,26.3405368548592,0,10,1.57662122010749,1.14427692307692,16.2024098980591,0.219617833846154,1.87870900162121,0.877708891012903,3.14031953111478,-0.0886056126877136
COP(=S)(OC)SCN1C(=O)C2=CC=CC=C2N=N1,6,5.88027108059799,75.1934720770622,66.24,1.31000514266104,3.6185702068523,2,23.6971587091627,9,0.143850583148651,1.5064685281911,5.94232250426508,0.859944243960972,0.333333333333333,0.599231260069514,3.11773222934501,0.0,3.34909996716306,9.67741935483871,5.33271879326537,0.0788402055003773,0.684068025279267,10.3301454610703,9.67741935483871,0.0,10,0.514225451841831,8.3625730994152,35.4929802680105,2.39371765507924,0.556277609170723,0.681951612903226,4.04780450800548,8,3.91202300542815,-3.24161057894078,1.41369125873131,-0.517304146154082,0,1.2797783933518,2.46506946181584,0.181508741758585,4.84747823712533,41.1593213964024,0,0.103174603174603,1.0,0.0,3,4.82825651302176,0.225442579383508,0,0.429876332045014,0.428645936701519,8.03576454450103,2,0.0,88.9182226315795,1.23732303729912,0.863054373997182,5.13915343915344,39,4.30068099521993,0.958495835551536,25.1449270324178,4,0.403189739713118,0,317.36,-0.383405606251635,-0.35195695377104,0.821657037718541,0.356359306779974,0.857142857142857,0.84977923527268,0.15625,1.59258497538396,0.758379838849256,0.135540878940172,0.750344196889395,10.2374193548387,0.5,1,4,3.95760317621993,13.8432605083488,0.0188657407407407,0.897964261922961,0.0,70.7889404956637,1,1,2.12359611806899,1.12138064516129,0.0,0.46709417369407,2.04093793337269,1.65781941888999,2.98774868784874,-0.0283936406634927
CCCN(CCC)C1=C(C=C(C=C1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],8,5.02962059400734,160.838584145554,94.88,3.57098065385285,4.24334557955456,10,62.4902881708239,10,-0.0196144576163167,1.44299225728927,59.4604713183476,0.717341151452382,0.0,0.679706522987749,3.50924081757096,0.0,5.19459997117519,10.2564102564103,5.95535150015411,0.123170054298954,0.590796286128839,17.3851579986219,7.69230769230769,0.0,13,0.735703972544378,6.1501976284585,17.6504085237802,4.6232820723088,-0.0950705518642027,0.622761538461539,3.8454092525927,8,4.26267987704132,-4.67543427992144,0.973078233315837,-0.557648156948718,0,1.06994328922495,2.24614715572641,0.349347630177515,6.33822541923824,109.25334419389,0,0.0942760942760943,0.875,0.0,3,4.06143748947035,0.259582302893629,2,0.60559525928207,0.371197498448353,7.75721152266907,4,0.0,24.0215584252603,0.88443109981198,1.55530467345117,0.0,36,4.46877756108254,0.857570213131758,0.0,4,0.409637249318215,0,335.32,-0.338287867646152,-0.100589774068078,17.6983967146403,0.0066186661296585,0.964285714285714,1.07548522743715,0.179487179487179,1.90835252155754,1.49396570529463,0.0538660554765599,0.686411511942945,8.59794871794871,1.0,1,4,3.89083035113191,3.12431389399505,0.0135030864197531,0.422940379314679,0.0,65.0987092816017,1,4,1.96192808193504,1.17110769230769,7.75951603727614,0.733453172544381,2.15725106736443,1.09201685618961,2.7691934251453,-0.214090150444083
C1=NNN=N1,3,0.0,66.406985511581,54.46,0.0,0.0,6,1.83333333333333,4,-0.307736489962037,0.0,25.1590780001504,0.714285714285714,0.0,0.0,0.391408356300974,1.88988157484231,-1.28220004588366,0.0,0.0,0.0,0.484414137105538,0.0,57.1428571428571,0.0,1,0.0473919336734693,3.5,0.0,-0.779219800242721,0.0,0.651257142857143,2.05509471726659,0,0.0,-0.320641458631551,0.698748912228169,0.671427295575206,1,0.0,0.0,0.05580304,0.451146424330417,0.0,0,0.0,1.0,16.5404853211503,4,3.72433343470901,-0.270524741145399,0,0.555284057101788,0.491132589845683,4.20375934820797,0,0.0,16.5404853211503,0.0,0.0,0.0,0,2.88340308858007,0.956930492475009,0.0,0,0.0,0,70.07,0.0,1.76866754655103,0.540018271402487,0.0,0.671428571428571,0.671427700488983,0.0,1.18366092428341,0.0,-0.0039675281852631,0.864352701973059,10.01,1.0,0,0,0.320929173771538,0.0,0.0,0.625622754886909,0.0,8.61859267900012,0,0,1.37878349348618,1.22542857142857,0.0,0.0,1.63355904351406,1.63447929798864,1.52192809488736,0.0
C1=CC=C2C(=C1)C(=O)NS2(=O)=O,4,0.0,85.8628765468284,63.24,0.0,0.300296929507936,0,24.5076388888889,5,-0.1439754435091,1.01226615767932,4.73630891063733,0.971217583280208,0.0,2.23496786277593,2.57276253568307,1.0,0.118700030725449,17.6470588235294,5.0728273143527,0.0985065071181173,0.678183791992408,5.8415704558786,5.88235294117647,0.0,7,0.269657127647059,7.06060606060606,18.9524949468603,0.216051994317431,0.856958244678754,0.729794117647059,3.42617492828912,2,3.63758615972639,-1.4966400840563,1.12994418384287,-0.0021334740432704,1,0.625,1.48335575498169,0.0933646592041521,1.3414289798929,0.0,0,0.111111111111111,1.0,16.4049974442298,1,4.7569554970651,-0.0658978583444143,0,0.824991060967698,0.481686060812837,7.05058316870761,0,16.4049974442298,18.9524949468603,0.688440913426097,0.0,0.0,6,4.15496918403854,0.936410358330229,25.1449270324178,0,-0.711947150633713,0,183.2,0.0,0.0063569889615122,0.0288850256973336,0.862212836131272,0.7,0.918290510729929,0.0,1.3301553484438,0.23529411764706,-0.00173959496879,0.737537218194758,10.7764705882353,0.5,1,1,3.38084426779604,0.0,0.0,0.463167439406675,0.0,47.3459487394251,1,3,1.96887387472072,1.11040588235294,0.0,0.0,1.97152082902934,1.08724978598297,2.18793622319049,0.0
C(C(C(C(CO)O)O)O)O,5,0.0,213.416715804606,101.15,0.0,1.36894663822861,0,25.1472222222222,5,0.162051498974993,0.854872974153365,0.0,0.730301630327879,0.0,0.975437491038986,2.43367357801004,3.59611546662432,-2.94629988819361,22.7272727272727,0.693147180559945,0.0345241793517656,0.318207418595325,6.93028423010866,0.0,0.0,5,0.206536448677686,2.77777777777778,0.0,-2.49282093517784,0.145095490361832,0.5334,2.81645677840021,0,1.6094379124341,1.16299772901342,1.17186181608325,4.06784099411582,5,0.76,1.84643934467102,0.241589644400828,4.50502791692144,0.0,0,0.161616161616162,1.0,0.0,0,3.65592362165273,-0.202218419540509,0,1.06675087427814,0.324834147017387,4.02535169073515,2,0.0,0.0,0.678328933057308,0.0,0.0,0,2.56494935746154,1.78749063036948,0.0,1,-0.013360141139056,0,152.17,0.798820898747653,-0.0472931054270629,4.42119134395635,0.189760433001778,0.885714285714286,1.75232520530851,0.19047619047619,1.59488358762624,1.12522215918925,-0.277998954116769,0.651841448564856,6.91681818181818,0.0,0,0,3.02772278136467,213.416715804606,0.0,1.21429856436503,8.24685185185185,0.0,0,8,1.44857566602241,1.16082727272727,0.0,0.0021876880165289,1.9126392250905,1.17383960396544,2.36908596973592,0.344500829773915
C1CNP(=O)(OC1)N(CCCl)CCCl,4,0.0,40.5249447679995,41.57,0.0,3.30310329588504,2,20.8145600277148,7,-0.286395675789749,1.28510867249495,0.0,0.801251334176133,0.5,0.501634367977026,3.31661935271231,1.0,1.88399999588728,6.89655172413793,2.99573227355399,0.101899709159026,0.738582877207523,7.10621041065261,6.89655172413793,5.62401037729907,7,0.379345999060642,4.75824175824176,0.0,1.57035605701459,-0.0243897802695291,0.595362068965518,3.60829681705893,5,3.29583686600433,-2.41048710356812,1.23845916775505,0.0429372428775783,1,0.857142857142857,1.92417435230044,0.148104486397147,5.74933058582837,0.0,1,0.111111111111111,1.0,13.3400966811261,2,4.47725142432628,-0.105916247418248,0,0.635005588347747,0.401945081690376,5.18738580584075,0,13.3400966811261,2.53453173920001,0.729202170408981,0.0,5.28577160493827,8,3.29583686600433,1.05583403598021,20.2632178326991,0,0.111623412104942,0,261.11,-0.264880018133597,-0.389128859204532,3.863851374823,0.0018619024693289,1.0,0.981652433541215,0.103448275862069,1.80061020978034,0.965517241379309,0.057370449696145,0.754545356184081,9.00379310344827,1.0,1,1,3.62506862947436,6.92163025417442,0.0277777777777778,0.932144748640034,0.0,19.1431562884374,1,1,1.95264156793685,1.14995517241379,10.9132631405555,0.0269626723900122,1.93673215140713,1.57079954732096,2.54364145007264,0.0436897689462106
