,SM1_Dzi,SM1_Dzv,SM1_Dzpe,AATS1se,Mor18p,BCUTc_1l,Mor07,MATS4v,FilterItLogS,piPC10,AATS0s,EState_VSA9,FNSA3,BCUTse_1l,Mor27m,ATS2m,Mor26,ATSC6se,Mor24m,PNSA2,AATS1d,MID_h,ATSC3v,GATS1are,Mor24se,SlogP_VSA10,Mor03se,AATS2d,ATSC0i,Mor13v,ATS1s,ATSC5dv,MATS3p,Mor32se,ATSC2dv,AATS7d,ABCGG,piPC6,nAtom,MAXsCH3,MATS1p,AATSC7se,Mor23m,IC0,EState_VSA6,ABC,SssNH,AXp_1dv,BCUTp_1h,MATS3se,AATS1i,ATSC2pe,SMR,AATS0dv,nN,AATSC5d,BCUTi_1l,PEOE_VSA1,DPSA4,nC,SpMAD_A,BCUTp_1l,AMID_h,BCUTs_1h,SsNH2,ATSC1se,DPSA5,AATSC4c,GATS5pe,ATSC3Z,PNSA5,Mor03v,Mor02,ZMIC5,PNSA4,BCUTi_1h,GATS1m,Mor21v,TopoPSA_NO_,Mor28m,MID_N,FPSA3,AATS1dv,Mor15m,ETA_alpha,Mor02m,ETA_epsilon_3,ETA_epsilon_2,ETA_dAlpha_B,ETA_epsilon_1,Mor12m,ETA_dAlpha_A,Mor11m,AETA_eta_BR,MAXssCH2,ETA_eta_BR,AETA_eta_B,ETA_epsilon_4,Mor13m,ETA_epsilon_5
Mor21v,0.09620728356618574,-0.015547597532190234,0.061934666171301105,0.423956776865524,0.6012779945017465,0.31268483665535085,-0.4299636661007708,0.028382734259153348,0.5978846324097513,-0.49410597673369594,0.3898571437768236,-0.02692369247494164,-0.3473499896934886,0.316988705075256,-0.03483125771733891,-0.3212790849699218,-0.1372578618601253,-0.02591495858242791,-0.08915588753338284,0.28734371217351173,-0.09209685471109953,0.02282225687824463,0.060001411944143955,0.30844224926711294,-0.17639041590424048,0.13677727083545077,0.5586136794659236,-0.25962393335690376,-0.44646458807638706,0.3052470835134649,-0.5897670081441432,0.15974903545127514,-0.07924167689039482,0.2762885605506539,-0.17137213348405272,-0.48520634320935896,-0.5876327330433438,-0.4719723731606305,-0.7418582655546727,-0.3048932570674324,-0.28993575919720527,0.07878768605958276,0.11322815585564942,0.09378829406354028,-0.11604178254242725,-0.6247227969203661,-0.10253793206304841,0.10348363073598138,0.12736221063170905,-0.16958744553644037,0.3565489801232247,-0.17799428186596467,-0.7269116395186465,0.3374803790453709,0.00025978284002097564,0.2534400558880409,0.09809804188819551,-0.15676798998039138,-0.03390462024106079,-0.7502772792058369,-0.4049760422658008,0.07368214885151966,0.49190057401959,-0.04114522985190465,0.027817211686878854,-0.28910294668039777,-0.031606208910523986,0.06426286892081834,-0.10526982054376341,-0.015547181233258883,-0.11455680870855516,0.6239688422718214,-0.6760687765540179,-0.17647653664682,-0.21050452990738197,0.19505566023957238,0.06142490815696678,1.0,-0.08912812075682337,-0.07599491029893278,-0.013860463101642418,0.14206362955709048,0.22084041630753196,-0.4144668439056702,-0.6749370482111672,-0.4227953439991002,-0.41856088454095197,0.43681045411494335,0.3049059362169403,0.4165463456433954,-0.050889969398040066,0.1598681043311545,-0.05765649037482091,0.19303498078935874,-0.2673148970931469,-0.16632614375819607,0.23155879759537848,0.4317634228759782,0.4228432772094926,0.33116571507754283
TopoPSA_NO_,0.5695668759727807,-0.7043200333213021,0.6212545367955375,0.2269472599004346,-0.13925886651458758,-0.27331965712977885,0.31192418326697646,-0.0019991105313464444,0.17038394996707323,0.2672311639969497,0.14034590289797663,0.44071513685265784,-0.5540670282350892,-0.0741970318748793,-0.1796115336664579,0.3021633078648522,-0.24066146329089708,0.16895107928962497,0.15040191029760422,-0.7066369795763461,0.3020318144329809,0.7262129607412021,0.019383865934131977,-0.20762688470653493,-0.19652484937602582,0.13536428891720195,-0.009278124163726543,0.38807277476210716,0.10767136895434193,-0.3543696158990193,0.5656667000694805,-0.22824159267850527,0.029979022572993955,0.006501464311772701,0.4280352355635469,0.3026747561349296,0.45151237268898775,0.34317259366658615,0.21328532728118324,-0.47283899995423784,0.1821869132353868,-0.10107530627909715,0.04646218304617709,0.5751320529381071,0.21558604387651933,0.42156471476909485,0.2458019913024483,-0.24338099854435535,-0.09116088879903296,0.028999842946416384,0.1925495794563218,0.43982021621555994,0.26690191579292494,0.2259203839408104,0.576789809595379,-0.14723394223908295,0.04969802292548513,0.6421465860756429,0.7701108846269473,0.14680008357792174,0.12319421008479092,-0.3083264077370756,0.33085081340413863,0.41783092712889197,0.40581992188804233,-0.22825432181533292,0.8349260030529239,-0.1371983249116184,0.1280094456767044,0.07170904205607041,-0.7427072316967951,-0.1374964545638446,0.05991924848415165,0.262734963708745,-0.4935947977587134,0.274222267529949,-0.32770684060821836,-0.08912812075682337,1.0,0.34117883008117694,0.5700351427475229,0.5092814284726448,0.27213388694563717,0.3649116615266605,0.35077476544719394,0.3716755289575743,0.2209165382529794,0.23989187064319942,0.3686596835052932,0.15262260669104571,0.399239144771702,-0.1881757206645858,-0.13547453406817186,0.18057045870363805,-0.5766971096986597,0.41408383066985255,0.16011175830957894,0.11782718938195762,-0.2541492035764447,0.06611491746067162
Mor28m,0.18001485908620188,-0.1914842205892371,0.1933799520024666,0.0686155499218037,-0.1717616398804701,-0.17169641420560883,0.27017769766278843,-0.08784349795630281,0.10186647615309956,0.202172584312784,0.013310890827160386,0.2501102066228995,-0.18957677479013707,-0.13260434080136901,-0.6405557996413676,0.3550492642242326,-0.43874518225397385,0.08754697266727704,0.1349250170367437,-0.2603174022495571,0.1990832397028258,0.2927945369935097,0.08351799263983517,-0.12372594264147445,-0.27494527513317396,0.03603543120218487,0.2929586520032532,0.25013636006524415,-0.1409419646056493,-0.3647507366367466,0.12603579086949765,-0.04621188766339367,0.023256479532549126,0.18198512200939965,0.07944641464902576,0.2821242245804834,0.1139413418858036,0.22257889269346132,-0.1135678220586345,-0.5755739414038133,-0.06510374011198429,-0.030123840940174396,-0.10772964955536914,0.2672351559654067,0.19194187140025665,0.1368310969704969,0.11366591021457784,0.0751612240080883,0.08908258701446388,0.012392109896837143,-0.047796195949578166,0.08489790686241556,0.0530223779169549,0.09940584535111154,0.266450355288775,-0.07029393138082951,-0.010283017925370093,0.2510575002817821,0.2614836371409392,-0.008324546028971584,0.07053365579467454,0.006151627040158483,0.19053086271460695,0.07339693789069023,0.14779008239283034,-0.07745725625566761,0.32787589562205477,-0.09295903474969812,0.020609128013967113,0.053993517013974826,-0.29820111766535856,0.14536231950076361,-0.2135676726646469,0.12847723915828357,-0.17401718272631556,0.08180165164212086,-0.23657736232333118,-0.07599491029893278,0.34117883008117694,1.0,0.2715785682849828,0.20473611706897354,0.1415126360590269,0.2861503597165235,0.1154699138770587,0.1597871472803542,0.14589039985249241,0.029678058411107364,0.11752546869261704,0.058324346945428415,0.2772104151740975,0.17120239215708946,-0.012020853134753635,0.08558576878265572,-0.515703035711957,0.12568423627347455,0.01531595360168459,0.0039371470372371025,-0.09329651915130525,-0.024832576569008676
MID_N,0.4968809933249641,-0.4291980615110696,0.3506578808532439,0.12227479746940628,-0.26596169704252237,-0.07072044145400895,0.3784916451924189,0.005991308275260661,-0.08604974419064336,0.35514725472061853,0.029056422839785892,0.1722872622729288,-0.096846906862326,-0.07883311416122059,-0.21125238531886723,0.3227652242822369,-0.1708903734202858,0.0842982723871387,0.14999277772360112,-0.4260381010768165,0.30599017534024536,0.5993830626771416,-0.04430838421761063,-0.08293833508393111,-0.23750841564093098,0.35851335246857446,0.12075160951352112,0.38513609799891474,0.24530912034705563,-0.32915355544760405,0.3607032596236986,-0.20325447060726395,-0.0678577974653267,0.16350631389028839,0.34821368673658093,0.35827222738505615,0.3667722469098584,0.37925416495980974,0.1504641987583642,-0.23427721812718755,0.08824092427581208,-0.029825369871759055,-0.13257682708087418,0.4622369215041812,0.23002053695368294,0.3788461085351895,0.3924132815818053,-0.13868062127310585,0.060557296461216145,-0.004463140987375323,0.23640823474936376,0.3184925217370541,0.29657069144062137,0.1487387451137553,0.9974378100838989,-0.19547055937058688,0.00901321749387994,0.1754079381652834,0.3539755144842724,0.13944135058759335,0.1776228452017749,-0.05959003244616768,0.2644669446108059,-0.03487570752286578,0.48820233720582695,0.07101435513605092,0.3620206572764433,0.03698000634152731,0.02293579647834501,0.006654853101813568,-0.30608539548804486,-0.07468801118656658,-0.04391909901994368,0.22742045759707702,-0.2381301311370053,0.341918787239802,-0.2883930793367263,-0.013860463101642418,0.5700351427475229,0.2715785682849828,1.0,0.19318205798773205,0.2459684935977428,0.2953901048771091,0.33626586809281805,0.34203888109329195,0.2874630257997475,0.053051973311345084,0.08617341439836321,0.10012055394681935,0.35356209897934754,-0.07233234413170773,-0.00859060353623187,0.08999554423012505,-0.12361102599825019,0.3296297529398527,-0.000824822336029867,0.06592798458026201,-0.2331459847366857,-0.018843045345662453
FPSA3,0.09991054247597127,-0.24159809899678583,0.1271257102285483,0.1211514922165028,-0.001759616234594406,-0.12549246329516806,0.13075017548566514,0.04733291797310916,0.389159497191328,0.04007535083048571,0.08575677165367722,0.29310199496172473,-0.5395425240911131,-0.014427870829346157,-0.2725685398475598,-0.14974166521012508,-0.25577800826693253,0.024664102255301888,0.11682023614589547,-0.2032353391579976,-0.03315565815580235,0.17083646289748353,0.06489292507881612,0.008346232254569992,-0.15493537472840585,-0.1357246404066838,0.21311602660430315,0.08061607152023495,-0.24111154452497746,-0.2193003473135271,0.12608244694349532,-0.010309224065201138,0.052777465047777784,0.03876017173071497,-0.008259590734953703,0.05045660693665827,-0.02859091951281233,0.09384455086799584,-0.11566570560712636,-0.502879625179061,-0.04566063925703587,0.003870439225748163,-0.0801547241201132,0.2756742348079274,0.0970792127239743,-0.012997685018861957,0.0633281872015931,-0.2554946812522972,-0.08371373829197717,0.10243464184702991,0.12875533332836436,0.026107521487057077,-0.10848367675053525,0.1274703850156227,0.2040832022672373,0.09470228598960367,0.06334752027045801,0.49081289575806164,0.4925795945081281,-0.09853329839603749,0.04876123669617172,-0.22088213172532967,0.21283025719216006,0.16397402349348197,0.26393483964269365,-0.4285267058937129,0.5429606385065935,-0.20269554415534716,-0.01655559193202211,0.12258123536276111,-0.40955470249346226,0.1998479202966765,-0.1282930949509009,-0.15495896147735563,-0.25407363729285215,0.06950723155504773,-0.15205024634307934,0.14206362955709048,0.5092814284726448,0.20473611706897354,0.19318205798773205,1.0,0.07638457973182283,0.24256066229969686,-0.07429027292675308,-0.05896430194771617,0.0018726388673220185,0.16890135879413398,0.32264769192265996,0.03981890118936558,0.25963168688732474,-0.19564961261860905,-0.11924543530739684,-0.13957325529507422,-0.6027092511327206,-0.0899399818668239,-0.16230531508641724,0.010283109453435352,-0.11643347514544147,-0.09457294002775804
AATS1dv,0.6705569404358257,-0.6185705825039708,0.6332570975972752,0.697916853858715,-0.0021420372177182834,-0.09343884906536368,0.2550170538199353,-0.046807679570900144,0.045176206559472215,0.138377507725178,0.7700967971639551,0.14448532272372205,-0.4822633965423681,0.13407498985195598,-0.2802733601589038,0.22044103090636172,-0.4015167692652219,0.04821480915228118,-0.015432312188593084,-0.40912789804785205,0.5668204646063617,0.4948958109019621,0.10540857992266561,-0.07099651218415659,-0.25551364150469197,0.5442687849071105,0.23291230362587909,0.3868534489341255,0.20022618488328758,-0.27511142506539593,0.2268064867985081,-0.06334018102766292,0.017521222111296017,-0.04465690597067683,0.13286615372020633,0.2683662718268542,0.17471973020896206,0.1703181056729754,-0.2042588010441948,-0.6344660085657907,-0.040933081761454375,0.021865501579162894,-0.25471769661323385,0.24586291905079813,0.11536801933141892,0.16173594254324603,0.03381937293632054,-0.34555293537317494,-0.19823205786641626,-0.038847826205116974,0.5910143107830139,0.037108018477594734,-0.07820395530258364,0.8797445036452644,0.2464265312356625,-0.04908760982455481,0.32513388018118444,0.04631282570284514,0.4936374711604071,-0.09231906472682747,0.010738804616453643,-0.32686647555339154,0.46042620484716906,0.34626401983806143,0.02271217371719234,-0.20155431138646115,0.4668842138253244,0.06905565564806943,0.12580949531801439,0.10060871120301632,-0.558722523248616,0.08117581015571841,-0.33167475951428993,0.2879312165798665,-0.6588099034207895,0.5786821424749136,-0.28137665474520657,0.22084041630753196,0.27213388694563717,0.1415126360590269,0.2459684935977428,0.07638457973182283,1.0,0.1784768373787673,0.0471599228367476,0.26490685315521706,0.15918082524894447,0.6133886797314413,0.6317220498388003,0.7365201008908385,0.4506975227321167,-0.18100710787933302,-0.11886685746130274,0.3380785761904508,-0.6791766213444856,0.3593280263966513,0.28251524381082344,0.6738906972122677,-0.017138279508727438,0.6710948700703101
Mor15m,0.2583488036109072,-0.3210140111106636,0.26915058776158535,-0.07954147848978772,-0.5963721913817313,-0.38150408502123784,0.6661585212563986,-0.13785173742827828,-0.3174867903044316,0.5620315247325608,-0.1422317470197965,0.2688802823913818,-0.05701865762207994,-0.32098161335812087,-0.484618965874256,0.31122491668947616,-0.32685464606076203,0.0378262251179575,0.35468605164609873,-0.528735250311091,0.378356957846983,0.32256327333967727,0.07492696698810997,-0.19137032813580077,-0.22717164123527697,0.11814940737809325,-0.009702752549402071,0.5449080135872009,0.2872408972268895,-0.6418584684451876,0.5807167736969704,-0.20274237774542303,0.05951511349571743,-0.10498749972409561,0.22681535840632913,0.48737883469111193,0.5417203309869392,0.6155244931333168,0.343737601731389,-0.30291146247234363,0.1706184090777593,-0.02579415596747719,-0.44913806237703363,0.24377781808352142,0.36581088911742593,0.5778950021025299,0.153036708935537,-0.2821418920495198,-0.07820327169250493,0.14721097449561354,-0.12994153076333614,0.09519927677079502,0.500344861524614,0.02316524707599914,0.28323395854518285,-0.28040575233801707,-0.06436615189832436,0.4752434161457609,0.4327784314903927,0.48960928092117445,0.40658914033098,-0.11133363716478901,-0.13390434948672156,-0.01934569320904966,0.17857867076217973,0.013649123604516965,0.4377521206488572,-0.04224911523499994,0.049980046229630454,0.15499823105882662,-0.3032904412645915,-0.2405995939217593,0.1870598784932587,0.18631327946170065,-0.19110991392063606,0.040997999378948186,-0.34634431848871455,-0.4144668439056702,0.3649116615266605,0.2861503597165235,0.2953901048771091,0.24256066229969686,0.1784768373787673,1.0,0.5327970372137095,0.4785240877089119,0.4955214250496695,-0.11365217301217764,0.0034373996305589144,-0.06913867873087325,0.5231449381493828,-0.1832783575453263,0.07449005208238524,-0.04554264489901898,-0.2819539676946029,0.26741132772357357,-0.1694286153731479,-0.15842174938316314,-0.3975006074388242,-0.11763665391237309
ETA_alpha,0.2912075972334036,-0.31451378179324696,0.30575436055877725,-0.2609500961320853,-0.7874913591282133,-0.4134194481474956,0.714345585877119,-0.068872390246091,-0.7704867056520829,0.7707813535912139,-0.24823224766946583,0.20417192790680547,0.1741843371488547,-0.49106114619074515,-0.13609923021532205,0.7483160340554222,0.09936814523009495,0.03222085329887335,0.14459128347724023,-0.6796468660709342,0.5410522594451304,0.40867743571349635,-0.15527934001054008,-0.31466956814338193,-0.010186251677908173,0.1467799249141691,-0.4837762200993443,0.6632005180044411,0.7594802086232366,-0.5911847475746924,0.886706441045787,-0.279646296107481,0.025425707039637577,-0.26799450312676504,0.3691997892911931,0.7642179183695675,0.9593927795646016,0.802981297231394,0.8697991799926537,0.17294705708420122,0.39199213390414894,-0.08794278339795522,-0.2729785758916462,0.20656666198086135,0.3317081339699803,0.9798335343518099,0.2594401065466939,-0.15237110391592032,0.03647502907509616,0.19417281389700544,-0.3180750601291809,0.2963002441738457,0.9825902233538973,-0.09937150865458798,0.3158566800970114,-0.35782249393253474,-0.21015209504018842,0.30452670032480117,0.4082431265455339,0.9200895722787584,0.5283776076624164,-0.14743667945370748,-0.3002206304898816,0.10610962462374028,0.11128482652043482,0.15510553922116133,0.3688648565724286,0.006263734772794273,0.12410398537171796,-0.023836949010680737,-0.20831612000301133,-0.7866354781338231,0.5541484037987912,0.49671201012844546,-0.14431256051939656,0.04568929072933071,-0.2906716186951552,-0.6749370482111672,0.35077476544719394,0.1154699138770587,0.33626586809281805,-0.07429027292675308,0.0471599228367476,0.5327970372137095,1.0,0.7903904205397659,0.7209945484864075,-0.2966390188464496,-0.27581397430799603,-0.18121091658658497,0.23274510688558256,-0.13943336623886857,0.22338557357701827,0.08504922721358574,0.1312776164192259,0.6013295699506953,-0.04088407980570936,-0.2456993008337988,-0.6056350786827063,-0.1842285310291085
Mor02m,0.5210849801973815,-0.5173114586847694,0.5342184089152308,0.0545658236031539,-0.5695903776054608,-0.3697509420715047,0.6173264784171393,-0.06058560762891086,-0.5556991380754711,0.6173203217779316,0.08540222518792401,0.15517989041731473,-0.04636098626717508,-0.3678945947962158,-0.22146379491291354,0.7340043027073315,-0.045708048951744115,0.03308053952873982,0.10435679831577017,-0.6917175069672005,0.7077849615602978,0.5849964814411192,-0.11426403477589828,-0.18764973366605978,-0.05964618705669684,0.37527642860660193,-0.3475811242364829,0.6361743675378634,0.7294711775185088,-0.5256044579862661,0.709273075226668,-0.1325874185771284,-0.014430898127619279,-0.2636256992161918,0.3297685145915228,0.7568302370006402,0.8045475775089316,0.6378127520565614,0.5892881998988309,0.013341848113871405,0.2719798608414415,-0.002560069006023229,-0.23627165865444785,0.3043525857970349,0.2734378599923852,0.8191964401580876,0.21966199229703065,-0.058429170414065035,0.11907902266944119,0.04772850369860757,-0.14007096583214856,0.26194256490914575,0.7176723759634215,0.22353321195240428,0.3210622367519996,-0.20722165860195593,-0.23187830948713986,0.29857503091931736,0.5620692191056003,0.6303375489645728,0.4075102509060517,-0.18962358436410723,0.025040464799012622,0.1800169586775185,0.13773180568664894,-0.0454399672612131,0.4875510211368792,0.09250053982038574,0.09894147251926472,-0.05600710909572566,-0.3853789351374293,-0.6269622463874903,0.3997666923746201,0.5622115176601271,-0.4086222527116396,0.27662237654861727,-0.2915428060763455,-0.4227953439991002,0.3716755289575743,0.1597871472803542,0.34203888109329195,-0.05896430194771617,0.26490685315521706,0.4785240877089119,0.7903904205397659,1.0,0.6697564264480936,0.03436838318496251,-0.05693260782974071,0.16780973187384166,0.25818715353253163,-0.07692705794985241,0.23002312362944952,0.3457245132314746,0.009837803190126415,0.6645488459291545,0.2124943887329552,0.11210090255229638,-0.4712696691524029,0.14683739552446268
ETA_epsilon_3,0.1851150621483414,-0.2161781374482374,0.1671848368911982,-0.279265345856506,-0.6681260184344818,-0.5080432134827896,0.6852756288997034,-0.18208079800603483,-0.557348338612868,0.5445523057192557,-0.26762349717534445,0.09630645879692269,0.1444410340070362,-0.6483647460450178,-0.2539136090441376,0.535493948811015,-0.08602030485263505,-0.019953152618568573,0.1947357650827342,-0.4316297343941038,0.7384372266873519,0.23989940581494096,-0.27814698747854294,-0.40613478430033234,-0.12709463638519675,0.07878980515558105,-0.1873442590537131,0.8621819566991692,0.5200094187360479,-0.6195765489714821,0.6460609712780163,-0.20443569476743448,-0.14693925077297812,-0.15185381811979567,0.1871442995276234,0.491445701869784,0.7737941829212954,0.8017400358914426,0.5763708092999429,0.11049117338405312,0.5586240892920109,-0.030514904399972585,-0.3512568789666686,0.29332853776162227,0.30251380228870073,0.7690409738877704,0.1818938373915841,-0.36339894774857545,-0.08146944221267366,0.10915333820677696,-0.35319354278524073,0.162265862239131,0.6963093410934426,-0.03144006976069423,0.2650002842995975,-0.16910362892289535,-0.26954168753905244,0.2174100291393295,0.28985925717339867,0.714454494595959,0.8156273651121263,-0.29533115561176865,-0.3827701559537071,-0.022195068180699194,0.05945043969895269,0.10806441912076158,0.24571726620084855,0.03811248210903019,0.08606941315483752,-0.10498358638742333,-0.12315734233866213,-0.5449051216353038,0.3158877908630095,0.3695648959052681,-0.10306090976407625,0.07938824394080177,-0.4393565932133414,-0.41856088454095197,0.2209165382529794,0.14589039985249241,0.2874630257997475,0.0018726388673220185,0.15918082524894447,0.4955214250496695,0.7209945484864075,0.6697564264480936,1.0,-0.31784861489212407,-0.27076171403620325,-0.1730147255086046,0.361223132073151,-0.353223024044704,0.08063782285433757,0.14448504394886805,0.10171706459140764,0.4954763328980208,-0.10790241161251347,-0.2632238022716053,-0.5855827932935675,-0.16457074143493594
ETA_epsilon_2,0.6237642956690321,-0.5559994706129682,0.6471053275427103,0.9006990025866208,0.42431292342391297,0.15960263364917635,-0.2040781554935544,0.12284938640759821,0.4023136196197933,-0.16801800284933557,0.8723303142408984,0.21361401037305658,-0.6770101026737729,0.5571169899729496,-0.06300894883400866,0.044497797433936066,-0.27838327685005254,0.07405382481423661,-0.07873880251252761,-0.22501997916247968,0.24161464185724,0.507858415961422,0.24355625808807854,0.18661501568972813,-0.17323533809104277,0.46615188338602825,0.22092668455030354,-0.14262953683256585,-0.03265205465226029,0.07449578566629096,-0.14823540946529862,0.03821258829165436,0.14352960238071286,0.03192954794760018,0.09319570599858032,-0.016046833740494655,-0.18874935144997101,-0.3173435967340525,-0.4544561450466734,-0.7692601374261216,-0.40499643889025766,0.027253660336185953,0.06874214031370267,0.27865021374402815,-0.10927645025349225,-0.20933288057492982,-0.01790961885521507,-0.13713718537728434,-0.0807779552549812,-0.16985531505290957,0.7162609950217657,0.024048720628412876,-0.420845885631236,0.8145652808512918,0.05912787372028086,0.08123981680531893,0.3602890650533345,0.059590476126051416,0.4719181171256834,-0.49747319050620065,-0.4296784890872131,-0.37013299461821914,0.8068098267366098,0.4129450635191754,0.006840639127204533,-0.43918383842408537,0.4365816288652342,0.09942595272659316,0.07006229805930105,0.0830161780701843,-0.575819206402884,0.2498144097468655,-0.4471584236632022,0.22688808187454293,-0.6771032247510129,0.6468846812461811,-0.061205516252204696,0.43681045411494335,0.23989187064319942,0.029678058411107364,0.053051973311345084,0.16890135879413398,0.6133886797314413,-0.11365217301217764,-0.2966390188464496,0.03436838318496251,-0.31784861489212407,1.0,0.7314105682881611,0.9010497652101486,0.1350691516420556,-0.13366287492855058,-0.08281102087024513,0.4652701452965862,-0.820242609806049,0.21828383770794793,0.5394074813905804,0.9177497637819823,0.1814133728057651,0.8817296709251576
ETA_dAlpha_B,0.5513946658621901,-0.6163227841912889,0.5523074344340704,0.6569901867110929,0.3441903375481316,0.020728811937435292,-0.09236759681440278,0.09790747319617536,0.457291228258628,-0.1483555703680465,0.7025202185819678,0.11153988690941584,-0.6552812959846205,0.4820366935115862,-0.10204603576762246,-0.12725100512745038,-0.19357890369599917,0.06711014927785383,-0.09930564050091592,-0.21273698611531885,0.07466335805216504,0.35013327138035694,0.1938351809621651,0.02224749223755835,-0.14706699730386197,0.354989926953761,0.14562999994106576,-0.07227808676710827,-0.07227702648951159,0.026177531401287788,0.08977966999762926,-0.0159460322792145,0.1633273636064809,0.04858043928804648,0.09164368079729883,-0.10078954436192236,-0.12821169904707239,-0.22789911556158668,-0.2945030431262961,-0.6161648290208293,-0.3494777495990012,0.05281491882051827,0.06546612673341902,0.11617039274798069,-0.08558415006607152,-0.15334495645206103,-0.033722107302616905,-0.29163153715180506,-0.4451588317640767,-0.013901128103532327,0.7509816399201443,0.023445976485051027,-0.37089901844597,0.682355699298441,0.09459226210795037,0.028304381881904983,0.5611494601179824,0.24412435513208894,0.44905844249231996,-0.3434107999106856,-0.3155672715300884,-0.3681096780244408,0.5140600517739248,0.4730514944961686,0.031762142317972863,-0.31454893446762444,0.44305597622751636,-0.053011095982883824,0.08643600805675149,0.19138683604165632,-0.5178677882091952,0.25866025291323935,-0.2494229004604672,-0.019349290953774672,-0.49284133508388117,0.5202603366539219,0.028690288862743635,0.3049059362169403,0.3686596835052932,0.11752546869261704,0.08617341439836321,0.32264769192265996,0.6317220498388003,0.0034373996305589144,-0.27581397430799603,-0.05693260782974071,-0.27076171403620325,0.7314105682881611,1.0,0.5612211652809791,0.22259975086175415,-0.19751555147745348,-0.2350736112720298,0.21347195311451242,-0.6783632096428203,0.1248620242627006,0.2751916176221249,0.574419167499889,0.14141001438422765,0.5730812463868182
ETA_epsilon_1,0.6344366311716197,-0.5090312751191592,0.6373124521278809,0.9235562063589827,0.2906445043540156,0.16965211305142588,-0.05731568188618078,0.07348508642165226,0.22003199497469425,-0.05758407992468974,0.8962888728627131,0.19307499994934685,-0.5660612050444437,0.3864891347045565,-0.15888858421275526,0.1973502107310565,-0.3840808241353395,0.06181815267541784,-0.05158280014587653,-0.2655358743174522,0.4376370957964359,0.5333173371735316,0.20623539947626907,0.25572394767676293,-0.19502081298445637,0.5441636696593991,0.2671402257848597,0.01737516809021851,0.05987980163663185,-0.05544433976713485,-0.1260244765474294,0.0446692831530259,0.07278368472423459,-0.0034473091840296994,0.06531509904667544,0.17129048079838324,-0.1005576842019216,-0.1656264370950364,-0.4468098750153245,-0.8106814127699902,-0.3518179108980538,0.014074731801430812,-0.057651280705184195,0.20184931522675598,-0.05115657444445947,-0.10811977817567871,-0.011579712695317318,-0.039838102840132956,0.11049814834459422,-0.16025295719616486,0.5861292702354012,-0.021403954730204153,-0.3172577143973447,0.9002129654323682,0.103149173660433,0.07083665864107144,0.20391417889432745,-0.08271494207257031,0.4417573465951039,-0.41372558133205006,-0.3357290671074447,-0.20066932229013124,0.8111854940906102,0.29061323839620623,-0.01087379216649354,-0.3931336353395757,0.3875187442655655,0.1638907378383279,0.09165946905209296,0.08395227835068364,-0.5376753233011956,0.1845189594265274,-0.5106664022178725,0.34768814070513665,-0.7331296771537748,0.6045650044198184,-0.07103032134672668,0.4165463456433954,0.15262260669104571,0.058324346945428415,0.10012055394681935,0.03981890118936558,0.7365201008908385,-0.06913867873087325,-0.18121091658658497,0.16780973187384166,-0.1730147255086046,0.9010497652101486,0.5612211652809791,1.0,0.1767832909458069,0.03397555070252557,0.020550661861127986,0.4971936838905536,-0.842577984348575,0.28727236611666057,0.5194511547086311,0.9844245942871791,0.1294839362268307,0.9073635446251204
Mor12m,0.40068640053743915,-0.4385927628238395,0.3873163649089223,0.14185579055821157,-0.3260465559492397,-0.29343073001642456,0.5178140022146223,-0.14154068224775654,-0.007350587646934388,0.3456023592386745,0.13027424251400005,0.10081467122934056,-0.3305586971999049,-0.19621178947704532,-0.4985448061020569,0.18488893586878316,-0.5267354389578331,0.0649159894285364,0.13767356550197654,-0.4993393562878265,0.4517016212725378,0.3980643587450727,0.03901615545735211,-0.2791681088362344,-0.44380278273845447,0.2822052880346169,0.36222436162994925,0.576168502102617,0.13438975328899067,-0.6253543688408085,0.38341334929854826,-0.1896419955556043,-0.09529335936587087,0.03950329353235089,0.2222773221618495,0.2896151561709049,0.32653861555576036,0.4691239395351213,-0.041429429140632225,-0.5927364108297993,0.24279886883036406,-0.01210945655685459,-0.28808153341627124,0.45498023960344874,0.3772594526833493,0.3324150797486206,0.10018019032312538,-0.41593296715027095,-0.1364083945020613,0.025711614458858847,0.10482617267210233,0.1246181956877747,0.16147062080354088,0.3013050594233186,0.3456200510789755,-0.15083795354983381,0.04351595060210001,0.2927733675330537,0.4788139035780228,0.151922299835468,0.24449705198367871,-0.25402572099628307,0.07769246204609162,0.14509449187282708,0.16503784888435785,-0.03764222059272495,0.497658735621854,-0.013090771524300252,0.09292220634215095,0.09293249288927832,-0.4708596176360923,0.08068402629697739,-0.20938546395295907,0.19281659474597374,-0.3988501040471185,0.23177977790507137,-0.5500934176839094,-0.050889969398040066,0.399239144771702,0.2772104151740975,0.35356209897934754,0.25963168688732474,0.4506975227321167,0.5231449381493828,0.23274510688558256,0.25818715353253163,0.361223132073151,0.1350691516420556,0.22259975086175415,0.1767832909458069,1.0,-0.2399471228913708,-0.5311792582477245,0.09503191137876378,-0.5261048294945747,0.28317090986920246,-0.025008444047310015,0.07528914575718663,-0.5136583991430413,0.11249886502854302
