,SM1_Dzi,SM1_Dzv,SM1_Dzare,TopoPSA_NO_,MID_h,SM1_Dzpe,SM1_Dzp,nHetero,SM1_Dzse,FNSA2,PNSA4,ATSC0se,WNSA2,ATS0dv,TopoPSA,BCUTi_1h,SlogP_VSA10,WNSA4,AATS1i,RNCG,ATSC1are,VSA_EState3,BCUTse_1l,DPSA4,AATS1are,ATSC1se,AATS1pe,AATS1se,ATS2dv,ATSC1c,PNSA3,SLogP,SM1_Dzm,Xc_3d,SM1_DzZ,SMR,AATS1m,ATSC0c,BertzCT,PNSA1,EState_VSA9,Xpc_4d,BCUTv_1l,piPC5,DPSA3,ATSC1dv,ATS1dv,ATSC1pe,AATS1d,ZMIC4,FPSA3,nHBDon,AATSC1pe,AATSC0are,AATS1p,ETA_beta_s,AATS0i,Mor13,GRAVp,ATS5dv,MIC4,Mor26m,FNSA3,IC0,AATS0dv,GRAV,SRW10,ETA_dPsi_A,BCUTd_1h,AMW,AMID_N,Mor31,piPC2,Mor09se,AATS0are,ATSC0d,WNSA3,ATS3m,Xpc_5dv,MW,ATS0Z,GRAVH,ETA_psi_1,ATS6m,AATS0pe,GGI4,MIC3,ATS2Z,ATS2m,RPSA,ETA_epsilon_1,SRW08,Mpe,ETA_epsilon_4,AATS0se,GGI1,Mse,Mare,EState_VSA1,EState_VSA10
WNSA3,-0.6445881856980558,0.7323061320646025,-0.7431408282965392,-0.7725664103680161,-0.7374401970002029,-0.7312398386215785,0.6517935219067722,-0.7349638498937532,-0.7452683331972151,0.8491550491378289,0.6205495674144406,-0.838218458252887,0.878585941801126,-0.795424591535828,-0.7038334257313517,-0.27460676787763333,-0.2932321655515503,0.8397694732699235,-0.016685576701743397,0.5099356399467009,0.24061521468216338,-0.5707112714910256,0.2577313512993505,-0.8393374073152878,-0.1716139725538339,0.23490961409015793,-0.15314975665356906,-0.1228405052691781,-0.7131714833351193,0.7229600744222314,0.8970894779650809,0.019413275249454572,-0.44883045478046246,-0.4786565837282565,-0.502573856300528,-0.5122170185325503,0.0674195307414622,-0.86417106355787,-0.5823007410975765,-0.6716804843099478,-0.4230828954993536,-0.5217268582078278,0.30655664224119217,-0.4526929101106205,-0.9148963643264131,-0.27696559887552624,-0.7294950575229691,0.23382609251163694,-0.5037302789344947,-0.5068338882632432,-0.2841086324711579,-0.5096659797397647,0.00434563450618558,-0.30576724367236463,0.07752542605008315,-0.7057487848041606,-0.00046491984045688323,0.18820159223721186,-0.6963779946634397,-0.7293069873098701,-0.536233041112819,0.35785509626032275,0.530783667874162,-0.498655620533484,-0.25565272465094413,-0.7116407228514887,-0.475285903694302,0.0029519992354187664,-0.3528334327160964,0.020507315895583453,-0.042885161146539695,-0.01089922406497849,-0.552865906861918,0.2242771551535086,-0.17555474126778073,-0.5819560535001308,1.0,-0.6491496608492381,-0.23083399938280902,-0.6849053786272785,-0.3598596040719404,-0.7011744663971289,0.013198311000076417,-0.6547618224074125,-0.16103009337320073,-0.6017219251024366,-0.5239092990475401,-0.5728239194175812,-0.5317120416376261,-0.4787434356103403,-0.17723998263751858,-0.48988985346661684,-0.1715069704798009,-0.11952207149832875,-0.15108509228883274,-0.5825894367399599,-0.1552349984097771,-0.18902982815241995,-0.7233817822048942,-0.6148909012718022
ATS3m,0.549618735936627,-0.514459590578307,0.5489669659891621,0.38809610255449256,0.5986295175628684,0.5567072209192733,-0.46901705900667257,0.5738856836868793,0.561923756305218,-0.647363588317245,-0.42129367199325957,0.5971942037505436,-0.7789747131284774,0.7985713270324946,0.35798969794162366,0.23914165605617335,0.37693499196772334,-0.6671179140118267,-0.1116290553169812,-0.6065035235361662,0.021967657774751955,0.22607163509016223,-0.38074370483145,0.5383883572455275,0.03317453561996285,0.0269983635125196,0.02799062410421887,-0.02947553787785615,0.845715149043277,-0.3656895510376162,-0.4496162585064908,0.4098088592833715,0.4257651133303808,0.6906533729881756,0.46136227845008376,0.7915446839735021,-0.06933049077890158,0.5106416346654196,0.8217122801068926,0.6836093268164052,0.2693859497482118,0.8711299004424659,-0.17259292973173213,0.6626918730816822,0.4736208360698274,0.49620656078549163,0.8515998349845956,0.051803904951012864,0.7099496300163561,0.6263434202132309,-0.07915425518952553,0.16575561037749512,0.1716388872970314,0.09451995535954202,-0.03532543903275871,0.8957823504344489,-0.048793609953342094,0.05598030513394035,0.8703712322552669,0.7509251484338878,0.651877168240395,-0.34452389315961646,-0.07918198440835252,0.35663339431870705,0.16098740973696207,0.9335559898202244,0.6906509511437366,-0.040177678153714286,0.5401559515424575,-0.032182383082233215,0.04377002299813796,0.18717148088500907,0.7495525540416409,-0.22153218168519212,0.06661899256002009,0.8894428322866709,-0.6491496608492381,1.0,0.6734783768324281,0.8999253001586602,0.5113574501129717,0.9361976448588761,0.023120332823683594,0.7824949166950745,0.064049855465676,0.8264070159981187,0.6371293608530543,0.8378821223976423,0.7751817782186035,0.0034557590903344666,0.08034554874699709,0.7029012645451166,0.07084766572408571,0.013362278728869985,0.03299301769039056,0.7798206035807368,0.03489133865257532,0.07404549577408422,0.4119455051750821,0.5019744931433248
Xpc_5dv,0.1400218011219098,-0.1299360368452399,0.12714471960000942,0.14427011961016856,0.20068212663556598,0.12599914051751057,-0.08243466175921263,0.17579508722349035,0.12980574322333802,-0.19887218407588358,-0.04375957331162576,0.180691044950984,-0.36750637588995594,0.37442276877722785,0.13350891124589104,0.041742910148921175,0.06145451778378805,-0.19776728466496754,-0.1419485936531663,-0.30954590160218165,0.08458219339583203,0.1036067136932603,-0.2489731289559577,0.10679434861045015,-0.09037398589997324,0.09840176016874994,-0.09168871219814333,-0.1175553747603201,0.4738585589954803,-0.09021879441318448,-0.07489934547686743,0.31274068768099833,0.10551691529108867,0.6351632182189119,0.11447413717883129,0.5662276474324763,-0.03781597808859822,0.12548765716295504,0.5706364193539231,0.2575620578399313,0.04684728565500443,0.764284826969705,-0.04779960391344017,0.47152303134805795,0.10382656164175541,0.45305817579062074,0.4871857141976884,0.11115344999159964,0.42893689191259604,0.2770361169176806,-0.11400891562255475,0.044715135219375764,0.12429040007895496,-0.11438955867913628,0.001146277460491287,0.5807914071082273,-0.12726375593803982,0.29607786010946535,0.5405299283257936,0.4049992926737043,0.28362785546250063,-0.0521941186196247,0.125475088284051,0.08514102188290315,-0.03585267392814658,0.5836359327034346,0.4969847022295524,-0.03976280752675244,0.49462715320652434,-0.06340981724571448,0.03586100659630227,0.21271745774217266,0.4975608418183325,0.021094017977824165,-0.09398152771744772,0.7988972881798695,-0.23083399938280902,0.6734783768324281,1.0,0.5584609300033683,0.27553618815161507,0.6112266402492637,0.03091349003422489,0.4866060347413659,-0.09397981728181777,0.6887265461663379,0.2810230398115744,0.5961435315311155,0.5405438649377304,-0.09553289715185889,-0.08158624603815219,0.4989415458479156,-0.08947982326591825,-0.1054905590264048,-0.1097084697045512,0.6781546949481093,-0.10783080744849607,-0.08989987810870645,0.13867771470636747,0.17607691951889157
MW,0.4592125340248998,-0.4460158621375407,0.4805435900471214,0.40696409440066783,0.5818176534847912,0.48988772786190493,-0.38008063752884896,0.5497720363922134,0.5030789517535036,-0.5675807209323463,-0.3149430722246963,0.6005528391665605,-0.8210523763049502,0.7546708423657643,0.3822539010661648,0.15037440725104717,0.27596582295769745,-0.6141916747402529,-0.23388410656759154,-0.6465648662753621,0.06273276732728518,0.19092143025776773,-0.4142793502042066,0.5252681992685732,-0.0744237379187764,0.059733829390321014,-0.054685065708596034,-0.09883191218499307,0.7755770048004796,-0.40702475085363404,-0.4046536018241601,0.5173442565700317,0.4085355614896766,0.6103618341398721,0.4483134612310855,0.9092662577145769,0.06289279684077959,0.5213100586624997,0.8064088819092088,0.6335358859657007,0.27836995238245854,0.6923024309014231,-0.11451067435769566,0.6769176622587109,0.4711794617567052,0.5374822274546415,0.8171818865643254,0.09453132665613488,0.6088684577383351,0.6526029935440708,-0.10582295482368358,0.13151775774441085,0.18123481474086317,-0.011380618602493908,0.13425454384943697,0.9384415712939183,-0.1722459875099884,0.16753563381941072,0.9503593737377987,0.7734194344754478,0.6239537020886802,-0.27754338940128204,0.041953967951378915,0.2855667177367816,0.041823934448401164,0.9538968517649151,0.6855126018201745,-0.07378315293313052,0.5030430664358715,0.08106965677812257,-0.013227076731738644,0.3464770160656983,0.7656061530236621,-0.12296777684796467,-0.030952404554256914,0.8548245700097026,-0.6849053786272785,0.8999253001586602,0.5584609300033683,1.0,0.6484478559492344,0.9754363179043217,0.07866072299558563,0.8699527497511725,-0.01522346538741551,0.7811250328835397,0.6034128664867234,0.9073035387585043,0.8415620972882502,-0.05855897243829744,0.0006152938430703538,0.7065765559210457,-0.004680531453421921,-0.05610562648245288,-0.038680006525296656,0.7173152020267654,-0.03426555357711782,-0.021950404316299913,0.36116806310026384,0.43540723870935294
ATS0Z,0.31216104527723865,-0.18694022196727494,0.2988994460518807,0.17035881259194277,0.4906089041070542,0.35812959153220203,-0.18421059120909225,0.48909043673415314,0.384013739944284,-0.36262127161283075,-0.31582100431796173,0.30129395473527776,-0.4565816371819107,0.3709113045937527,0.2342819460860364,0.04767499069259982,0.2325501778766728,-0.4427127361183501,-0.1938636744670855,-0.3860605341661693,-0.05054650209804168,0.05402417270373447,-0.13382786276112557,0.29983448027908416,0.024950297867653,-0.054380197908961356,0.13293329000727777,0.11668569778130865,0.4049331519044742,-0.18747340061175038,-0.2392569628077066,0.2709747176842512,0.5792359873235948,0.4047920806462852,0.6372747323669016,0.4040537056694382,0.5826008684226962,0.2303801522132309,0.3865762101491686,0.49962191590252636,0.24836420275357837,0.3696122447951952,0.23042093125406493,0.23349370581661433,0.20421630394642637,0.13221087506341705,0.363464207543163,-0.04385521901629789,0.3757786569343954,0.5566091615737756,-0.20716780293664294,0.041030140800476025,-0.03295692833587788,0.07443625941531958,0.6711968821539214,0.4148917634973267,-0.14424895028700502,-0.08467628242783684,0.6431854584014008,0.38963736381811287,0.5837096595181428,-0.19856662155519395,-0.034055501632891665,0.1876180644504045,0.0953665065049676,0.6161215098954226,0.20063899017122552,-0.03950244279493521,0.23273997988342449,0.7257132719173378,-0.01045882729524445,-0.017346853866788914,0.2635614499333816,-0.21015012801759772,0.12620345687353238,0.3866595697897633,-0.3598596040719404,0.5113574501129717,0.27553618815161507,0.6484478559492344,1.0,0.5883378653647043,0.1436467118101455,0.433319324958192,0.20644234846086612,0.36927848606243385,0.5789521893205835,0.6778333519810296,0.710387571993925,-0.0782826324439437,0.2050357611450503,0.2107167458862025,0.22645091378142512,0.1762324413886319,0.1983139905294564,0.3957084367361684,0.20948400361697656,0.13788958536279836,0.2660879432062468,0.2736053724464374
GRAVH,0.5460368054362655,-0.5366436721124915,0.5598490149686232,0.46284435252852435,0.6464291809861796,0.5625091640972939,-0.4643121739476458,0.6141214720908186,0.5714434497413231,-0.638752435732357,-0.38700930623222973,0.6354952194348037,-0.8564667347090894,0.8327759290487503,0.42378463899045704,0.223430771134986,0.34586837221001615,-0.6718653609771624,-0.156592610799895,-0.6326816542284567,0.04172942004556967,0.2153675434577121,-0.39788318375824444,0.5775609088437988,0.010473913550330737,0.0481551417341197,0.018105873139557565,-0.03051457552873632,0.8662350647779777,-0.4310545849530627,-0.45067376139614745,0.4303122650601731,0.4277779924716755,0.6821563507175495,0.46899962092497083,0.8676948753082997,0.017805484706473352,0.5634041938425668,0.8667071904054965,0.6690398219926694,0.272822403902308,0.7791298807299021,-0.16614964384090042,0.6953848840927407,0.5072085543934457,0.5478489313803165,0.8857521913825922,0.08046315717316846,0.6697764033295867,0.6395950557251122,-0.05108025167064189,0.15595248721058091,0.14760546987189885,0.05881560816390957,0.07351934117272639,0.9605146202770125,-0.1099471374138419,0.09134709062179812,0.9690647095164613,0.8388463103883794,0.6267211358549629,-0.3527277228810331,-0.034332668927495494,0.33684274808036696,0.1338694883633331,0.9920045212563364,0.6946940982068602,-0.05285786419875149,0.5406620943036833,0.0458973818486852,0.05966093651707031,0.2298478106171726,0.7854794082213389,-0.19166363334093686,0.04429229642090081,0.8973251654615638,-0.7011744663971289,0.9361976448588761,0.6112266402492637,0.9754363179043217,0.5883378653647043,1.0,0.04593313055852278,0.8883233029845533,0.049787370770524975,0.8438717619519586,0.6106456002262599,0.9134429618920147,0.8544505778798043,0.002398212502343894,0.06722749781661522,0.7123523916994614,0.06070859213473864,0.001987798254776048,0.023205146341622775,0.7772689723629086,0.02772967743839518,0.05508590689600364,0.41664172389620385,0.49541030496528193
ETA_psi_1,-0.041157706103719646,0.05769373571990502,-0.043368884513004954,-0.03499469600058381,-0.039258034242956256,-0.04038177251275182,0.06889572516850993,-0.04901053386867747,-0.039315098372423335,0.03747987391924799,0.05280722283347511,-0.0421070691263774,0.0057753812530311555,-0.022951829873296622,-0.009945210008224256,0.042749877640998815,-0.04405079688576735,0.03476332661896055,-0.0022595344824380375,-0.08779775774474914,0.04977753696757659,-0.019595139202128346,0.05471566703973961,-0.029432492301257555,-0.01637926755871758,0.05438799629481225,0.00026405776598927016,0.0007081554528503201,-0.014553975469617043,0.034527574488659014,0.033760063168464326,0.1369791132074291,-0.021234982491716813,-0.0075029669457018725,-0.023643106547585346,0.08441469771041644,0.13127358842472586,-0.0358047047452502,0.028096156379566112,-0.02215535107847431,-0.015428397295210058,0.0011654762845442759,-0.2015546192212408,0.056685614970189674,-0.016421671041615342,0.030116243238342083,0.0040574491697103095,0.042916469079629704,0.05520861563532306,0.043989137826796296,0.0009571106425020821,-0.01802396053908315,0.0473899679327928,-0.08435356494419911,0.08972504898650992,0.03969693197307906,-0.09824513473096838,0.08706555769878191,0.06673630851361817,0.00033973029836385055,0.049315453455262115,0.01838622366161066,0.053685960532227385,-0.0028253803813113147,-0.07300893421666288,0.0391147840184313,0.12103175907117332,-0.9850803025822694,0.09969534793645118,0.11786991194367558,-0.01753884509708153,0.07372036964674347,0.08016249662065089,0.0471624828112377,-0.0610918219279682,0.02907607390251857,0.013198311000076417,0.023120332823683594,0.03091349003422489,0.07866072299558563,0.1436467118101455,0.04593313055852278,1.0,0.019098135382835803,-0.04466296157330147,0.01997461852994136,0.04756927947839774,0.058699960868080395,0.054096027273190316,-0.05656471020416427,-0.0352636629118681,0.12363615380107303,-0.03509200821468195,-0.0386625384273978,-0.04788343984968364,0.007004905343177268,-0.040343349720527,-0.052891302960789366,-0.05277581986495774,-0.04559573262353831
ATS6m,0.40561193296741394,-0.43352460076968324,0.4291546742273674,0.4353804038620986,0.5106403015845119,0.4203721938195305,-0.3400696524198429,0.4760915698010436,0.427568868904853,-0.49318539426053604,-0.2149500589109457,0.5628107776876583,-0.8391799723322195,0.7006944862794455,0.3911466881177917,0.12554601084799302,0.230585207790189,-0.5336031263593116,-0.11697527458828401,-0.4856750084620681,0.17211983587643587,0.2202971861429537,-0.27802660633520593,0.446316758709766,-0.060344187015791396,0.17696750217706134,-0.07006387514918773,-0.10156574081653917,0.7142102174831118,-0.33634639211693595,-0.3599721887784145,0.42023768478087326,0.26872376423449595,0.4808040671189762,0.29757249132095137,0.8421673096871183,-0.04909786027643719,0.4714917318917386,0.7775209201413849,0.5203882327070548,0.25073776363906125,0.578431816679656,-0.12209061306031138,0.5683923670106711,0.4401597945384979,0.5429164739663076,0.770488413406948,0.20414337329175208,0.3670584903077671,0.44550605083898326,-0.012858851359398037,0.11542989114762507,0.1780879238511678,-0.05589299042363172,-0.029440369173507876,0.872698744571619,-0.14116381482654522,0.19188323612158212,0.8335183717312553,0.8882965475886274,0.421748379606673,-0.3034085929297883,0.04234970980950299,0.22162782427321956,-0.0006598529389720298,0.8606600791399366,0.4719287500480887,-0.029482901356707687,0.2967787196544966,-0.0805124704793785,0.07462118142359046,0.3227113894011068,0.5966112486947549,-0.06630980342480051,-0.07929302506325543,0.7594724992583599,-0.6547618224074125,0.7824949166950745,0.4866060347413659,0.8699527497511725,0.433319324958192,0.8883233029845533,0.019098135382835803,1.0,-0.08428045444549179,0.7979298323494368,0.40039707648457007,0.7316338757532386,0.6527065491157734,-0.0016872774128628295,-0.07001007231378135,0.49668093956811354,-0.07658289621864474,-0.11578067777913562,-0.10165058276687765,0.5989362230994373,-0.09818032823847064,-0.07120411402090204,0.33081603017654293,0.37507672052244145
AATS0pe,0.6541155195029701,-0.5342063982150289,0.6128168518544961,0.11639267702501027,0.5015861786361643,0.6466849531352981,-0.6376664946218376,0.5528771651797088,0.6386917646582295,-0.45832724715615525,-0.7280351547731952,0.25912895317180473,-0.10874479755593539,0.37434006728881536,0.07993045817200667,0.6405464243492459,0.5908460243150495,-0.49941803800660933,0.6299259072313054,-0.2023702127038559,-0.406324224220377,0.0247418523486724,0.3944460740501387,0.43013504694835114,0.8985443466476183,-0.40781702377343454,0.9333641308620712,0.9088044762073142,0.31685869196046923,-0.1616842863822645,-0.37357456292202046,-0.20425822560092247,0.568288860598118,0.3739340643239474,0.6088285397121727,-0.33945315678674287,0.1519249763872164,0.21061969918987594,-0.04701773744040819,0.4461588519838724,0.1379861846185728,0.17961482876735926,-0.23483526184691048,-0.24090774715410934,0.22457831678909768,-0.2735752044102869,0.13321703335426596,-0.4031754185455806,0.4108056354642053,0.29574622754923674,0.025099013821563102,0.011765858223937177,-0.5768923786497143,0.7500139866155656,0.09054865310557098,-0.0577249116232384,0.7694926123966103,-0.42730232752988767,0.08976543829913493,0.04033068421321675,0.25794046366083084,-0.09567342310030406,-0.5685111369259345,0.15122305046751958,0.9313613724161963,0.1299151903050934,-0.07850015650516713,0.047755944648673505,0.20221915510364488,0.49997890108564425,0.12681697049908908,-0.4462904605861058,-0.09160519892733059,-0.4828936373838225,0.9892571606757693,-0.011758843523511116,-0.16103009337320073,0.064049855465676,-0.09397981728181777,-0.01522346538741551,0.20644234846086612,0.049787370770524975,-0.04466296157330147,-0.08428045444549179,1.0,-0.06726102140004882,0.2695199563675882,0.10149561576085436,0.17788443029373185,0.26510027838120687,0.9827802784388988,-0.08679401711616866,0.9980024694289291,0.9745917452421086,0.9946090571014986,0.2171093482897234,0.9916236184494941,0.9912402775610073,0.4211100977631173,0.504438610207463
GGI4,0.38515374147375403,-0.41894615346770264,0.4054953504161992,0.462902780678154,0.4680815496155462,0.39130483902834023,-0.31986169929784813,0.43653716744591853,0.3938084160666945,-0.5161164325659435,-0.24823490952716207,0.494263128001492,-0.7117719651320474,0.7127373779288653,0.3995461083355764,0.11180712671929204,0.20600020812052552,-0.5075745716932252,-0.14065177583149546,-0.48254140113037997,0.13398639709223373,0.3088251254387025,-0.36013331008795246,0.4334966112344761,-0.035951959347471,0.13871602684909667,-0.04554422483153206,-0.08748227463490721,0.7818187685768678,-0.3480845130756557,-0.39039035593994176,0.3177801544797501,0.21519323274943844,0.608250813199715,0.23809165912482674,0.7608117090244345,-0.05288415195040381,0.4754982464130438,0.8696600504179988,0.514803269056342,0.2012185890956028,0.7624966211148833,-0.10778881923159811,0.7180953473286564,0.4494186863243483,0.6135634446141114,0.8323434447713803,0.15903085961699878,0.5289045120944265,0.3734461052731112,0.04162865238241541,0.18408653217083917,0.17362440452189545,-0.04825711512351112,-0.021628129416864907,0.8426223463442641,-0.1909780727211481,0.05181838927354086,0.79814414730246,0.8104069103344148,0.48364424853086396,-0.3694447344667987,-0.03707076980263272,0.258911025990348,0.04984088558622007,0.8348319179745322,0.5844095484903373,-0.03190625911496545,0.41696345332951146,-0.06960711921806173,0.10651411467034703,0.12609774456684159,0.6956963471551262,-0.13173554420310818,-0.0636673851335369,0.8560388203318514,-0.6017219251024366,0.8264070159981187,0.6887265461663379,0.7811250328835397,0.36927848606243385,0.8438717619519586,0.01997461852994136,0.7979298323494368,-0.06726102140004882,1.0,0.46782983944578566,0.7135148551641008,0.6513040621855941,0.06891461355512561,-0.042373498757693584,0.5963617908184202,-0.05388670147445608,-0.11392164459769852,-0.09061917854400767,0.7055795654131487,-0.08433956176859314,-0.04959743821187865,0.3445205659329288,0.38311631071398644
MIC3,0.5052939519330557,-0.4236136193235024,0.5083170653411005,0.36859306172902495,0.6371046980608817,0.5464356416116705,-0.387012053339112,0.6306472546749494,0.5726630944958897,-0.6262262233354909,-0.5780868854604275,0.4776863638609904,-0.5316935711354409,0.6062152995612912,0.4085915837310771,0.30443026071932927,0.328747932015822,-0.6668120259389281,-0.10579139143921719,-0.35609983544664425,-0.11280102862152061,0.13358355345196524,-0.33033418125476505,0.5753124911482297,0.16526056443529832,-0.10692115435289262,0.1961378451284093,0.16774329875175628,0.6112889686076304,-0.3559386810596093,-0.5069093086278325,0.14318435715237837,0.569051678007111,0.5061986779704121,0.6362852574739377,0.39524937767780927,-0.06707994309764442,0.431187278819368,0.5731236828462282,0.7601326648943959,0.3378420308270421,0.5129839346900509,-0.16901956644571925,0.4663694004663168,0.4709520475666731,0.17518254628951155,0.5853419029145286,-0.09893064652790375,0.7075396911995827,0.5462759619049428,0.007361171165180215,0.14521452774434418,0.014173989277537205,0.2769522949948776,0.08157793131387747,0.5465476881343041,-0.06034473486477883,-0.29466438462099637,0.641807986469954,0.4394105470111654,0.9952486158338555,-0.389736231030339,-0.3088828985594828,0.6760835497800697,0.30778708365507745,0.6606032682188485,0.5232244455889571,-0.038112439436127965,0.4836257997786161,0.2255018521925124,0.0576363171320471,-0.2216082394593438,0.5922191206050451,-0.3956999011762552,0.24026822643308385,0.4777327847992442,-0.5239092990475401,0.6371293608530543,0.2810230398115744,0.6034128664867234,0.5789521893205835,0.6106456002262599,0.04756927947839774,0.40039707648457007,0.2695199563675882,0.46782983944578566,1.0,0.6477116744559,0.6592608199017361,0.1301798125961116,0.3241792067597054,0.5231333896506717,0.2901922184897027,0.2417908867618501,0.2585735530089075,0.520054438885349,0.2693142919715133,0.26152190401495157,0.38378901930946224,0.41330955953435655
ATS2Z,0.46471136161994003,-0.4025881124563999,0.46275109696460137,0.327210798682628,0.5920098324075594,0.4844964657121073,-0.360693955050815,0.5669321867425862,0.5026298879949822,-0.5362806954066639,-0.36097034696992003,0.5171103241238041,-0.7106564733175672,0.6868013360280475,0.33244981899708737,0.20025423100753373,0.3110571506978102,-0.5899897732403666,-0.19200581387997462,-0.5530144273630389,-0.0018527037409556914,0.14046316200868153,-0.38701758973384026,0.4827676587431719,-0.005857235614808586,-0.010381039673805223,0.021328198255835852,-0.013088319103103478,0.732322717739564,-0.33823163585157623,-0.3593552061049743,0.4505659557028896,0.4960459775923682,0.6958510600563492,0.5421618507039847,0.7650772759776153,0.014853247950151669,0.4347581351657409,0.7379861881774555,0.6377636773143627,0.2427531537050685,0.7107125390361045,-0.1133745738540244,0.5793262452792051,0.38424581889301784,0.441270379207855,0.7313070074537367,0.021545706398799675,0.680989758948147,0.7017539633587755,-0.148884277899772,0.10602224497981105,0.07132458896531113,0.07606767422865869,0.18220557393076228,0.8240010262966376,-0.09993986189628175,0.08751661017189814,0.8867980024983693,0.6698060925812406,0.6603755371649755,-0.23764718511706187,-0.002434876925069561,0.31505133295691834,0.11642667942449754,0.9129836252777456,0.6662146962333005,-0.061345768184346054,0.5868145181216675,0.16220798964124075,0.012996448210103869,0.2040518531933017,0.7029357783082195,-0.1904101972735435,0.07678260787886189,0.814824851878176,-0.5728239194175812,0.8378821223976423,0.5961435315311155,0.9073035387585043,0.6778333519810296,0.9134429618920147,0.058699960868080395,0.7316338757532386,0.10149561576085436,0.7135148551641008,0.6477116744559,1.0,0.9863766203209472,-0.060589068454378996,0.12304901202975886,0.6784034006520914,0.1127888727348473,0.07336630401397436,0.08550799111249109,0.739299915489529,0.09081395381490784,0.08767906935682512,0.3522415060199012,0.4266016518882483
ATS2m,0.47893375851385384,-0.39537844685657675,0.4682055573294766,0.30216330786485224,0.5982863638261574,0.49621405898329174,-0.36669567742936854,0.5803267611477148,0.5146595719684672,-0.533811778775043,-0.3996948280734609,0.4856642312547592,-0.6579510540399729,0.6549687887353266,0.31103248522915455,0.22620438064322276,0.3394577771731668,-0.5906430507433098,-0.1575308610265989,-0.5067182774173669,-0.03419159051315785,0.12463232544938621,-0.3497870945477752,0.47581007718814616,0.048747795509650214,-0.04594688392473255,0.08463993829695812,0.05286450978082685,0.6992262694172745,-0.31470682547764367,-0.3586617997843105,0.39590219536361154,0.5385660194542621,0.6872256265350659,0.5878591419495753,0.6645121777865228,0.05139390530093232,0.4070380740329304,0.6808571906175055,0.6429476489373276,0.23647948966695947,0.6749205277610782,-0.09764046757194554,0.5130553466752499,0.36146954433346407,0.3760930550217134,0.6807070895667253,-0.01636306801256915,0.6806557796289455,0.7035889901120255,-0.1497416652101251,0.09382980175638668,0.014264269470080259,0.1312574288929082,0.23561405045392295,0.7411638076279768,-0.061118382201615896,0.013273393908766095,0.8377108031703778,0.6181587745787692,0.6679251971857368,-0.2437969863794973,-0.04983148753071424,0.3196052018443824,0.17236416971777707,0.8679913306371112,0.6069436949810206,-0.049847913320186336,0.5707235514760697,0.25047667119788386,0.02596745038223637,0.10735794591552675,0.6396164701452299,-0.2397377908388832,0.1465072227484364,0.7431784104821509,-0.5317120416376261,0.7751817782186035,0.5405438649377304,0.8415620972882502,0.710387571993925,0.8544505778798043,0.054096027273190316,0.6527065491157734,0.17788443029373185,0.6513040621855941,0.6592608199017361,0.9863766203209472,1.0,-0.0414127264344528,0.1973502107310565,0.6159589892394928,0.19053982313032541,0.14766617630676795,0.16383527181856514,0.7052935812205924,0.17003958555313145,0.1587035969056274,0.35807740472604455,0.4319089340226013
RPSA,0.3504843219238586,-0.4865972214747968,0.45101929740435054,0.6483848268322189,0.39272336696748805,0.4269818906100093,-0.413934121501894,0.4169852153188345,0.4344522598487286,-0.5070798432811572,-0.5095005309288422,0.4712030155747967,-0.2244139944044847,0.2702928715377025,0.5489966884275609,0.25367097695579477,0.028169890973752568,-0.41636868597142807,0.2904740485674359,-0.05167141299271802,-0.464056783066966,0.5276551606598469,0.13542222539267512,0.6219222207653944,0.3471950279029094,-0.4528595605544777,0.31040590801080536,0.32657267210987023,0.16471731599113518,-0.5663107331389021,-0.7092221832646922,-0.5853431884332561,0.13415972546623714,0.07641714032282956,0.18544014079291918,-0.20175975803120558,-0.04812130880919328,0.5813920560358988,0.030344859450689994,0.17781821112052754,0.28460639057397547,0.06257450603070411,-0.3642505799162111,-0.03891972456150215,0.7159395278209572,-0.16063422470649585,0.14144698171676404,-0.4726358196462752,0.08318895756270299,-0.003889022710893227,0.7347739438482919,0.562836845083843,-0.4266330198394081,0.5386524241278984,-0.14322709023454583,0.029652544614245054,0.13134316824877734,-0.37989651767624233,0.03384523928343125,0.14594277851361862,0.12741713267646235,-0.17773477821389713,-0.8207101161708766,0.42282736248616604,0.3197594742949416,0.03433478997230603,-0.04129950648074838,0.041855710205643465,0.02651795952121912,-0.003633841781992148,0.1284859016134979,-0.3438934307081967,0.0022761180669439085,-0.12485305650416344,0.29494946177094233,-0.009605319914074983,-0.4787434356103403,0.0034557590903344666,-0.09553289715185889,-0.05855897243829744,-0.0782826324439437,0.002398212502343894,-0.05656471020416427,-0.0016872774128628295,0.26510027838120687,0.06891461355512561,0.1301798125961116,-0.060589068454378996,-0.0414127264344528,1.0,0.2677448460417789,-0.04430628623981078,0.2746147787380891,0.2580458680234713,0.2819825556423639,0.10270761944401179,0.2862141366053854,0.30973921215655126,0.5366638212187956,0.2699954283731491
