,SM1_Dzi,FNSA2,TopoPSA_NO_,SM1_Dzare,PNSA2,SM1_Dzv,PNSA4,SM1_Dzpe,WNSA4,SM1_Dzse,RNCG,DPSA4,MID_h,ETA_epsilon_1,AATS1se,nHetero,ATS0dv,ATSC0se,AATS1are,AATS1i,SM1_Dzm,TopoPSA,ATSC1are,BCUTi_1h,SM1_Dzp,ATS4dv,DPSA3,ATS3dv,WNSA2,Mare,SlogP_VSA2,AMID_h,AETA_beta_s,ATSC0are,MID_N,ZMIC5,GRAV,AETA_eta_R,SM1_DzZ,ATS2dv,PNSA3,ATSC0c,EState_VSA9,ETA_dPsi_A,Mm,ATSC1pe,ATS2m,Mi,Mpe,MIC2,AMW,ETA_eta_F,AATS1dv,AATS1pe,ETA_dEpsilon_C,Xc_3d,IC0,Xpc_4d,AATS0se,Mse,ATS3m,AATS0Z,ATS1dv,AATS0dv,PEOE_VSA1,BCUTc_1l,AATS1Z,AATS0m,ATS3Z,AATSC1are,PNSA1,AATS1m,Mor13p,TPSA,SlogP_VSA10,ATSC1se,ETA_dEpsilon_D,EState_VSA1,AATSC1dv,WNSA3,FNSA4,FilterItLogS,ATS2Z,AMID_C,Xpc_5d,WNSA1,MWC09,SpDiam_A,ATSC0pe,AATS0are,ETA_dEpsilon_A,ETA_beta,Mor05m,AATS0i,Xc_3dv,Mor13,BCUTv_1l,MZ,SLogP,BCUTse_1l
AATSC1dv,0.020179708507181104,0.021849580973832904,0.05830740856794402,0.029529581896454826,-0.0979608046504215,-0.05727882973690636,0.25525562494876997,0.004409303488798832,0.05801677230524861,-0.010318038834482514,-0.07209520841318058,-0.04128586639102209,-0.00546414614350695,-0.39682837596389464,-0.42866534790387656,-0.03966142372526601,0.20157128858276505,0.22038870302792943,-0.34048438004620857,-0.2784160969968688,-0.12709648169336216,-0.010747417986570895,0.5333179492820934,-0.056102840315922387,-0.0040841129246636815,0.1694023186988455,-0.027307728609826915,0.19623053020703157,-0.13946889181793773,-0.3896141181838378,0.07083432082060769,-0.4170972720727254,0.2742341458645837,0.2234789016132962,0.12436511850382123,0.03218652848051194,0.20282954955858407,0.3641307066361825,-0.16089366209629152,0.16982379292546917,0.05029135481877372,0.13110431091634198,-0.1157182599608767,-0.04345282840920478,-0.24971468743459999,0.5333461003702482,0.14192300339950004,-0.29229025912113077,-0.39515376981107514,0.09250869245324196,-0.24998074959707667,0.23136302217213514,0.04517349421281442,-0.3702114211911777,0.42420993639919996,0.08606661079492282,0.16514005502866957,0.2435472959780029,-0.4220817614002007,-0.41902946380983164,0.23946507567660744,-0.13098297024274733,0.35344472232241786,-0.2914338895951496,0.11562009116290334,-0.5074902370975167,-0.12362381155027272,-0.10972435220677966,0.26096044550242586,0.7593251569490465,-0.030752077975708517,-0.09931235043579814,-0.00343187230863978,-0.04806927512077543,-0.05609506836011503,0.4294007313472318,-0.43017311890363635,-0.07406208322955433,1.0,-0.105121116803621,0.4491381924424969,-0.29259687156469233,0.1788604470368092,0.46441873613511614,0.23732247594325634,0.13394336681717262,0.4019156282998673,0.3871723336948621,0.25960552608508564,-0.3945968311925916,-0.4109461977267777,0.2668727700403352,-0.2400499050949239,-0.3056823254692043,0.03512941610076755,0.2729836403966862,-0.08074290194094076,-0.2654784530409941,0.19968498648138697,-0.39992960280814555
WNSA3,-0.6445881856980558,0.8491550491378289,-0.7725664103680161,-0.7431408282965392,0.924042431035409,0.7323061320646025,0.6205495674144406,-0.7312398386215785,0.8397694732699235,-0.7452683331972151,0.5099356399467009,-0.8393374073152878,-0.7374401970002029,-0.1772399826375185,-0.1228405052691781,-0.7349638498937532,-0.795424591535828,-0.838218458252887,-0.1716139725538339,-0.016685576701743397,-0.44883045478046246,-0.7038334257313517,0.24061521468216338,-0.27460676787763333,0.6517935219067722,-0.713732770936137,-0.9148963643264131,-0.6983618826953033,0.878585941801126,-0.18902982815242003,-0.6274993266039187,-0.15292671460842744,-0.46874286764293055,-0.8122150752022649,-0.3199399937659962,-0.5030984297245578,-0.7116407228514887,-0.6641447269193919,-0.502573856300528,-0.7131714833351193,0.8970894779650809,-0.86417106355787,-0.4230828954993536,0.0029519992354187664,0.0211028924900544,0.23382609251163694,-0.5317120416376262,0.0018466147134503991,-0.17150697047980104,-0.49816913803018265,0.020507315895583453,-0.7272195488360153,-0.3029531024994579,-0.15314975665356906,0.10102137900637669,-0.4786565837282565,-0.498655620533484,-0.5217268582078278,-0.15108509228883277,-0.15523499840977703,-0.6491496608492383,0.08275063311287881,-0.7294950575229691,-0.25565272465094413,-0.5906373487763659,0.28810556849241997,0.06996347883330907,0.08266432701126866,-0.642005387799255,0.009424304079154093,-0.6716804843099478,0.0674195307414622,0.3643512241743142,-0.7705037183215634,-0.2932321655515503,0.23490961409015793,-0.11931014376265825,-0.7233817822048941,-0.105121116803621,1.0,0.3235763432811988,0.17746834632331693,-0.5728239194175812,0.02940686968118783,-0.5060250903718514,-0.7770272126087077,-0.48613014649691233,-0.4460947591548046,-0.826892078195769,-0.17555474126778073,-0.1586896820914221,-0.627787095254069,0.5454038286542627,-0.0004649198404568647,-0.074580067136505,0.1882015922372118,0.30655664224119217,0.017079753490187404,0.019413275249454576,0.2577313512993506
FNSA4,-0.6539713691695802,0.659862207696934,-0.29292428339300514,-0.6431274067877034,0.3979875755980382,0.5887794064782205,0.9110172953373683,-0.6669037249875256,0.6644669191245068,-0.6646179719437292,0.21121689908945016,-0.6384807049339496,-0.5492946736723635,-0.8214993073662573,-0.7076689955771687,-0.5988950522442318,-0.4265711446939073,-0.3545412028098869,-0.7220042702060797,-0.49272345893794206,-0.5330228033252575,-0.2665455870927619,0.5528389635350983,-0.540209715480912,0.6574917020158402,-0.22927197060138277,-0.47812347791283677,-0.29171812513319745,0.20818444177209305,-0.8426145466041083,-0.17450464605014823,-0.7075902601217481,-0.2558407898915722,-0.34829935084388836,-0.10630424629604492,-0.35101969690273027,-0.15809658793149253,-0.034339387248330445,-0.5854833606763862,-0.37676224792808566,0.6068196466876808,-0.3886475181613105,-0.2511182330302475,-0.06040676543532104,-0.3394179088617748,0.5578556380413505,-0.1579867786421848,-0.5760987003161041,-0.8308576686820727,-0.39564292706518833,-0.34034185349718027,-0.18131040250578329,-0.6391414919615096,-0.7291714864905074,0.7877190415426507,-0.37739783966149215,-0.35643131577599707,-0.23211540975149517,-0.8239739221744682,-0.8208276922445723,-0.12403986216152628,-0.09453183515007554,-0.1992753183687887,-0.8293883630157739,-0.05038910798762379,-0.17706525631424438,-0.05515489521434623,-0.06885807500687799,-0.046332300892234585,0.6435855604054178,-0.5811325627433983,-0.03290651515465439,0.2894797864339961,-0.3969975097668946,-0.5329055010599866,0.5505383385957787,-0.3351222185603621,-0.5390186734184066,0.4491381924424969,0.3235763432811988,1.0,-0.30083173446710865,-0.0937379749051377,0.657992893837101,-0.12802892477533126,-0.23314545446496215,0.03333760245262534,-0.008512248654609129,-0.27473047958499724,-0.8394285125284116,-0.8207701735826014,-0.03563211647460687,0.06921409934449733,-0.600814846379278,-0.03562527202458882,0.5243433537374296,0.23104259961975437,-0.3601984728051288,0.3167923461669363,-0.1976971360802788
FilterItLogS,-0.02293608050249821,0.05238458563955755,0.17038394996707326,0.02833575059558317,0.26597273464122206,-0.05211718461490816,-0.10436791635850756,0.016549983909484405,0.1354892773985855,0.022900831789477293,0.3913757876982612,0.024136161069280133,-0.013728485813146396,0.22003199497469422,0.3477403860674326,0.020913251997632696,-0.34668230093143687,-0.07881868848773615,0.3110597836540989,0.36060286839887856,-0.04075828563306539,0.1933120502984915,-0.3902887059787453,0.04148829224201643,-0.04646677227130129,-0.433936309914503,0.07048541003953755,-0.43290979825123066,0.3746783431878368,0.24329464133275508,0.18260479307532093,0.4658197578473807,-0.21384287279274242,-0.11406567671120854,-0.08604974419064333,-0.3294448386273962,-0.5960045004718195,-0.6096297124863921,-0.022940928292089872,-0.42896244562354496,-0.13689140378755135,0.04079717564471679,0.05692661343586683,0.10757725939960214,0.06920389315893984,-0.40579101641885484,-0.5342386242897434,0.24715472208253353,0.2244947706922508,-0.21793657469315578,0.06972728646100917,-0.47431380998526734,0.04517620655947218,0.2942615248820318,-0.29487598463132125,-0.2734962926118221,0.10655988081574778,-0.3933832563668544,0.2583122736504743,0.2612192721929514,-0.601768289292041,0.03505143634812004,-0.5003659518259099,0.17305347038266103,0.13746649030573502,0.2733334340166276,0.027276224115216737,0.028458278507117463,-0.6330588033751967,-0.3162396187903696,-0.3134514594666343,0.01995167804973681,0.08435056830526709,0.27532675519278604,-0.15282773992929716,-0.3868456427936917,0.48091493558890325,0.17488489888782488,-0.29259687156469233,0.17746834632331693,-0.30083173446710865,1.0,-0.6030762321766513,-0.5553480380442187,-0.45440978489268535,-0.5653548745794635,-0.5424929415062866,-0.48093966575814306,-0.173899984618469,0.23830997135264861,0.24413877918943794,-0.5941447330822098,0.4720526721040883,0.2207800340545385,-0.17002310778979723,-0.36131473098350975,-0.05641282922303825,0.07684289528561417,-0.8824170440150646,0.4199313601269246
ATS2Z,0.46471136161994003,-0.5362806954066639,0.327210798682628,0.46275109696460137,-0.6811854346116902,-0.4025881124563999,-0.36097034696992003,0.4844964657121073,-0.5899897732403666,0.5026298879949822,-0.5530144273630389,0.4827676587431719,0.5920098324075594,0.1230490120297589,-0.013088319103103478,0.5669321867425862,0.6868013360280475,0.5171103241238041,-0.005857235614808586,-0.19200581387997462,0.4960459775923682,0.33244981899708737,-0.0018527037409556914,0.20025423100753373,-0.360693955050815,0.7026414363553417,0.38424581889301784,0.7119949700260876,-0.7106564733175672,0.08767906935682514,0.34501572459402224,0.03884092081623001,0.5172353680733279,0.5332110965991689,0.3370142876207903,0.6972809335484282,0.9129836252777456,0.8002833195473121,0.5421618507039847,0.732322717739564,-0.3593552061049743,0.4347581351657409,0.2427531537050685,-0.061345768184346054,0.16333070735279526,0.021545706398799675,0.9863766203209472,-0.1271830066105539,0.11278887273484739,0.6132379186658942,0.16220798964124075,0.6857710459080739,0.18252332575473504,0.021328198255835852,-0.04420319668147994,0.6958510600563492,0.31505133295691834,0.7107125390361045,0.08550799111249108,0.09081395381490787,0.8378821223976423,0.06822878474803717,0.7313070074537367,0.11642667942449754,0.22965678802500702,-0.26139648068890403,0.030716210030387776,0.05270692246096871,0.8440953587332904,0.08223787303070113,0.6377636773143627,0.014853247950151669,-0.32948292372923943,0.19464850887244253,0.3110571506978102,-0.010381039673805223,-0.1994551409221305,0.35224150601990106,0.1788604470368092,-0.5728239194175812,-0.0937379749051377,-0.6030762321766513,1.0,0.12168765459859122,0.7383386301752249,0.7886302833973878,0.673072810544208,0.6423739477301865,0.5669706208974022,0.07678260787886197,0.0937053424831637,0.7035293487530838,-0.4404397851272666,-0.09993986189628166,0.6235632069371123,0.08751661017189817,-0.11337457385402445,0.1697698234746399,0.4505659557028896,-0.3870175897338402
AMID_C,-0.3949026095403204,0.22926449481475625,-0.22000188144105864,-0.3755631965141515,0.04963500375324971,0.3057982299413769,0.49500656797014236,-0.416881858479696,0.26737071392715656,-0.4366423828913274,-0.09001375617454345,-0.27861553471160705,-0.44901560319368516,-0.7465194785794741,-0.7859296820874578,-0.4966375876942555,-0.018421820731545867,-0.11163797240857844,-0.6782371628817522,-0.5649871302880818,-0.5025365098043668,-0.2863959853518496,0.388006896022085,-0.34321146860697094,0.3257836620052168,0.07883743554495486,-0.13928099360020552,0.0966258880104701,-0.04568307784982468,-0.70516852750919,-0.1421390483965214,-0.9645887239649185,0.12229014715888208,-0.08979122157956822,-0.15415840289508362,-0.12419753283364317,0.12671267676895026,0.3874683316835301,-0.5690801952034502,0.03542847391764825,0.26467398257026314,-0.11147027884960814,-0.20609315237505596,-0.18165996521976555,-0.5765925974733533,0.3901876842616223,0.029868057739183253,-0.48665641270803606,-0.7417873378511746,-0.17837607984397086,-0.5764235741547687,0.1670493312865702,-0.3559456988576696,-0.7359877926790557,0.8059337361954073,-0.09445797725529878,-0.1963678814947863,0.12418089612100525,-0.7678825104558201,-0.7773063538361409,0.22227737904176362,-0.36420759713922946,0.2012282974443665,-0.5669428571068473,0.03576327735031921,-0.3511129046059657,-0.3031628984826429,-0.32602835300191907,0.2885642363922592,0.540575345459322,-0.1750074425310367,-0.263537296871221,0.019913946530609676,-0.21253279907831651,-0.2721260945072396,0.37764542053925054,-0.4029564233484048,-0.34188793686291136,0.46441873613511614,0.02940686968118783,0.657992893837101,-0.5553480380442187,0.12168765459859122,1.0,0.18254855622641614,0.10927616480720516,0.5333427635184143,0.47688002792355855,-0.02237921175409147,-0.6901193610682499,-0.7679059867020155,0.3179456734339042,-0.33073895749969145,-0.49126757911641045,-0.11628893707520234,0.4647947013438652,-0.026756110701089655,-0.6005835225442377,0.5359895560766912,-0.6078541533173712
Xpc_5d,0.49591811625348453,-0.5590044319993488,0.34389929020082577,0.48387787197408727,-0.6474718181064155,-0.4798281994114163,-0.3574615044644022,0.47820765182071046,-0.5416111654908827,0.47133227390457866,-0.48056777981159415,0.4250887867856309,0.48764262250217333,0.09659114759467098,0.00879374324983887,0.4685263544637403,0.7321600537031239,0.47523155004326056,0.06769963271487474,-0.062332098280558905,0.3042309384221831,0.2833057934345633,0.014355537389193632,0.22828650206835743,-0.4416318019716579,0.7973907079803457,0.371812323056689,0.8356496677315278,-0.6357081454148079,0.10073941419214084,0.3145338766881871,-0.052003272392697496,0.48368744649765133,0.5021699030401371,0.35117600056270987,0.48809486063319957,0.8220055650713665,0.785390412858365,0.324576377697599,0.825164782139277,-0.3648138028522088,0.42346122584252216,0.12626274827383357,-0.021819640662020672,-0.012562094653159293,0.04255257493427458,0.6919975002859644,-0.032270721219890865,0.09408882479024692,0.4541588995322531,-0.012138990217056382,0.7219970942693642,0.2985754355723033,0.062127993258987164,-0.00859922930635015,0.7790833752957887,0.24360559193551667,0.9479482683471534,0.05694893734872097,0.05845253530378296,0.8740092679980659,-0.05934240455599042,0.8025259236284468,0.18895178229465848,0.20861894234455408,-0.20702961093933206,-0.04677965170097594,-0.05753104412582595,0.8720588521573971,0.10009563551311942,0.5409190779711189,-0.043197949973276854,-0.4842481197751969,0.21375355233609702,0.35691325594914286,0.020771961657914163,-0.09611100763004446,0.3937041350995509,0.23732247594325634,-0.5060250903718514,-0.12802892477533126,-0.45440978489268535,0.7383386301752249,0.18254855622641614,1.0,0.6567430050946523,0.6455403191369883,0.641908234396057,0.5221744395636462,0.09407760770816162,0.06715232150020786,0.6877782173365014,-0.6737650411235573,-0.014448985517860046,0.3195569776543584,0.06232949305097086,-0.14790203782520736,-0.012400139075851264,0.28464783023404794,-0.32504449557183807
WNSA1,0.554721415640091,-0.7407809494166888,0.4690218757012602,0.5683998016297137,-0.8849727833991925,-0.5221596698197568,-0.5440840605578794,0.584068047075523,-0.8049160627082178,0.6009446175430676,-0.6049969402362233,0.6277698759834289,0.6616023239776582,0.16845555521222902,0.036947139190663725,0.6429694477416171,0.8055716656608352,0.6201195720290578,0.07826870963251722,-0.11480346366413212,0.49793225287123066,0.46879551046617274,-0.028392437900763158,0.23341915505298205,-0.4638088155879249,0.7970167370787399,0.5912340362106708,0.7853797643207459,-0.9001721532571203,0.13996046702475226,0.3743071366095249,0.038954388117455344,0.475326219941692,0.6081486782040931,0.3778434541769184,0.6365461866789329,0.9014815385059751,0.7776327948382951,0.5457870634105254,0.8111323225463088,-0.5746670365430174,0.5462438855322059,0.3681059847871664,-0.028246183556197728,0.041822265293485913,-0.011843401450878026,0.7411623521651945,-0.09407838777750295,0.14674490448001423,0.6187008677455347,0.04198434666040306,0.8657513593878471,0.303000719096644,0.08415679928385832,-0.05820868912725714,0.5778242612445472,0.41967838752902586,0.645413468074284,0.11048559521308482,0.11524245693110054,0.8445573342922815,-0.0505664907419988,0.8292065593196329,0.21779263933277576,0.27705655794224426,-0.2602674688890632,-0.05027520912193201,-0.057024389091100684,0.8344206363018342,0.07465279869247764,0.8712521159513206,-0.053642943764643215,-0.4576617711038515,0.347665079365673,0.3833577694446194,-0.017706922585828885,-0.11507691739669866,0.4874950100555906,0.13394336681717262,-0.7770272126087077,-0.23314545446496215,-0.5653548745794635,0.7886302833973878,0.10927616480720516,0.6567430050946523,1.0,0.60202491290513,0.5591488284923721,0.6442360573930045,0.12726978223640736,0.1421686256815733,0.8334346362446553,-0.6571786127254813,-0.0684669018055364,0.1996759799607995,-0.0923618436198066,-0.13685148520483092,0.049017284541999606,0.38571539836546537,-0.37523385968335526
MWC09,0.34439421106469487,-0.46416057006319517,0.30942154666715227,0.36779509437535146,-0.537752257760066,-0.3814073898676963,-0.23980258050801556,0.35017762574819966,-0.43410143226180986,0.3490303472647036,-0.5670748945149117,0.4228652418282772,0.3675677481855994,-0.08775628591122855,-0.2318420495315248,0.32985181268347524,0.637761654089888,0.46538010138772123,-0.13371555532092316,-0.3099355892287323,0.14886244310209262,0.24559957111146982,0.039453296566799745,0.195198985721785,-0.32618132266990857,0.5447716918461928,0.39499648473998233,0.6097626495460596,-0.5057070373661777,-0.07931142294596359,0.298325406491108,-0.326876040508852,0.7945428040581874,0.48773666817800343,0.24738948661147225,0.4983683657480855,0.6930693930229457,0.8914923799376594,0.16458147587513022,0.6579069389855533,-0.336255446167222,0.43699551266901576,0.146369387125179,-0.1687609558784911,-0.2575170387465569,0.06914148923640911,0.608999546883531,-0.19201060610705267,-0.10400226613740965,0.4739765065040047,-0.2574017400971171,0.627205470855897,0.18984874580394803,-0.16285195891944093,0.2007399737301124,0.566697534679052,0.37084634644621,0.6481318404847819,-0.14462945459352303,-0.14566878368226027,0.7091173605991813,-0.2829063204956323,0.7138918242481452,0.05450827094829448,0.2764613016376061,-0.5317620098269239,-0.21670596977525297,-0.27491449240553567,0.7310601704650233,0.2556015929938901,0.47546675690360574,-0.2054373606227951,-0.3316213555981957,0.22109987832518063,0.19039754392030875,0.029769826427774308,-0.3500680481646331,0.26136614746885795,0.4019156282998673,-0.48613014649691233,0.03333760245262534,-0.5424929415062866,0.673072810544208,0.5333427635184143,0.6455403191369883,0.60202491290513,1.0,0.9724205266052365,0.524106317356343,-0.08425301883682335,-0.1302370451067156,0.6941870673739913,-0.6023201929928033,-0.17594568749726597,0.21128778111776786,0.1650912337249066,-0.3353890655391052,-0.2578190332041924,0.37810085474916466,-0.6673894618301217
SpDiam_A,0.35893829801128735,-0.46183568039785394,0.29413056853300784,0.37555042649060855,-0.5085293012395481,-0.38102797505288705,-0.2649190583946813,0.36219876607536716,-0.4284904960509808,0.360807838371555,-0.5673575833391761,0.40712640394671057,0.36938895440664526,-0.014537879230756485,-0.1570534775944118,0.3370119588604772,0.6164194288647654,0.4395782996732805,-0.06664428854932913,-0.2746442915008996,0.17281706986191897,0.23332036698818837,0.010176749846895315,0.2325854422689281,-0.3348945263027896,0.5201401498946799,0.3685826130652608,0.5911874822648372,-0.4627400860030167,-0.011867495279585834,0.2776872017461962,-0.2606343228402977,0.8239113502726189,0.4609105569085623,0.23536414480416154,0.4874535706282598,0.6597728981737093,0.8760127520819927,0.1903189647485868,0.6403790402324987,-0.326803711004302,0.4127971925792425,0.14958259824101605,-0.2208496012854928,-0.20428123200115667,0.0370358659700304,0.5902438375863026,-0.15478611899203173,-0.03195777502073213,0.47098769375048544,-0.20431349657314557,0.5943209522670677,0.23657041249321376,-0.0882276300603704,0.12552553717129397,0.5900814335756136,0.373272483099181,0.6517454469362938,-0.07214987441574702,-0.0717850502284257,0.6773832333820258,-0.25407062422011967,0.6782315221896125,0.11024272456459748,0.2443009816101415,-0.5035158100870416,-0.16752984082502903,-0.25011326779362125,0.6917359480076942,0.24291278114481946,0.47076948113275013,-0.1595237647134608,-0.35436904777614947,0.20683900221326046,0.20688855501063388,0.002121473555560647,-0.3521202641147931,0.27506014337489026,0.3871723336948621,-0.4460947591548046,-0.008512248654609129,-0.48093966575814306,0.6423739477301865,0.47688002792355855,0.641908234396057,0.5591488284923721,0.9724205266052365,1.0,0.4893245547115493,-0.019453805773178,-0.05673731799555706,0.6503897518073852,-0.5739203273191388,-0.1381401251329056,0.23618184958964447,0.12005698414792854,-0.35879611675932427,-0.2022767993036722,0.33184715309632973,-0.6533353649147332
ATSC0pe,0.7321376685489692,-0.748746562484816,0.6532388095250934,0.825633987518692,-0.8066555805104891,-0.8209916971952828,-0.5325457235953207,0.8073790971349762,-0.7156828784263392,0.8064864597173197,-0.4860516209072688,0.7959834239355569,0.7282242232854833,0.1757992070095348,0.11330927671258596,0.7235054782498131,0.8235261249895901,0.9853270007995311,0.1848462154774267,0.08029927109174348,0.4343951822878255,0.5195069812575466,-0.15246918122408198,0.4525336243822566,-0.7819441249089255,0.6804742154644309,0.7499484984708181,0.6784113120874301,-0.7615920750013788,0.2237628530415425,0.7097314171894797,0.1375436969033791,0.5488091143091283,0.9923019584668833,0.24282262793581208,0.4887588963279179,0.6911112866666081,0.70780425133934,0.4769008119041819,0.7159200288173592,-0.7335905753024416,0.8479801027116098,0.3376983617700243,0.0036238839606343694,-0.08295282798879382,-0.11992230755036361,0.5206817001179801,0.1671586594094294,0.19146451076618146,0.45620683761966496,-0.0823583158989491,0.6381092856129937,0.2940977183910388,0.1541511888633281,-0.13506424580796506,0.5482661391063804,0.5108526850221038,0.563334379659771,0.17920584818357194,0.17444207236186188,0.6475300879326419,-0.1260562824401304,0.7141438175556541,0.28061787340494937,0.6006057651887385,-0.43455404633391115,-0.10528133478786499,-0.12107122253708515,0.6441863574689801,0.007430170394656167,0.5240416218843121,-0.09723492795915811,-0.193028560263779,0.6525305917343384,0.3722096393824248,-0.18466323156946482,0.029185126785777536,0.6602629149592933,0.25960552608508564,-0.826892078195769,-0.27473047958499724,-0.173899984618469,0.5669706208974022,-0.02237921175409147,0.5221744395636462,0.6442360573930045,0.524106317356343,0.4893245547115493,1.0,0.2242498166254587,0.15809888234957023,0.5071131277507744,-0.5685456145335218,0.16479827614248826,0.06673259511141885,-0.019097945127981963,-0.4706578208677886,-0.08343294546908359,-0.02585606662438247,-0.22804569533446298
AATS0are,0.673363117394848,-0.47346375435932314,0.13904366324788153,0.6381416338947938,-0.2583411244453074,-0.5779621528727193,-0.7320578870941837,0.6604118747588573,-0.5010223985655784,0.6471360884284343,-0.20128444653000402,0.4508178400313097,0.49468920857742044,0.9586826443391668,0.8952529504964856,0.5445107208677434,0.4010021795816683,0.28301030572222696,0.9186782483485114,0.6756914056847687,0.5229634142664974,0.09110637763497377,-0.41653235554313683,0.6698324486721817,-0.680520748474791,0.17979236534415804,0.25138846737458914,0.22866033767209978,-0.11496383333864953,0.9976813550788708,0.09215696838833375,0.7377434315630587,0.23464126015679404,0.30555190786487946,0.07348872656927553,0.2965460702490133,0.11991665191455052,0.00709223987821348,0.5585834070779664,0.3350957607371141,-0.3941893829802382,0.23671919864066562,0.11130617877020246,0.05304366549944688,0.39599268223915784,-0.4078101812268832,0.14650722274843642,0.7969724780466646,0.9820748639132769,0.27424316137911836,0.39650455159436376,0.10009626455337098,0.782128278198009,0.9277400515129938,-0.9475587519474629,0.37303132210005446,0.16471402319668266,0.18926145737389746,0.9771956493423462,0.9709796415111578,0.06661899256002013,0.11300879235816322,0.1515803993791363,0.9618447944123255,-0.06242545902725789,0.1682092535220208,0.1003194438312189,0.0817614912794421,-0.006101515657475616,-0.5873855898262238,0.43109395747898477,0.0724381899784793,-0.17470612317819978,0.19005545103772423,0.6071839785357449,-0.41011574788263977,0.11247220687629851,0.43121304444345837,-0.3945968311925916,-0.17555474126778073,-0.8394285125284116,0.23830997135264861,0.07678260787886197,-0.6901193610682499,0.09407760770816162,0.12726978223640736,-0.08425301883682335,-0.019453805773178,0.2242498166254587,1.0,0.9588044995892866,-0.051209854450343206,-0.023093145589607993,0.8215887836211379,0.03465702617245527,-0.4088795055446374,-0.2982251028622016,0.4181095611760752,-0.223983381716584,0.38845825737880213
ETA_dEpsilon_A,0.6199374178822654,-0.4479252234910923,0.14086653213390432,0.5830693736819454,-0.24286640130438322,-0.4942267460747308,-0.7215711284893473,0.623627334546401,-0.49786304842916906,0.6256263637305164,-0.182012710434468,0.4241163255921292,0.5171780054399316,0.9989336693316705,0.9281718938432154,0.5672902631023031,0.3417795904514406,0.23105876296582759,0.8876717683220179,0.5973067514311047,0.5909669008257351,0.13111277401828297,-0.39167565951971534,0.5952958883238809,-0.5795726806269939,0.15313505733843952,0.224225273424234,0.1913659560712844,-0.10590154561588142,0.9697720256644042,0.05892426078828539,0.8216841707632134,0.21524730335159376,0.2355709582759296,0.08572687237545039,0.3271741119643208,0.12050405730277039,-0.03572508858664476,0.6393996474248489,0.28801275498032997,-0.37197809562227985,0.19644815519109626,0.1867888567928006,0.03732150721602133,0.5025833931781967,-0.3925188145287511,0.170437769080859,0.6651681932715399,0.9894603443772713,0.33402845237987056,0.5023762366341663,0.09232427493166821,0.7222997994158189,0.9346547812769032,-0.984769274789295,0.3476694412690267,0.1862471760555936,0.14953943198894779,0.9918871835986701,0.9943736246780481,0.049594249825395634,0.18003625269500864,0.11206331480695664,0.8934259646264896,-0.09214708306872206,0.19191001126534388,0.16696175625449053,0.1371701488855642,-0.02776027869200388,-0.5494159551748687,0.4609886148731099,0.12701891204349205,-0.21258843760920737,0.16786253423479622,0.535476875805355,-0.394591619147205,0.1085779180610652,0.41627774098302706,-0.4109461977267777,-0.1586896820914221,-0.8207701735826014,0.24413877918943794,0.0937053424831637,-0.7679059867020155,0.06715232150020786,0.1421686256815733,-0.1302370451067156,-0.05673731799555706,0.15809888234957023,0.9588044995892866,1.0,-0.045053816788294,0.044294616326390715,0.6908918443480813,0.09762252881622474,-0.46283054549196445,-0.20853618385757447,0.5334959332392195,-0.22639181988396742,0.4133348582819543
ETA_beta,0.3940163913145015,-0.583427207024642,0.48563124264800006,0.3964363001220499,-0.7418324163738185,-0.4157141232421054,-0.3269388429285227,0.38230460112560716,-0.5987938390041421,0.3862666126540393,-0.5380657942098933,0.5357519961493901,0.5012386544115575,-0.010592321109041717,-0.09129835359338023,0.45778421093646515,0.7700430581713344,0.4655062906778222,-0.023817700000937324,-0.20386044133410322,0.21354402724173946,0.4233795938161901,0.08395750257429738,0.1623144275816229,-0.29373360808907006,0.7784958086753649,0.5202342925346617,0.7882728493737396,-0.7664887103284111,-0.029170168409347295,0.26256414490408847,-0.1430645901402205,0.5779192209432358,0.46508913327689616,0.4974934541024785,0.42972205426907034,0.861160087113797,0.7639735954294526,0.24098711750561538,0.8218839647367208,-0.4174674981712499,0.5084998159736818,0.2476662586989183,-0.0556209934407157,-0.07629743427179345,0.12171222954098652,0.6470481228767571,-0.29169702872320197,-0.033490203963149334,0.5230573048260313,-0.07575798514942221,0.9581434082030963,0.28330507765734564,-0.0337530491716801,0.16058598508739982,0.45859145708406374,0.39125420402195077,0.6178820760004232,-0.08971484039772587,-0.07970429297733551,0.7838704040933918,-0.1147952870382459,0.903266253234287,0.11260668439243397,0.32200134812978437,-0.4563086299638499,-0.08233136323102841,-0.11013573213279448,0.7854804212815216,0.17591372701581393,0.6481128429645809,-0.0766397149540923,-0.6461694142364648,0.2984485238050548,0.2366913278395383,0.10411257514960476,-0.14195045792658106,0.27136886210998806,0.2668727700403352,-0.627787095254069,-0.03563211647460687,-0.5941447330822098,0.7035293487530838,0.3179456734339042,0.6877782173365014,0.8334346362446553,0.6941870673739913,0.6503897518073852,0.5071131277507744,-0.051209854450343206,-0.045053816788294,1.0,-0.7267198103477461,-0.2722266162121727,0.12141703830955013,-0.13982019883069197,-0.16363067495953532,-0.07548004800354723,0.32941100723673766,-0.48508457142118233
