,nHAcc,piPC10,P_VSA_v_2,MDEC-12,ATS4i,Vx,MATS1p,nHet,DELS,ESOL,P_VSA_LogP_5,SIC5,nHDon,SpMax4_Bh(m),MAXDP,ATSC8m,SHED_DA,SPI,C-001,ATS6m,IC2,N%,piPC06,nRCOOR,MATS2m,ATS2m,MaxsCl,TPSA(NO),GATS2i,GATS8p,ATSC1v,MATS4m,P_VSA_MR_5,NssNH,MW,CIC2,piID,O%,SpMin7_Bh(v),ATSC1e,IC4,B01{C-Cl},LLS_02,P_VSA_s_5,MATS6v,GGI9,P_VSA_charge_3,QEDu,SHED_NL,MPC05,nC,GATS3e,NNRS,P_VSA_e_3,P_VSA_charge_7,F03{C-N},MaxssO,Mv,Hy,CATS2D_04_DA,P_VSA_charge_11,SIC0,P_VSA_charge_2,AMW,Mi,S1K,Vindex,GATS5i,Me,H-046,ATSC2e,MATS2p,SsCH3,CATS2D_06_DL,GATS2p,MATS5v,JGI4,ATS3m,MLOGP2,SpMax1_Bh(m),S3K,AAC,Fsp3,GATS7v,MATS7e,SpMin1_Bh(p),ATS1m,GATS1m,P_VSA_m_2,P_VSA_charge_12,P_VSA_i_3,MATS4i,GGI1,P_VSA_LogP_2,ATSC5e,IC1,RBF,CIC4,MDEC-23,O-060
Clc1ccc(c(c1)Cl)[C@]1(OC[C@@H](O1)COc1ccc(cc1)N1CCN(CC1)C(C)C)Cn1cncn1,7,6.89216563957643,74.4733990791849,3.62320919567623,5.45796765223875,632.043189368773,-0.14521905933125,10,33.1849370890533,-5.8024233586014,45.8306426623693,0.873262230760761,0,3.68187985322338,2.92284241356887,34.7508753201649,0.0,17.0661828947943,2,4.35953960382079,4.7469766470607,7.46268656716418,5.97539867942119,0,0.0431670806910259,4.35597108950021,6.53449696261092,64.88,1.09325690655294,1.07285055019173,7.98305507346851,0.0675190818784048,59.5017698973939,0,532.52,1.31911254339707,10.349131948673,4.47761194029851,1.46461420062512,0.0710759101960351,5.29728657845289,,0.625,0.0,0.151497003407121,0.25375,18.5621001937353,0.409578247053559,0.0,4.77912349311153,26,1.32297574654756,1.0,41.4737354163656,74.5078933643609,,6.42284241356887,0.631068656716417,-0.716742134193785,0,0.0,0.276240653169312,3.12431389399505,7.94805970149253,1.13164925373134,25.7657892658055,0.138008486083596,1.01765730203711,1.00759253731343,0,0.527111256930274,0.0800435213592794,4.50713912871799,0,0.844806426227468,0.0623532907617827,0.0295050505050505,4.39835944826514,18.4295238843181,4.1152234480148,6.00904760723944,1.67570044015536,0.461538461538462,0.998971557152808,-0.0533148285444703,2.06976118467356,3.94537890509618,0.60831970096704,180.595316750338,0.0,476.201113680684,-0.167096799581375,8.5,19.7132914760134,0.758791916344399,3.56014970460939,0.112676056338028,0.768802612004878,21.5448324663462,1
CC(=O)CCC1=CC2=C(C=C1)C=C(C=C2)OC,2,6.45970881708844,36.1448149200242,3.1584080001628,4.52968970425078,309.684385382059,-0.0223947880300042,2,11.9738394327734,-3.3823210480105,24.5748196995108,0.918843153081126,0,3.01731171130016,3.94764176369966,8.86273148101928,0.0,8.77669159466052,1,2.83010896398017,3.92258957364167,0.0,5.91729647699457,0,0.0664037060097424,3.3553557452094,0.0,26.3,0.910930395761606,0.885780313209662,4.3728439963269,-0.137648931694411,13.8942677402901,0,228.31,1.12180454571678,8.53403801735501,6.06060606060606,0.867685398656718,0.0161757661157018,4.63500699801521,,1.0,0.0,-0.220151247166032,0.07125,0.0,0.815488603318659,0.0,3.89182029811063,15,1.26840251269178,0.5,0.0,38.6437346652705,,5.18682739839125,0.625575757575758,-0.864904011146318,0,0.0,0.25147415679716,25.1449270324178,6.91848484848484,1.11334545454545,11.8123426665464,0.302468501249721,0.936563354897866,0.991618181818182,2,0.0922876165289253,0.108238544829118,3.29990776139045,0,0.902510171933128,0.0951633903609817,0.0592592592592593,3.35629425815239,9.2276908748174,4.04630750790843,2.92025891520365,1.26853475771822,0.266666666666667,1.02198785877202,0.054132052309346,2.13474568844312,3.06068633334342,0.839239191267405,100.343219130792,0.0,224.482446865469,-0.144155564238277,4.0,5.06906347840001,0.100912050247934,2.97655075700914,0.117647058823529,0.40938712134324,16.1998846266978,1
CC(C(=O)O)O,3,0.0,110.51161335426,0.0,3.05329498898637,110.365448504983,-0.0133823821506796,3,12.4398148148148,-0.133222606794311,0.0,0.306138139492232,2,1.80115599009617,2.44907407407407,0.0,1.88988157484231,3.78603694564969,1,0.0,3.18872187554087,0.0,0.0,0,0.149069187453809,2.28498239964769,0.0,57.53,1.5824611870265,0.0,1.20407744,-0.576826801131995,8.82520426189009,0,90.09,0.396240625180288,3.29583686600433,25.0,0.0,0.133299298125001,2.59122812542067,,1.0,0.0,0.0,0.0,25.1449270324178,0.521155113631399,1.0,0.0,3,1.00445795095435,0.0,0.0,8.82520426189009,,0.0,0.5604,1.31729283075043,0,0.0,0.418414418476695,0.0,7.5075,1.15615,5.5974025974026,1.08782479724043,0.0,1.052725,0,0.244389166875001,-0.352068189743439,1.19675925925926,0,1.55637188192827,0.896648158836501,0.0,2.13049498080441,0.493774356299595,3.56032096727697,2.5974025974026,1.5,0.666666666666667,0.0,0.0,1.81273643480091,2.02248434818195,0.924770311925262,9.73507873479314,0.0,157.596021340621,0.23913290205425,2.0,0.0,0.0492174225000003,2.75162916738782,0.0909090909090909,0.993734375300481,0.0,0
C1=CC(=CC=C1C(CC(=O)O)CN)Cl,3,0.0,100.725457665404,0.0,4.34101789042531,261.893687707641,0.147672934409741,4,18.5559079743008,-2.34202078195025,6.68618148239922,0.885444432702035,3,3.07996418024629,3.52724692757762,6.5698471,1.88988157484231,8.41590809825385,0,2.83001821093284,4.0081320258334,3.84615384615385,4.5231463505095,0,0.0168270363176349,3.27368519227989,5.7177067936228,63.32,1.13519695330291,2.19375310528609,2.9717261772781,-0.082031398802249,37.5374235532505,0,213.68,0.692307692307692,6.36259697613564,7.69230769230769,0.720861316503384,0.0707452452071014,4.16197817967955,,1.0,0.0,0.0640751813751783,0.0,0.0,0.838338180030532,5.65685424949238,3.29583686600433,10,0.912734056518051,1.0,32.8971874720655,22.1380698976003,,0.0,0.632280769230769,1.38324290187693,0,0.0,0.359807595352205,25.1449270324178,8.21846153846153,1.12893461538462,11.1802092852638,0.450208072435407,1.04799572435391,1.01468076923077,0,0.177509590724853,-0.0085428512303261,0.0,2,1.00008681238991,-0.0105218957434614,0.0468148148148148,3.26364637032672,4.4512228584108,4.00564056715215,3.41346737091619,1.69125391208234,0.3,0.970044417140415,-0.294511584981684,2.01879741053136,2.93639318895539,0.646503599245586,83.0384694022733,0.0,212.916832224434,-0.22977769434928,3.5,37.5374235532505,0.345251988742606,3.56160739220122,0.153846153846154,0.538461538461537,11.3125649665852,0
C(C(=O)O)C(CC(=O)O)(C(=O)O)O,7,0.0,246.168153740938,0.0,4.21956876801762,205.299003322259,0.187382007913747,7,38.5914814814815,0.175172586407662,0.0,0.757235024926421,4,2.65803612673589,3.31555555555556,0.459303107505669,4.67314708297128,10.0013249609568,0,2.21985201067266,3.14161920818398,0.0,2.30258509299405,0,0.157605925340462,3.19201492498103,0.0,132.13,1.57953160691424,0.0,1.61657322702947,0.175793507884296,5.06906347840001,0,192.14,1.25069821459478,4.87519732320115,33.3333333333333,0.356353214024809,0.374051222653061,3.5351745656359,,1.0,0.0,0.152096801684792,0.0,25.1449270324178,0.377703238916317,3.0,2.56494935746154,6,1.20326315947806,0.0,0.0,0.0,,0.0,0.62432380952381,2.64109639884111,4,0.0,0.358606730752664,50.2898540648355,9.14952380952381,1.14888571428571,11.8701298701299,0.884652049296848,0.629940929158956,1.08692857142857,0,0.592688894897959,-0.222345063422016,0.0,0,1.58012492423881,-0.12188066887047,0.0470588235294118,3.20799621516116,1.36710956941548,3.75814491869102,3.86781031100628,1.57511459141066,0.5,0.697973233475278,-0.551443972641547,1.92757112135499,2.77943722263449,0.8231692433524,7.79868689710918,0.0,293.252561727299,-0.17652804682231,5.5,5.06906347840001,1.21520106510204,2.85590492246969,0.25,0.857142857142858,3.30192724889463,0
CCCCNC(=O)N,3,0.0,76.0528651875135,1.65096362444731,3.85943432080589,170.830564784053,-0.113631524226231,3,7.65324074074074,-0.707256384449411,0.0,0.802439846034784,3,2.21232986461384,2.98523526077098,0.958176866399998,1.0,4.78704579739721,1,1.47909936240142,3.48418371977919,10.0,1.38629436111989,0,-0.0195642415932999,2.42574562794889,0.0,55.12,1.2693471032656,0.0,2.420724198,-0.0224849103223242,66.9079102373709,1,116.19,0.837744375108173,3.78418963391826,5.0,0.23783996870141,0.0305240233749998,3.68418371977919,,1.0,18.0107506830303,-0.0901387459651563,0.0,25.1449270324178,0.506651690813796,0.0,1.38629436111989,5,1.02878325398377,0.0,50.9079381550958,2.53453173920001,,0.0,0.51958,2.00052251963713,0,0.0,0.344861954666942,0.0,5.8095,1.1641,7.5974025974026,0.680256266536116,0.695363382772481,0.997445,5,0.176280447875,-0.245805252395133,2.05820767195767,1,1.43367047282077,0.0728534619146175,0.04,2.15341110702364,0.0255460533156623,3.58944596679223,6.81491672169638,1.49046857073283,0.8,0.919105416523377,-0.587564354833893,1.91261149236973,2.29080679537718,1.14846852018377,71.1837327752232,0.0,131.084845001731,-0.125899166189631,1.5,58.0827059754808,0.121068320575,2.55771746913015,0.157894736842105,0.637744375108174,1.04004191152595,0
CCOC1=CC=C(C=C1)NC(=O)C,3,0.0,54.1555656030545,2.45063709469745,3.99484141125409,241.56146179402,-0.108106183048074,3,11.2283024691358,-2.16630115949757,19.0000635357157,0.840360475465977,1,2.75283029366713,3.68143227198287,3.77716515130177,2.0,7.13976177469266,2,2.17406728503824,3.79621760259006,3.84615384615385,4.5231463505095,0,0.10623811835269,3.05257077281006,0.0,38.33,1.23254098888985,0.65565055000622,3.20917500153846,-0.107501558580247,40.2535440898547,1,179.24,0.904222115551036,6.3464036102771,7.69230769230769,0.687161110502771,0.0140709686390538,3.95006375643621,,1.0,18.0107506830303,-0.0492148417960639,0.0,0.0,0.811986923293191,0.0,3.13549421592915,10,1.79099264796018,1.0,18.0107506830303,46.7301941556106,,5.25310941043084,0.600453846153847,-0.20212694369423,0,0.0,0.318189833282066,25.1449270324178,6.89384615384615,1.13108846153846,9.9027972027972,0.414756105133096,1.16521744660735,1.00223076923077,0,0.122560231360948,-0.0885859838651405,3.41486573024271,0,1.11122920261843,-0.277606901439213,0.0451851851851852,2.94329821874662,2.82349592474734,3.8654443992482,3.36201191462785,1.49563213026771,0.3,0.708533814371003,0.47755110853769,2.00424607470353,2.79952896859323,0.868413164254798,90.8633595667517,4.70464993506731,177.398038879108,-0.0792769564763172,3.0,22.6031355660745,0.124639657159764,3.16197817967955,0.115384615384615,0.750375961704881,6.74402582605119,1
C1CN1P(=S)(N2CC2)N3CC3,3,0.0,0.0,0.0,4.15480427130392,215.232558139535,-0.0103167431574216,5,7.09722222222222,-1.24150718915726,0.0,0.348264899191672,0,3.35023716897499,2.08333333333333,0.0,0.0,2.94467575017836,0,0.292292587673459,1.77207445539857,13.0434782608696,2.56494935746154,0,0.148409076003517,3.4697263758858,0.0,9.03,0.819617785903665,0.0,3.0945662979017,-0.731296649313476,12.63422605191,0,189.25,2.75148750065845,5.02388052084628,0.0,0.561065171264986,0.0599307768620033,1.77207445539857,,1.0,0.0,0.846976054093517,0.0,0.0,0.582149711308626,0.0,3.2188758248682,6,0.715736249882265,1.0,0.0,41.1593213964024,,0.0,0.600391304347826,-0.526354934171642,0,0.0,0.391743160061237,0.0,8.22826086956521,1.1397652173913,6.98599887076941,0.418753153301815,1.42569188490345,0.990191304347826,0,0.253118064725898,0.241301994729287,0.0,0,0.879601421780778,-1.00435528115465,0.0,3.51770843120561,0.304201740529961,4.77795989041785,1.27408074495598,1.77207445539857,1.0,0.0,0.0,1.42400061459477,3.32928107180468,0.542804215133329,12.63422605191,0.0,141.253223959084,0.434096626523375,3.0,12.63422605191,0.0227834676748576,1.77207445539857,0.12,2.75148750065845,0.0,0
CCCCCCCCOC(=O)C1=CC(=C(C(=C1)O)O)O,5,4.17342526885945,164.194844402788,2.04852251708114,4.84697126655723,371.26245847176,0.0460659953263834,5,32.3074555235267,-3.43039321821735,14.1854628383465,0.873034147483452,3,3.24411558958221,4.66952707280494,15.8296288558277,3.57165236692845,12.4705670425567,1,3.10486637432512,3.64745522003723,0.0,5.03247832201871,0,0.0292759971660405,3.49913927667628,0.0,86.99,1.31081701479962,0.96721637869528,5.46093284553287,0.0234571864954389,28.6247795801343,0,282.37,1.74486220274153,6.99862379098653,11.9047619047619,1.14946772864773,0.0917424217346954,4.61243914891772,,1.0,0.0,0.0327096832754698,0.105625,25.1449270324178,0.503964219888044,0.0,3.58351893845611,15,0.686242413180094,1.0,0.0,24.0215584252603,,5.0416940665155,0.580209523809524,1.10309797832136,1,0.0,0.256788775666951,0.0,6.72309523809523,1.13367142857143,16.7936207936208,0.326101623348691,0.935602246355514,1.00847857142857,13,0.234383386989798,-0.140900452213589,2.15700969691823,0,1.30158767424768,-0.0046907098121078,0.0478306878306879,3.59665862400089,10.9088765257262,3.90609419596184,5.73211945915045,1.38468658900292,0.533333333333333,1.04275391648672,-0.13249025004632,1.99703778063574,3.21596014078951,0.955437294339673,57.9541799538611,0.0,387.845782338004,-0.0353475237120854,3.5,19.7995753182442,0.724507277346942,2.93371490344369,0.214285714285714,0.779878273861036,9.18046116285112,1
C(C(C(F)(F)Cl)(F)F)(F)Cl,5,0.0,74.8005663550623,0.0,2.86720435976909,143.538205980066,-0.0684308226090835,7,35.2770833333333,-3.3078643771296,76.624639277853,0.0,0,2.28827279167007,3.66435185185185,0.0,0.0,7.56773651634228,0,0.0,3.09579525500093,0.0,0.0,0,-0.222722074423408,3.64954074361924,4.07295524691358,0.0,1.22681148420739,0.0,0.477522104876033,0.0024754058577587,2.13910450370983,0,202.94,0.363636363636364,4.02535169073515,0.0,0.0,0.465056088842975,1.70514451925671,,0.875,0.0,0.0,0.0,14.9601132710125,0.305723481239246,0.0,0.0,3,0.808768093988978,0.0,0.0,39.148644061782,,0.0,0.788972727272727,-0.288075770336738,0,0.0,0.517405537275823,0.0,18.4490909090909,1.29520909090909,10.2467532467532,1.10162702608651,0.0,1.24957272727273,0,0.666813237024794,-0.3090172264963,0.0,0,1.16609961697321,0.0,0.0,3.82197343233673,9.77389402570138,4.02812846279139,2.12009211356947,1.78992907531,1.0,0.0,0.0,1.77690242864618,2.82716568199237,0.726206323215157,6.45751133841502,2.49433391191448,90.0683901201543,0.0146447447197197,5.0,0.0,0.0,2.22219157550668,0.0,1.75428709938059,0.0,0
CC1=CC=C(C=C1)S(=O)(=O)NC2CCCCC2,3,4.47306634535475,60.7179495144106,1.80912403508596,4.84863626769995,328.039867109634,-0.04283658016002,4,21.0086621315193,-3.27804714343317,4.73630891063732,0.80251761930831,1,2.92971094993581,5.10058201058201,11.2180139125849,1.0,7.96372614770373,1,3.05978640411214,3.53856233607563,2.77777777777778,5.02058562494942,0,0.0554600901901572,3.61889243147959,0.0,46.17,1.17485566478955,0.84635245199353,5.1627679535108,-0.0403022534470298,37.90286040212,1,253.4,1.63136266536668,6.99444889715845,5.55555555555556,1.10684050065042,0.0847936388888881,4.14895590415999,,1.0,16.4049974442298,-0.219338857674193,0.03,60.7179495144106,0.919449795404674,0.0,3.71357206670431,13,0.855711136447296,1.0,16.4049974442298,32.8467626871504,,0.0,0.593869444444445,-0.255851927510067,0,0.0,0.29712961097777,0.0,7.03888888888888,1.12705277777778,12.5959126984127,0.318298889100269,0.74106948329785,0.994033333333334,9,0.276003799999999,-0.0315440642902149,1.94936812205752,1,1.06889557482746,0.147721258657426,0.0470175438596491,3.6439181220528,4.77308794731927,4.7356476313716,3.30256236587242,1.5361378044628,0.538461538461538,1.13227352661239,-0.352126044966591,2.06833872084628,3.39041798953931,0.920575146007027,80.5441592064778,5.80743645371953,256.192788008806,-0.041502334774437,4.5,12.672658696,0.344808521111113,2.86679696301889,0.0810810810810811,1.02096909728232,9.12838032392147,0
C(C(F)(F)Cl)Cl,2,0.0,29.9202265420249,0.0,0.0,111.362126245847,-0.0647069704664102,4,13.5910493827161,-2.32865098742096,29.9202265420249,0.0,0,1.628594388541,3.08487654320988,0.0,0.0,3.67738297401945,0,0.0,2.5,0.0,0.0,0,-0.160703922586985,3.1171111276106,4.59567901234568,0.0,0.956548282977841,0.0,0.5274345375,0.0,4.98866782382895,0,134.94,0.5,3.09104245335832,0.0,0.0,0.2301326775,0.0,,0.875,0.0,0.0,0.0,0.0,0.302977532981235,0.0,0.0,2,1.51554936788741,0.0,0.0,39.148644061782,,0.0,0.75025,-0.306927407053867,0,0.0,0.666666666666667,0.0,16.8675,1.226625,6.44155844155844,1.20252530201528,0.0,1.16545,0,0.43891947,-0.331243604183322,0.0,0,1.16483815366041,0.0,0.0,2.99974284196229,4.95685958126702,3.99602825249169,5.73212447929429,2.0,1.0,0.0,0.0,1.63717014701538,2.41908730875071,0.575514452232803,4.98866782382895,0.0,101.839492116745,0.0,3.0,2.84956332011912,0.0,2.25,0.0,0.0,0.0,0
CC[C@@H](C(=O)O[C@H]1C[C@@H](C)C=C2[C@H]1[C@@H](CC[C@@H]1C[C@@H](O)CC(=O)O1)[C@H](C=C2)C)C,5,5.73657229747919,114.97297300097,6.32910230941872,5.59546732577278,545.830564784055,0.0007246660707341,5,39.5694023813519,-4.60623829793724,25.1853507259529,0.92075810360593,1,3.49079481624379,5.54410608112493,50.2428836565919,2.82842712474619,18.5866162665864,4,4.0706841292635,4.45700464438454,0.0,5.18738580584075,2,0.0520504753795766,4.02029137892642,0.0,72.83,1.21284444679589,1.15053945861768,9.53015453983434,-0.0277109714554715,50.5080074827604,0,404.6,1.56536316864391,8.36194190614495,7.69230769230769,1.48615054456319,0.0474439099526614,5.54514396674147,,1.0,0.0,-0.0315783962851065,0.235,0.0,0.681860218236762,0.0,4.54329478227,24,1.10953985317826,0.666666666666667,0.0,13.3237019075401,,6.04938744016125,0.570098461538461,-0.404719703367708,2,0.0,0.213787282808078,50.2898540648355,6.22461538461538,1.13108615384615,22.4006300190194,0.237240525039821,0.95871956468733,0.992943076923077,19,0.370257619952661,-0.0441806792969748,8.32552749084755,1,1.20639157101891,-0.0192733276064215,0.0440493827160494,4.12579323384567,14.4145656141172,3.95642520045283,5.45052360533412,1.28750565081818,0.75,1.01139101115365,-0.0001701693244115,2.11391644580185,3.62116089588057,0.966034998472472,96.5049858060438,0.0,526.961542881631,-0.0286584134391098,7.5,15.2071904352,0.640988936030773,2.86668449797055,0.104477611940299,0.477223846286983,26.1195206638617,2
CNCC(C1=CC(=C(C=C1)O)O)O,4,0.0,146.060780165794,0.961124565653902,4.33429527170158,235.049833887043,0.151584296283299,4,19.8606191735954,-1.24627382053424,3.18557495074004,0.944727859296838,4,2.79801277535425,3.48060185185185,4.69797731822485,3.77976314968462,7.80305414062646,0,2.38121039570052,4.02698683335929,3.84615384615385,4.59385642608782,0,-0.0128483618037355,3.09340522844189,0.0,72.72,1.1215690411424,0.662010177413016,3.02317633692307,-0.0997548904806836,20.1164550250153,1,183.23,0.673452884781804,6.22659842627374,11.5384615384615,0.675615972286559,0.108743089112427,4.36371327575019,,1.0,18.0107506830303,-0.167590911148008,0.0,0.0,0.588854775962858,0.0,3.2188758248682,9,0.837415067795551,1.0,18.0107506830303,30.5344467622754,,0.0,0.589484615384616,2.41680745159428,0,0.0,0.334023609152512,0.0,7.04730769230769,1.13914230769231,10.1478198873247,0.468005631648147,0.959022630008993,1.01481923076923,0,0.145512521686392,0.0071842169559926,1.72568389392794,0,1.11807613717976,-0.0201894667629272,0.0544444444444445,3.18290778748094,0.0642498776614898,3.88524305220029,2.50154087535759,1.5700578392573,0.333333333333333,0.902762179317216,-0.0357009035332945,2.01142411914629,2.80461515153432,0.970822016633819,60.1271492607208,0.0,233.989947452076,-0.210235896913552,3.0,2.105704341985,0.378307216183434,3.40142289080196,0.115384615384615,0.3367264423909,8.54013680987773,0
C(CO[N+](=O)[O-])O[N+](=O)[O-],6,0.0,140.500122664295,0.0,3.29130490698871,142.225913621263,-0.353334198889426,8,19.9552154195011,-0.604925112645631,0.0,0.481929235661152,0,2.14390539207339,2.40190192743764,0.0,0.0,6.68257994809809,0,1.9763070465988,2.23592635062903,14.2857142857143,2.19722457733622,0,0.152311161675123,2.85903236591185,0.0,110.1,1.45313165642186,0.0,0.799394622040815,-0.646502810008347,9.18476976608839,0,152.08,1.57142857142857,4.58496747867057,42.8571428571429,0.0,0.20903565,2.23592635062903,,1.0,0.0,0.162192110481688,0.0,0.0,0.361413202588731,0.0,1.79175946922806,2,1.06287683899259,0.0,16.5687670427961,0.0,,3.685,0.632742857142857,-0.192050513557826,0,9.18476976608839,0.48389788472398,0.0,10.8628571428571,1.19058571428571,9.06493506493506,0.623990526788515,0.0001350374487782,1.1465,0,0.60485916,-0.171036154593,0.0,0,1.35647851700515,-0.242570973502646,0.04,2.42528143943518,0.0031433864866652,3.75081569452498,8.22981729191579,1.84237099317711,1.0,0.0,1.12434429765727,1.97869408610529,2.66199703393693,0.474099290959432,25.7535368088845,16.5687670427961,171.01576360786,-0.0097362119649726,2.5,9.18476976608839,0.42701489,2.23592635062903,0.384615384615385,1.57142857142857,0.0,0
OCC(C1OC(=C(C1=O)O)O)O,6,0.0,206.878187563709,0.0,3.97497264671439,184.651162790698,0.156074523009357,6,30.9535185185185,0.424593215357754,1.01982523520498,0.976862178684024,4,2.57858817280277,3.85208333333333,0.84292128,4.45667606549186,7.89473091481282,0,1.7763753176751,4.02192809488736,0.0,3.46573590279973,0,-0.0413681270312127,3.16653700431913,0.0,107.22,1.48677657413867,0.0,1.65303832,-0.164374165100169,0.0,0,176.14,0.300000000000001,5.37527840768417,30.0,0.466945347070546,0.3346708968,4.22192809488736,,1.0,0.0,-0.34890606124074,0.0,0.0,0.408118229926919,0.0,3.13549421592915,6,0.786090271362785,1.0,0.0,0.0,,4.36412037037037,0.6198,2.69801068283805,3,0.0,0.363483741507183,25.1449270324178,8.807,1.14586,9.30989959114959,0.553314549463877,1.04797308013378,1.07491,0,0.5515436412,-0.18862553984874,0.0,0,1.44082992429885,-0.239570929003821,0.0590909090909091,3.30108396623542,7.48222794975904,3.83433353932491,1.55212101068138,1.57095059445467,0.5,0.399609564245374,-0.100688369401315,1.83813125551599,2.77943722263449,0.826903434160993,6.15330256748729,5.13347733228232,253.96259555007,-0.0228460433114446,3.0,0.0,0.6802304976,3.32192809488736,0.1,0.100000000000001,2.00685390440058,0
C1C(=O)NC(=O)NC1=O,5,0.0,111.456282463314,0.0,3.08379713476753,134.601328903655,-0.10886739214728,5,19.6044444444444,0.0874409234082226,0.0,0.792124496594369,2,1.89623147708317,3.29111111111111,0.0,1.88988157484231,4.81946117999174,0,0.0,2.93120894891032,15.3846153846154,3.2188758248682,0,0.133640496900287,2.84804633402364,0.0,75.27,1.17394094344772,0.0,0.716720288757395,0.890407045232339,38.5560331052606,2,128.1,0.769230769230769,4.86753445045558,23.0769230769231,0.0,0.144507045680474,2.93120894891032,,1.0,36.0215013660606,0.0,0.0,25.1449270324178,0.465152175055967,0.0,2.56494935746154,4,1.75070320911624,1.0,36.0215013660606,0.0,,0.0,0.670307692307692,1.05455828246919,2,0.0,0.526981630554928,86.3113554308961,9.85384615384616,1.15692307692308,6.073868941516,0.594716631301979,0.0001272034671098,1.08223846153846,0,0.267777251538462,-0.266212017611426,0.0,0,1.30597228897994,-0.210438985298288,0.0555555555555556,2.63757909899912,2.65460082239311,3.76631810060947,1.41924658844404,1.95006375643621,0.25,0.0,0.0,1.9481858025537,2.48715456300353,0.619866250628947,52.2411555132475,9.40929987013462,98.9769850904339,-0.0277973279117831,3.0,38.5560331052606,0.137664261775148,2.71929452566698,0.0,0.769230769230769,2.0800838230519,0
C1=CC(=CC=C1N)S(=O)(=O)N,4,0.0,108.501573775511,0.0,3.87471884938541,198.820598006645,0.0517022387525673,5,19.0696296296296,-1.13208961786879,4.30748151342232,0.826540800677214,4,2.68665029941868,3.68113189720333,1.79915628542936,2.0,6.58072080310723,0,1.81064346392617,3.30055909239095,10.5263157894737,4.75143269296634,0,-0.0454078090405714,3.20646187039296,0.0,86.18,1.12363375276734,0.0,1.84690418534626,-0.193081082200676,0.0,0,172.23,0.947368421052631,6.14873535427148,10.5263157894737,0.230023565164658,0.100970777617729,3.51108540818043,,1.0,0.0,-0.0578650453901275,0.0,75.6043863034458,0.629289734776777,0.0,2.94443897916644,6,1.14172837406557,1.0,64.1886217053306,37.9049898937205,,0.0,0.644205263157895,2.76278927692764,0,0.0,0.46091637607392,0.0,9.06473684210526,1.13584210526316,8.20286782626114,0.530936619151257,0.783077497632202,1.03081052631579,0,0.254615074487535,-0.0589936345065504,0.0,0,1.1318024518649,0.193388693737074,0.0527777777777778,3.07363950857413,0.013167750572493,4.72791624656722,2.01392139650595,1.95793935532112,0.0,0.896686207109605,-1.28395017024064,2.02603070745898,3.08169264664079,0.916272959366417,106.401093112473,5.80743645371953,91.397360056542,-0.256929811196742,4.0,0.0,0.252384756675901,2.87950646081201,0.0526315789473684,0.736842105263158,5.65685424949238,0
C1=CC=C2C(=C1)NC(=N2)C3=CSC=N3,2,6.98231906241668,50.3565886443908,0.0,3.82731060442149,232.009966777409,0.0534846974497705,4,6.78686130007559,-2.91001766654182,21.6864140877303,0.999999999999999,1,2.79224338152098,1.4437962962963,5.2888563693424,2.0,0.0,0,2.60688464613213,3.91612694658828,14.2857142857143,6.02793960738454,0,-0.168200331587487,3.39953848345107,0.0,41.57,1.26672157382248,1.95795402039574,1.65533642115646,0.0628583978884668,31.2345806087719,0,201.27,0.476190476190477,8.90943307951869,0.0,0.284820452297964,0.0206592453514742,4.39231742277876,,1.0,16.7855295481303,-0.0192161406726913,0.0,33.5710590962605,0.692521826125033,0.0,3.80666248977032,10,0.975788017232521,0.666666666666667,50.3565886443908,18.9524949468603,,0.0,0.728804761904762,-0.165889124036663,0,2.32792015631003,0.37525491769972,0.0,9.58428571428571,1.10691904761905,7.97525961508875,0.311384090324794,0.733661759331902,1.00709523809524,0,0.0678321926530615,-0.290334471971606,0.0,0,1.15539791310703,0.0930232365950271,0.0426587301587302,3.13835418882678,2.32838407735339,4.22183229452358,1.32559516020621,1.64823871299589,0.0,1.48936318660544,-0.19576970872614,2.00743734201568,3.0884164014822,0.658689705451128,112.503840346775,0.0,70.6266119795419,-0.103732801268306,2.0,0.0,0.068676550204082,3.17756623209653,0.0434782608695652,0.0,8.68047484409138,0
