,SAacc,ATSC4e,nHet,nHAcc,P_VSA_ppp_ter,TPSA(Tot),P_VSA_s_6,IC0,F03[C-N],ATS2m,SHED_DD,P_VSA_i_4,ATSC2e,TPSA(NO),DELS,P_VSA_v_2,P_VSA_ppp_D,P_VSA_p_2,P_VSA_ppp_A,ATSC6e,MWC09,AMW,SssssC,Mi,SRW10,MAXDN,F01[C-F],ATS3m,TWC,piPC10,P_VSA_charge_3,B02[C-N],P_VSA_LogP_1,H%,SAdon,AAC,SHED_AA,ATSC3e,MWC07,MW,piPC02,B03[C-N],SRW06,B04[C-N],GGI4,MPC07,Mv,F02[C-O],MWC04,piID,ATS6m,SHED_DA,GGI1,SpMax3_Bh(e),P_VSA_charge_1,P_VSA_e_2,nHDon,BLTD48,MaxsCH3,SsF,SRW08,ESOL,ATSC1e,nN,T(N..O),C%,piPC05,P_VSA_LogP_7,MWC08,F01[C-Cl],F02[F-F],GATS1v,Vx,Mp,LOGPcons,GATS1m,P_VSA_s_5,NsCH3,T(F..F),SpMax4_Bh(m),PHI,P_VSA_m_3,LOGP99,F02[C-F],MATS1v,piPC06,minsF,H-050,ATSC7e,nRCOOR,CATS2D_00_DD,ATS1m,piPC03,P_VSA_charge_14,MATS1e,IDMT,Sp,MR99,P_VSA_LogP_2,MPC05
NsCH3,-0.20769773821304785,0.03605888438196946,-0.2295086477317744,-0.13955730566866845,-0.12377062147500885,-0.15653984643558316,-0.3111853134553614,-0.19666815422049513,0.0450919926438892,0.1591739092826912,-0.2388610473477895,-0.2008213226624949,-0.051958611507278825,-0.11155644319660432,-0.05436152483265704,-0.20803687057825065,-0.24116392749942708,-0.14350029435024428,-0.1046540293148715,0.10349333188279125,0.2438974191173244,-0.3147041737936245,0.14137780861703267,-0.14458849889031314,0.2422057384853877,-0.21977778297124756,-0.1821047277597749,0.2578483219955733,0.24418620160341453,0.00612216676592709,-0.16347742942173907,-0.0380831593820075,0.9786010775004887,0.49594251692977936,-0.24504344084056373,-0.19666815422049516,0.0006482742256111619,-0.0803501269009479,0.2461400950409669,0.1673439549224833,0.1593851825554217,-0.018151858613302162,0.2514885253927959,0.019049345947912893,0.26713540218503334,0.15700063470642908,-0.4291536460520484,0.11789738898524729,0.25179899697460617,0.08345600507230924,0.26201020063146885,-0.17192152631667637,0.3572293346728563,0.3943560284333125,-0.16453285157386893,0.20145754001162788,-0.24883517897893784,-0.3018650874356088,0.7626734232599319,-0.1936483168353308,0.24601143544527124,-0.2490172910558669,-0.2727513902868564,-0.049797130280777445,0.0036784372740851926,0.12473631665473449,0.10771950659355806,0.6041302469520586,0.24488021775785435,-0.1775326021663673,-0.18324755851565017,0.32690301085384094,0.38821759734601163,-0.2307499965909613,0.3135707817800932,0.1899118097429689,-0.054450221365806406,1.0,-0.10016080782478348,0.33600380838146515,0.1969596280261696,-0.17594826162531751,0.31270569707615137,-0.15679918227843603,0.037343971882144375,0.1204338426097795,-0.21372109634468134,-0.26801458985855386,0.18357567871034686,0.23948889542853177,-0.23639841582743942,0.12250266232929032,0.1523144350728474,0.022567813348532875,0.33731797182608736,0.15013922532833893,0.4214672237042639,0.3194201249738445,0.03640303230598686,0.1965840576056
T(F..F),0.15604772448062934,0.14001898665122894,0.291606158779101,0.32026678179681317,0.17950659908974076,-0.1066595815696637,0.18049429159841016,-0.04798124155142007,-0.030202342950661296,0.12211094112004289,-0.029277755908019645,0.42707856061618626,0.3995231477457546,-0.09640953567277025,0.44030109711946375,0.15355712337802138,-0.05684672611951514,-0.09559468296605349,-0.09215505567059762,0.023961055625197875,0.07466071017442766,0.1155673447982492,-0.9137754936799026,0.3981502231517667,0.08154634520198277,0.398687123856767,0.7781945072622133,0.10782790853675098,0.07658028858315583,-0.04223489196774293,0.0029625023413899026,-0.04410209125780037,-0.10091718143220368,-0.2569592396395486,-0.05713503544515918,-0.04798124155142012,-0.05899583776651891,0.27655129053193167,0.07244746633135365,0.10770417866414365,0.03684336827322519,-0.04294400761689844,0.07394703954926274,-0.037703975238434134,0.04748385957183861,-0.03446914032662445,0.13275938525812833,-0.08513096561854758,0.06784025732886458,-0.019366557145902342,-0.002423270971018948,-0.043129644708660785,0.2597963899580151,-0.0417955161347053,-0.06780273106608838,-0.08668110317840101,-0.05658388051188209,-0.09515123181453529,-0.13133108294114787,0.7869051485151803,0.07904384945750874,-0.11637916125693878,0.6039532823441275,-0.038602999710941374,-0.0221585760642768,-0.036045324920065756,-0.06127526696239848,-0.13205577042634437,0.07478061118167875,0.09361756854401274,0.7049802546994343,0.06560826219088876,-0.056581897602644926,-0.03875411719537181,0.08937520317522091,0.10791918678432098,-0.022331049108137067,-0.10016080782478348,1.0,-0.014082862045692741,-0.030012552414004197,0.18453436550774527,0.09524092173887373,0.8649385733678088,-0.052711271245425746,-0.058117100032626066,0.41161072819809136,-0.05959549969146075,-0.012152679647071825,-0.03690932274081562,-0.0591446797433075,0.06370205971918191,0.020675610215028464,0.268749902774692,-0.04851629605645351,0.024058595192183212,-0.08364101180103753,-0.07649896299063348,-0.065900088540535,-0.044726315200876804
SpMax4_Bh(m),0.18282450006984902,0.4301304575648179,0.1955236063614778,0.24735665176151064,0.17667161122343814,0.19236331224694275,0.15695046158968756,0.18978804947722777,0.269400924266057,0.8078980135950232,0.07256821297697444,-0.024465614466966764,0.29802955211074655,0.2430967168050762,0.40319701582389034,0.18099503131430747,0.06627060616796687,0.2123658417826765,0.21621382109865114,0.40131415172651663,0.8473935506091452,-0.29612991047783965,0.01228379335706559,-0.3163623679980371,0.8318718392269713,0.07275286841328,-0.06839117503075834,0.8692278810551788,0.8411913243441661,0.44234748110208066,0.1558887061407066,0.171451979563285,0.3353475003299519,0.1957133695413793,0.05599307463147386,0.18978804947722766,0.30097009641662253,0.3222515383435868,0.8570279530218443,0.7452990219634219,0.8043482553483412,0.22380562167953047,0.8623667072932262,0.2821156102799423,0.5418249598756748,0.6764835104878381,-0.13192537751477534,0.3993352251524776,0.8740713732550565,0.716499221215703,0.7358735888356616,0.18260259864915399,0.5193418000849123,0.8768747581854096,0.1457199102841877,0.5184166238808394,0.05579530970729867,-0.6011254358532451,0.3289669758363532,-0.08532480175125538,0.8444180546587723,-0.6398057698904235,0.07732800068468491,0.12585415042088724,0.2094193719248238,0.6144410182228469,0.6977158595894452,0.628519270546254,0.8485715373796774,0.13048771871448048,-0.10237734564958219,-0.14158479510814925,0.8257560892096651,-0.10024664232246569,0.581296116048742,-0.14790068426025088,0.02667250938059286,0.33600380838146515,-0.014082862045692741,1.0,0.45748834876201067,0.17530802979570625,0.5360217407710661,-0.030552083639455715,0.41314305380620125,0.6845881682026204,-0.12696636187283117,0.015589897764183165,0.437006335775061,0.18075554142567554,0.08098525352495499,0.7491951236299648,0.7767702328140064,0.12806002998427915,0.36771730736586683,0.46724363712034195,0.8150997114943622,0.8078471813761188,0.25081669377342564,0.7631995160690366
PHI,0.02095484628903125,0.1412480496671596,0.008622446294209055,0.030581891975270937,0.04990138007060417,0.06186767903952738,0.019552002453546657,-0.1420933106901477,-0.04355163982793197,0.22107412840806928,-0.006702153391848381,-0.16102492539792415,0.16661696307635498,0.04682407515550882,0.112486693353843,0.016424240560393568,-0.017407339090284496,0.049744593431675324,0.08353121972126705,0.23720700712329934,0.11366490449347685,-0.1666613571349785,0.050473672738078734,-0.10767268074027346,0.09922097485823556,-0.06822649161392096,-0.08760772559947494,0.2846119877594402,0.10860118871249028,0.12433536538707426,-0.028039494564986882,-0.10854818525232338,0.18765251100775984,0.35383817157014025,-0.02261073644564614,-0.14209331069014763,0.13034698454306237,0.15941153954729378,0.13531662682228535,0.4021291417956155,0.07744556470344353,-0.10197154966610134,0.174436723711345,-0.03279487070844938,0.03757823072235054,0.20348701931296567,-0.2807963853090346,0.1667715149528159,0.18786602988525883,0.05347126726417651,0.5526246429212706,0.003467508711981321,-0.05480508663059264,0.4513548281601517,0.06471339076915085,0.16219423322954557,-0.056414822981215876,-0.4664501566944806,0.38571020356012053,-0.09834387441146325,0.12841122695182794,-0.30526930045994416,-0.02918220367498628,-0.10932945630213416,0.039320276017651944,0.010658064345907254,0.024015236170807835,0.7204086004767077,0.11937301295465784,-0.013787724569469369,-0.10263925552956311,0.30513433709164217,0.5755051163603945,-0.1145971504725714,0.4864017377139323,0.20057389250853547,-0.058126840472844436,0.1969596280261696,-0.030012552414004197,0.45748834876201067,1.0,0.07631411939906603,0.4406644220545391,-0.06345035666215276,0.058822511129050084,0.04725073243381816,-0.1327063279787519,-0.06405636175461926,0.30435097611162676,0.3143735618354305,-0.0388408453119632,0.3316252008987936,0.05400251505259202,0.17941894951972753,0.223333572559919,0.3426980795375067,0.5622124813757583,0.471405307480668,0.4304202545800453,0.14612704780721
P_VSA_m_3,0.8915996832304524,0.7476603213069672,0.6275030110147284,0.7270970203882438,0.7970092546458943,0.6104683608512191,0.7954394194247122,0.39152011416080446,0.014726364700145045,0.28066665301969107,0.5652393775732438,0.051796142339408116,0.6325843734616466,0.7212695113601492,0.75648406694364,0.8896713448872043,0.6978827834383946,0.8232547442294483,0.8988893569977908,0.5665635624483359,0.26324043599162456,0.01033907121234302,-0.22916362891587935,0.20642386487870654,0.26882792878389483,0.5788194531770903,0.19265578597042732,0.301418758157587,0.2648565057433811,0.07240591904010356,0.3725201628686301,0.014257239268608534,-0.12172726430719706,-0.2547053721665605,0.6966159531188325,0.39152011416080434,0.6092412577743307,0.7601683363440327,0.26448148069306915,0.30314245065479195,0.26202758000168924,-0.0056645493078393075,0.27467296853513035,0.04613131368223305,0.30320845520522044,0.14632910929032933,0.05000582425374322,0.660036784404008,0.2700434694442098,0.14345155292962603,0.23865828536434,0.5769692503369797,0.4228067889090412,0.14156043950345798,0.7061034614452029,-0.226794415429376,0.4977578511183672,0.285771687623644,-0.2651727326638979,0.19376012397383252,0.27169682107328585,0.21498220878285787,0.6193294157154686,0.011941564620306488,0.31335190125326495,-0.0652873564298635,0.10741728904441086,-0.14342934585081615,0.26539870008429256,0.030050132503078794,0.16826830276438393,-0.12007692331330605,0.13786579094769238,-0.18471894850758552,-0.3083956245913016,-0.15179293480598666,-0.021892521509851763,-0.17594826162531751,0.18453436550774527,0.17530802979570625,0.07631411939906603,1.0,-0.3240163723838626,0.2025534897558037,0.14929947484870154,0.12190052253491307,0.15276331472225962,0.46314673656724137,0.43488447315242623,0.09694781554547141,0.635897598669667,0.23177790154723552,0.18608073983565265,0.2867500016603279,-0.16047167057339026,0.2086785621394068,0.07570797331959503,0.09223108919244681,0.006569911332012667,0.1535059862592907
LOGP99,-0.38801216229180113,-0.11851760462050942,-0.1830107130716706,-0.25724423004355146,-0.19537626717740417,-0.34468224645130574,-0.2676130882089478,-0.28413930526326925,0.019348688713962996,0.46605308249126837,-0.41056871529952566,-0.09523248367528071,-0.08446790895548076,-0.3659194033489185,0.02816387168344611,-0.3845436137106642,-0.44276227376242094,-0.4159911778201737,-0.3689426762876106,0.06196847198462515,0.39287378874263496,-0.03786069754206635,-0.10038267767997584,-0.18458569743656197,0.38036993921260953,-0.13323223995477532,0.11235322087246187,0.4394006612081786,0.39294237497775386,0.4311639956107424,-0.20401044966676987,-0.10639613158726237,0.3104486810732094,0.08723190866410528,-0.4478005766850289,-0.2841393052632692,-0.17998086186897078,-0.19912840889368194,0.4054041298675359,0.5384749852170824,0.41023767515601306,-0.06613741993762842,0.42232616709898274,0.01199455565824525,0.35360737651498403,0.49573649147267246,0.04905883987668813,-0.10070793859849198,0.4353678336936634,0.46619368004716205,0.5204211412887703,-0.32644489786853004,0.23762367505124224,0.4200995372911453,-0.38770058797893137,0.5707048813659353,-0.43544601674244815,-0.9057702847268743,0.35334490183353684,0.10673802081031149,0.39687728804914546,-0.9312588172949695,-0.07851647346069326,-0.15016839897310247,-0.07360533999035455,0.4260305338876818,0.4022910787484522,0.6574596742490825,0.3971376716754632,0.1820236888553765,0.09063304320729355,-0.03650770122885393,0.6405177232277355,0.12474729343656679,0.9737562894789866,0.04986555018524349,-0.06547757747860496,0.31270569707615137,0.09524092173887373,0.5360217407710661,0.4406644220545391,-0.3240163723838626,1.0,0.11784571155387102,0.15265383966910462,0.4306137484920051,0.06722888192674294,-0.44803195519481304,0.14198711543431633,0.015884784124135454,-0.4557400413406405,0.48543393547206576,0.39698812424063656,0.00046348034787373134,0.3356078659677554,0.41813340709332514,0.6564203009630272,0.6561485469701469,0.06311572916843054,0.44730363086201397
F02[C-F],0.1659194447289736,0.12324640448099514,0.36783750560903566,0.36815640395920735,0.2501095120326923,-0.1551990110297449,0.2547989573219955,0.06488663715704905,-0.024457824937802113,0.17745399378503973,-0.04596806190369118,0.51526292128907,0.514137382897395,-0.1373972539833447,0.4981393908966997,0.16362310376884442,-0.08979434574310181,-0.13994667156983515,-0.13512353780170988,0.024025975317176665,0.10109778151753718,0.1794037242766012,-0.9510734582908027,0.5456471875936784,0.11350185067612353,0.5598185612678355,0.9566877788347389,0.16776335043335544,0.10333688952038801,-0.04585717479142296,0.05709214216907013,-0.04915677359601672,-0.1552952290616449,-0.3776324565824935,-0.09028011671559119,0.06488663715704897,-0.07333205758719227,0.32714875441970104,0.09661651387780408,0.12200812188873802,0.03842628632999559,-0.04685879937834221,0.09769680052090567,-0.04136458357682217,0.00442771208058346,-0.07995123017408039,0.21360175841179252,-0.13111301198620062,0.08641603248804966,-0.03642619056761034,-0.07239408704409538,-0.06280433525313454,0.3142481468127561,-0.10299471478067522,-0.1084972629665846,-0.14177882618663531,-0.0877706162182083,-0.12473632074298645,-0.20249528429011107,0.9452369099270375,0.10806675882126704,-0.14967079132848934,0.7475170608407419,-0.041819223229052634,-0.019825858604669348,-0.0468252182507853,-0.1270205822159057,-0.19315757035307876,0.10059826956824854,0.28098899069434663,0.8046714531502928,0.003114499300415901,-0.09711980845105588,-0.030916683835338205,0.11084319640856334,0.03862383643587661,-0.03089752997948305,-0.15679918227843603,0.8649385733678088,-0.030552083639455715,-0.06345035666215276,0.2025534897558037,0.11784571155387102,1.0,-0.05089744659970548,-0.11442117587984901,0.6971368252812733,-0.09283151819156767,-0.0061175031581934235,-0.061879526589700806,-0.0904135760187386,0.07452026165502094,0.01829562921844044,0.32952525572825636,-0.050906939225739134,0.006310054935382838,-0.13514819621846014,-0.11484552901510162,-0.09664774156211457,-0.11753112242611839
MATS1v,0.2027533597099411,0.22785803722624662,0.04037219184279379,0.0815189040591071,0.19976073009366227,0.24521819201484335,0.16454682292994138,0.15870092793196455,0.128542288049415,0.3014658420067082,0.22428218407381792,0.018570310878735338,0.06518819851690176,0.24063733429550738,0.15581527660180403,0.20134593638296333,0.2757067508508704,0.253521016076109,0.22123178247437067,0.14424193164106902,0.4381017977545982,-0.056491337568817586,0.05014401993677505,-0.3602199411789047,0.42352052608296653,-0.08911961238348176,-0.09728018671869385,0.4766002596301156,0.45433756277822496,0.2146282805535005,0.15303017507919625,0.16239588788401219,0.0167189472894493,0.07539376841546953,0.2593881252366244,0.15870092793196452,0.11856507591105031,0.17417409893987587,0.444455009577624,0.3150945055260585,0.4233099838674017,0.16948710402221048,0.4375616257022235,0.17357698808618646,0.274829922109369,0.32508483361605156,-0.0012663668510058963,0.20319279238296545,0.4493197172722902,0.42854214864735846,0.2588064411746622,0.24503316959339044,0.2102973504915322,0.43869648777915166,0.23471364485732643,0.29334432162621216,0.2547372814275257,-0.19275333151265198,0.052580253114692485,-0.15741181823350245,0.429252120879401,-0.25456719206059264,0.021085727680769776,0.11537149318238964,0.1049018788666587,0.4418454031341534,0.42425600634850363,0.20016522421115457,0.4352121859815979,0.046464458738741894,-0.23023090122098067,-0.6568739604715168,0.33893157338527613,0.04545423904320215,0.1691291040494269,-0.5617590891371478,0.06213987193811422,0.037343971882144375,-0.052711271245425746,0.41314305380620125,0.058822511129050084,0.14929947484870154,0.15265383966910462,-0.05089744659970548,1.0,0.3967445345468059,-0.19830217519495977,0.20849789861843362,0.13176287360309794,-0.08283139742145708,0.28946309764690314,0.4159952524302064,0.4842559189978482,-0.172710741039334,0.640850370714068,0.17158319661959187,0.3404541710610611,0.3657058092696011,0.09092794295403919,0.42117572790647423
piPC06,0.21988193080505855,0.39629460629131336,0.2413699453837731,0.29245474606632876,0.09517729052590036,0.27299039628184185,0.15575058327124816,0.2453448933377956,0.4375965848877216,0.6550226358156701,0.09977609280019961,0.10737564031774924,0.18253405083267862,0.33973844441272644,0.38204596308056565,0.22523918550688046,0.08020656106867799,0.2781982797847968,0.23604640039578767,0.42970304420254696,0.7220105999069769,-0.14955156125873498,0.09494557509813839,-0.38194937576852717,0.6916576817141932,-0.013962204140483119,-0.1503257052603942,0.7304108245646591,0.7227814192332743,0.6567735340127723,0.2447506898648699,0.3517864832758149,0.14204543118755464,-0.0886143426182405,0.07601364220418026,0.24534489333779544,0.3784950512179896,0.20997490431634336,0.7329670343535476,0.7185487985471323,0.857246531885288,0.41489888357628363,0.723774138453589,0.46902834351082234,0.7565189751212255,0.8967848795878094,0.13556507279565075,0.3502319287444911,0.7512184622027411,0.9196179570418116,0.7164304951521414,0.29029626604018877,0.5096855397495679,0.5991188871630225,0.1169785638296519,0.6922186070197343,0.13888146424065972,-0.44502094422603733,0.04783341357077369,-0.15896499678618908,0.7039835910316103,-0.6341268870373459,0.019085206405479456,0.3479455178570301,0.31914443464966813,0.6978554409953506,0.9694255564273205,0.29372641569305225,0.7221809062895745,0.07441989587100453,-0.15788776785021957,-0.4949917270759917,0.7130806739103693,0.06404082301576804,0.4435111485384978,-0.382450109577823,0.0916849286760832,0.1204338426097795,-0.058117100032626066,0.6845881682026204,0.04725073243381816,0.12190052253491307,0.4306137484920051,-0.11442117587984901,0.3967445345468059,1.0,-0.1631855919729743,0.10543432959233541,0.466722325169826,-0.045176859303427956,0.13643513031634752,0.6659046017690117,0.8859451840061184,-0.01585898035603626,0.27403842089625985,0.532959292607975,0.7037920753356,0.7879958896728934,0.06336617210628027,0.9474340571603139
minsF,0.11756143054909825,0.04717586789831826,0.3445860000835649,0.3162827307768091,0.21016106748589333,-0.17223019483364904,0.2218896984670139,0.156143554313304,0.0036096968334262893,0.14839630161269354,-0.06225521589448385,0.4535038852089196,0.42248236646675064,-0.14789835641830132,0.37293027960786623,0.11670591563913432,-0.11656128513919681,-0.15407099935408222,-0.1464088691585876,0.04024898427987008,0.031021409080531824,0.2537447581764568,-0.5981812349035233,0.7115762136768375,0.05600832783505401,0.6483186392628836,0.7930474508592568,0.001506488752854419,0.03624430562803981,-0.02804485702821831,0.07740175150850619,-0.03411925727571414,-0.20777103647250794,-0.4897297498456159,-0.11727850457126969,0.15614355431330382,-0.06100685766803566,0.21550274064127375,0.0236314607177683,0.049127639658426044,-0.03157437292037759,-0.030213402558923016,0.03460612961762931,-0.02760772898840941,-0.03477813896801091,-0.11764030345871936,0.2804392677314689,-0.17556177747795929,0.015172851076097902,-0.08757530240839173,-0.14797255403349602,-0.07324856493695342,0.24541568487311063,-0.2508245817626372,-0.15013172094215532,-0.19851347562370958,-0.11303151343628612,-0.05997490466523768,-0.26964762329735487,0.8372062900594607,0.04869518324632072,-0.09221858255432487,0.6193377287755888,-0.022444508936659995,-0.002064384159363718,-0.15467735788444575,-0.19270700161334284,-0.26513241047324726,0.034860112717616375,0.345771502678739,0.7710477970163422,0.029133195044394107,-0.17755449681482344,-0.02608998724415918,0.05475097704218375,0.03631540319770701,-0.010108645376930387,-0.21372109634468134,0.41161072819809136,-0.12696636187283117,-0.1327063279787519,0.15276331472225962,0.06722888192674294,0.6971368252812733,-0.19830217519495977,-0.1631855919729743,1.0,-0.1204618142940319,0.028990427680851277,-0.09053620016689079,-0.1133190802261714,0.030821732819163186,-0.1173079189231397,0.28372536658958525,-0.19560041096194686,-0.019924477933102907,-0.2140929412689921,-0.1815202458765011,-0.11666625010871023,-0.19502422610295628
H-050,0.6942459700609721,0.4056387568156513,0.36038566396762883,0.4360343325608056,0.5331182222426852,0.6310601415679521,0.5757684685768384,0.34006787515384745,0.30631012585351536,0.04932557506317377,0.8034196978036903,0.40503481862765844,0.1689817737638757,0.6522653083370826,0.28094463268209113,0.6864572360678821,0.8689423770391818,0.72130687128525,0.525851396389658,0.2420032199847639,0.047306624783862036,-0.059563966443936966,0.06434763708296118,0.021531422171455754,0.04654908638279862,0.1760669086654582,-0.10989591540146522,0.11304855134768128,0.04561855023064,0.11794172815531381,0.3736825399164273,0.3803596913926697,-0.2733438297247275,0.004158479110691243,0.8738048430060287,0.34006787515384734,0.3033589368613327,0.3538598838191926,0.049188123953981616,0.11595540425730268,0.0779189625450487,0.36129016321793533,0.04991411181861594,0.3687841942254642,0.17539616128752894,0.0932892437723349,-0.07009939370381814,0.2235033470756193,0.0521660279341106,0.09900356008721692,0.09260921639521051,0.7500581749069554,0.18922141395353967,0.04629767654068403,0.7720078630532922,-0.15854442236332844,0.9770588057811526,0.4051141512666924,-0.29504145998470516,-0.11578109311420223,0.04806074950246829,0.3138764577136277,0.2500950118858892,0.42002162495253786,0.30189365424288744,-0.11838344744483274,0.10147068797380575,-0.20397708135427367,0.04707162554995892,-0.052550734768789964,-0.11217618034926946,-0.18293375785268418,0.055672384542014904,-0.0970959469996667,-0.42955431797259946,-0.020875943051115498,0.15543537714722283,-0.26801458985855386,-0.05959549969146075,0.015589897764183165,-0.06405636175461926,0.46314673656724137,-0.44803195519481304,-0.09283151819156767,0.20849789861843362,0.10543432959233541,-0.1204618142940319,1.0,0.2012831657099774,-0.2219755859561854,0.9223573195702446,0.04181938305750085,0.08468579713697526,-0.13410671915206301,-0.28715592059953793,0.13178436379660857,0.029325715985382656,0.0595504626500019,0.27672257832189245,0.10319620404987186
ATSC7e,0.4891012945654864,0.6715539046404282,0.5519250480617409,0.5802700822360088,0.4244918747228884,0.5021715928573364,0.4417191651411781,0.3264133783872978,0.3856950243198695,0.45939927500664623,0.21412235795985896,0.14964993781827288,0.5659445697089656,0.5543005281411411,0.6411235619559548,0.49317368889689467,0.19665024432553319,0.5007815180526854,0.4816527883712673,0.7959231146213266,0.38919198117408604,-0.058216553232716385,-0.009677393672749106,-0.08243383230503801,0.37180022981013783,0.2588844138437581,-0.02132135706569579,0.47719296390367744,0.3909138058594988,0.4648948937854587,0.38312430911641654,0.3011330580296948,0.2307088728581379,-0.04411085038838831,0.19465283374525885,0.3264133783872979,0.6337751959736057,0.5289240034425927,0.40193410894412923,0.6731174587785098,0.46344824563132836,0.30755162735708896,0.4171379557331697,0.39190829883818146,0.6693823421173963,0.5564021426365308,0.018530975103663486,0.5136412014970582,0.43370692003531347,0.46871142166514757,0.6694209823449544,0.4088834538939318,0.5280928354236883,0.37727578690655206,0.2562237820884724,0.3065204815543038,0.2197252919475974,-0.13501230891680438,0.06487267106087372,-0.01980251439484062,0.3893868737234751,-0.2623355602413782,0.27495213705401417,0.32559675944690736,0.49036770135038876,0.1613446000560908,0.4313631430582912,0.29206695274431094,0.3935571664570033,0.1139348701519203,-0.024674355558716363,-0.13265755312799027,0.6027003861791302,-0.03311850329816219,0.14621127040086115,-0.22252042737258457,0.09711396514237308,0.18357567871034686,-0.012152679647071825,0.437006335775061,0.30435097611162676,0.43488447315242623,0.14198711543431633,-0.0061175031581934235,0.13176287360309794,0.466722325169826,0.028990427680851277,0.2012831657099774,1.0,0.22081149343197506,0.23786837667342414,0.5046743352240696,0.4242989124562474,0.2531881675747218,0.12885971564281085,0.6145986433621206,0.5523310049448046,0.5910581582670708,0.18272532285564017,0.4983701672112328
nRCOOR,0.013601422539353687,0.14435177404697208,0.039663412116644835,0.1296174180009479,-0.0505307674633698,0.01865617597856876,-0.03195573215137174,-0.021726906291400113,-0.13715815104694173,0.07870575277458222,-0.10297414873866097,-0.1917383278503631,0.260386244084864,0.07562106184963889,0.126092205428236,0.010218537866789557,-0.19098075173202983,0.03503446917486403,0.08953615831240859,0.1316492720513371,0.06683829625054125,-0.11212509962596966,0.04956525113339458,-0.027163741668031073,0.061403951564537824,0.045364420540045636,-0.0715620424249202,0.10115450573044316,0.063744086789385,-0.017663691158704295,-0.04225584005171479,-0.1891602839430484,0.23342452137938305,0.15915990489500842,-0.1923450173467991,-0.0217269062914002,0.23137820771371748,0.21986533163455202,0.07329593242084832,0.1152908974412072,0.04689820713754583,-0.18359485581266577,0.08622911338606086,-0.1651998105387601,-0.008952204613185839,0.04949316746884892,-0.17020027588941372,0.36412774944775045,0.09020806871165082,-0.021907992993492244,0.2133523504584206,-0.1277073472542964,0.03101727643371143,0.20154942281164723,-0.06622784900546629,0.018794197935661623,-0.20796365513972878,-0.07699124556810988,0.18289761872342725,-0.07612597311052659,0.07099571907630106,0.02373232582440481,-0.07924259666265053,-0.178296036389943,-0.08042864322313878,0.0030710675138240677,-0.029490773551566197,0.27427468739355215,0.06890115359450999,-0.0924778279614776,-0.0714149242555564,0.2158089163512188,0.18171635692594132,-0.1307600026256201,0.05672341182104684,-0.007360720247480553,-0.09947221760422054,0.23948889542853177,-0.03690932274081562,0.18075554142567554,0.3143735618354305,0.09694781554547141,0.015884784124135454,-0.061879526589700806,-0.08283139742145708,-0.045176859303427956,-0.09053620016689079,-0.2219755859561854,0.22081149343197506,1.0,-0.20732830599055244,0.08653468352378119,0.01807281407960312,0.6145235863860903,0.1325762560587865,0.0977829707287029,0.17469055405280648,0.1062091879943958,0.09280324112753348,0.04775838315272536
CATS2D_00_DD,0.7784766871536889,0.5037370556057318,0.38751304824285515,0.48486853694524845,0.6145795883366736,0.6294338172089234,0.6329369254724719,0.3643149305416471,0.22844040709528118,0.13121867868138742,0.8383723007321316,0.26726768942694595,0.23603930927397043,0.692998134441754,0.35760607174729825,0.7708035831835508,0.9657667625506766,0.8049363046656823,0.6843364384863055,0.28940412116256964,0.15353848889160274,-0.06432735712982711,0.05698869075540248,0.014942602463879736,0.15554079050337352,0.23768042831794034,-0.10769545628706165,0.17936112086722533,0.15652295264272506,0.10459757403010063,0.3693805034406871,0.31301224831870694,-0.24164725208176402,-0.03287523769890418,0.9630033822014945,0.3643149305416471,0.36712635772428603,0.46479722555926023,0.1549032724255504,0.1586612157011744,0.15482333562729472,0.2839734765458416,0.1576232958157063,0.2956057274098384,0.20823753041729628,0.1158357091300586,-0.05682004399601924,0.3485796761504207,0.15712844074852045,0.14078237900991833,0.12320036253023171,0.7793623547676258,0.23997682724714553,0.11300096105462962,0.8672561249762691,-0.19543965928639725,0.9460324477233404,0.39671156259124435,-0.2741595847759484,-0.11317660917362604,0.15673214267567362,0.30893107184049867,0.31019996828400714,0.32400059157002176,0.27100316799991325,-0.06444176239618035,0.13658123160563593,-0.1742540181334646,0.15364175802240523,-0.043089910036857075,-0.1105684400173801,-0.2116124775442774,0.09217784454368591,-0.12290856564543551,-0.4293019751713934,-0.07578547699398151,0.1945095457875857,-0.23639841582743942,-0.0591446797433075,0.08098525352495499,-0.0388408453119632,0.635897598669667,-0.4557400413406405,-0.0904135760187386,0.28946309764690314,0.13643513031634752,-0.1133190802261714,0.9223573195702446,0.23786837667342414,-0.20732830599055244,1.0,0.11972351887501856,0.14184190654199902,-0.11130787816273953,-0.23606983825755107,0.13845890518348583,0.0637396810036858,0.08073103995092433,0.22967300778925478,0.15124576036523307
