,nHAcc,DELS,nHet,P_VSA_v_2,piPC10,T(N..N),SHED_DA,TPSA(NO),ESOL,P_VSA_LogP_5,MATS1p,ATS2m,F03{C-N},MATS6e,ATSC1e,MATS2m,nC,C-001,PW5,piPC06,T(N..O),SpMax1_Bh(m),MDEC-12,SIC5,SpMax4_Bh(m),MATS6v,RBF,O%,Hy,P_VSA_charge_2,SpMin2_Bh(m),P_VSA_s_5,LOGP99,P_VSA_LogP_8,AMW,P_VSA_charge_1,GATS1m,ATS3m,SIC0,GATS2i,minsCl,minssO,MLOGP2,MDEC-13,DLS_cons,LOGPcons,B02{O-O},F02{C-O},GATS2p,BIC2,MDEO-12,AAC,JGI7,P_VSA_i_2,MATS4e,SpMin4_Bh(m),Mi,P_VSA_charge_14,N%,piID,ATSC8i,MATS2p,CATS2D_06_AA,GATS1e,MW,P_VSA_charge_3,JGI2,ATSC1i,LLS_02,SPI,MATS7p,P_VSA_charge_7,Mv,CIC3,MPC05,HVcpx,piPC03,MeanDD,GATS3i,DECC,PHI,MATS6p,C-003,CATS2D_05_AA,ATS6m,nN,B01{C-Cl},NNRS,CATS2D_02_AL,ICR,MATS8m,nHDon,QEDu,GATS3p,B04{C-N},GATS6e,SpMin1_Bh(p),P_VSA_charge_6,minsOH,GATS5i
MATS1p,-0.016538114282297303,0.12915993828660138,-0.023848204709199784,0.16182345895450848,0.1940682777747917,0.06661079643700162,0.20012444747913477,0.16614403935288852,-0.3163226290054935,-0.07877391176865596,1.0,0.25787212743065213,0.10398783634033834,0.0013610970350340541,0.022486297559378702,-0.058370797886493325,0.3558979670860326,0.04756437451974281,0.37981893643814985,0.36792593237881704,0.09503151512157244,0.14281581519190206,0.10988435455917403,0.41923680552827197,0.3819852139736575,0.08576860804262429,0.009362752511651811,-0.1794457712716192,-0.005522497878565292,-0.05583714436950387,0.41363988166913995,0.023742017323973352,0.23360453981093957,0.11242732580594432,-0.06575596564899075,0.24970329785412038,-0.46354220373524513,0.45992005241351724,-0.3682121699085422,0.40710130632397357,-0.03581705917384344,-0.15646593058734107,0.19958695668051032,0.0834679770730789,0.051720262067120666,0.2510855950444591,-0.12032976788627175,0.14369581015061958,0.3975616602931427,0.18911214392864859,-0.14033278804848281,0.07435218775830515,0.13945742426019497,0.27113261659858556,-0.1002046262480008,0.31797948409049037,-0.34821217454864095,-0.26452947003438987,0.01060998702886553,0.3885245683249325,0.14068231080747984,-0.1937706049677052,0.11343578870713537,-0.4436791124648043,0.28345139889287535,0.06624853614549,0.2770851454373313,0.22241104635426423,-0.015533318521673355,0.22283151345326713,0.0679665166350273,0.1475614777474159,-0.005701529676265581,0.06339976692260382,0.38164038736527855,0.344798996083953,0.4532972165556569,0.3429164903814113,0.4458484817265172,0.19233649977706457,0.07433042126911701,0.12709674587351058,0.10839501368920354,0.12729322170422172,0.23253801550321895,0.07230104348854471,0.06005115141045337,0.31728439713543055,0.1205868003037679,0.23672851062376382,0.07885010419799987,0.24676377411029518,0.175823903557506,0.45171583113128816,0.15731951034869252,0.22593754183168935,0.3641318257742463,0.2592783480300731,0.24460237662420395,0.24895183721697484
ATS2m,0.458014096529119,0.5961840886937084,0.5056068318643141,0.3178855763234448,0.5177018334836255,0.20090500086094065,0.2880206431327413,0.3164295286815639,-0.6322029351224256,0.3315207004388356,0.25787212743065213,1.0,0.3383634470061209,-0.005642348348681414,0.3387224460487729,0.27560256636018526,0.6394997885952631,0.1196004256358236,0.6490650135751374,0.6550226358156701,0.29483743049766353,0.23887697986694814,0.21197971107032665,0.5042500949918185,0.8078980135950232,-0.0751582371008483,0.07017178147766162,-0.11870809977252343,-0.18505585703631128,0.11712951014025741,0.43002594348462764,0.1940445993782231,0.46605308249126837,0.2144273887061744,-0.025342706343042462,0.1221639894240084,-0.25884552477215866,0.8139918583330427,-0.1751333508008153,0.10154058558175505,0.24553344154950787,0.2395757889545847,0.3475216647857684,0.2742390232712112,0.11705080765202598,0.4643729893542467,0.20084256795925473,0.36684735213436115,0.013243120038488232,0.16152075067263316,0.2240045138488357,0.4178844771451689,0.38766519803422866,0.5489031286964715,0.0006196017066063234,0.523175751803885,-0.13041751015014327,0.2117142763346482,-0.11912062047575092,0.747520060560551,0.4842085988026984,0.27516338339561186,0.19008395753686272,-0.10568448513731704,0.8332335552065537,0.2853294988627836,0.3528654101143293,0.6815142714739152,-0.09603487066289502,0.6995839529803232,-0.04892161187494857,0.4011627759177385,0.23891462201281125,0.09947288569740872,0.7026480754148567,0.6330598958834572,0.7313933832532887,0.6648055097646038,0.3939180986928713,0.5122555377237826,0.22107412840806928,-0.07488886840235855,0.1756879571092159,0.2037913139028225,0.6224718294065237,0.2396928861673952,0.2639340762907109,0.42009694171045564,0.4166422816876279,0.5763723048364597,0.0012546300293377023,0.0990759952490775,0.4687431557779838,0.3716753984083079,0.33929937051637216,0.2589810648558103,0.4481621310083235,0.37861876533285505,0.033862973882622105,0.44062849208098537
F03{C-N},0.4815129949602811,0.32647675283589456,0.49002625670609123,0.34500420852111197,0.421723533347108,0.6771106904807858,0.4278955981847259,0.48188644753526977,-0.17021650971555366,0.15416499775832487,0.10398783634033834,0.3383634470061209,1.0,-0.035575814385156126,0.1221542628618015,0.23209047068419567,0.26354603138047195,-0.04295905412306802,0.3766513476018674,0.4375965848877216,0.5264453035561791,0.12847153234992426,-0.04854888777870872,0.1714340338241061,0.269400924266057,-0.05866627754198048,-0.10047231085358602,-0.06350554175166512,0.19033707273503328,0.0650898126174769,0.1435349181599683,0.27933508945321733,0.019348688713962996,0.2615493523430079,-0.006953607263293076,0.0631623793602383,-0.26591053831591976,0.34430860692940013,0.05736173409234973,-0.08720026908739642,0.10609981791159627,-0.060567171906472934,-0.04299504940361386,0.12083396221153116,0.013638024739085496,0.007461322285254518,-0.008296227316499477,-0.04721025797452832,-0.16558011022472222,0.034863446847353305,-0.0630262764240044,0.3950939862499942,0.22067368781685104,0.25921679629368466,-0.04802344182893167,0.20912131051153213,-0.0416558273966838,-0.07134826405699336,0.38500157379828864,0.45572992313362576,0.2590238285799783,0.25576937083360657,0.2538476471835743,-0.10758562807599201,0.4316798134487137,0.23582837834739284,0.10126568762153647,0.3439588452888498,0.11673192347521895,0.36895883811602787,-0.010220288287078577,0.2938772144468852,0.1154826331695613,0.01776641636803726,0.40862853610515154,0.22172254913369072,0.3968560048556916,0.3487781623485143,0.2487386919792009,0.1626074392120036,-0.04355163982793197,-0.039478875754810086,-0.04704886210566469,0.2549391606282788,0.3581082395869299,0.8726779616906885,0.11365876660326948,0.2958618669487435,0.17965656966186372,0.19906393838732803,-0.05760465998398465,0.3197500184049254,0.35208477040866,0.16495291591296143,0.7065710462820736,0.1298809374130684,0.18555714230687315,0.004445253734125407,-0.11880824156460401,0.2018819908253118
MATS6e,-0.01812616378121696,0.0060334619133344996,0.036178005310952985,-0.0022939579958421255,-0.08109931291485352,0.0038492557348000452,-0.020508465137234335,0.0030263441834575532,0.030170682354012757,-0.032872188747751455,0.0013610970350340541,-0.005642348348681414,-0.035575814385156126,1.0,0.08118625896798137,0.05789367177026449,-0.08847656943584882,0.009621701245997752,-0.11884800583163027,-0.020877553606968725,0.05643409694843297,0.04160593885037614,-0.03367787304269336,-0.060079503874092915,-0.0296073536388229,0.480224641375591,-0.10073854469527582,0.027421773971142233,0.022272158220821438,-0.08314757181005479,-0.039176120052197096,-0.034375931529330835,-0.028579760311394604,0.14285446882953026,0.019588618726189062,0.012477139352719095,-0.018377793948851032,-0.010620409028842122,0.043365245452588456,-0.03678457774383383,0.04917096097054285,-0.03184620156982209,-0.053809975520514815,0.02923656904418882,-0.1037631475642072,-0.04920913000158731,-0.07119442829909797,0.02147140986553913,-0.07429999422117675,-0.04395567060834063,-0.009767455373959184,0.024752964751588533,-0.08731120086791398,-0.08308914678923579,-0.11029993826336036,-0.08698575869208183,-0.0032386388864295707,-0.04021976901100733,-0.0010381372255676593,-0.043493106624181536,-0.08467469813002604,0.10378247660259551,0.2099971542201573,0.06464946996016131,-0.04033044859607338,0.001735534965695877,0.08756733786881502,-0.06713990233746107,-0.06406316444470614,-0.019150274260836188,-0.05153694920807629,0.05362931813366124,0.01949318523726075,0.06091516604753882,-0.06799588801991223,-0.11969353956071296,-0.012147519665809103,-0.04042017871435937,0.04535031385736254,-0.11378217760829239,-0.08222275998488845,0.268705425954377,-0.046498578523516076,0.04533649450294611,-0.11615242835287827,-0.012871424096320411,0.05126623991640636,0.02126196494072718,-0.05034023720654063,-0.13365265730327072,-0.007565221147846465,0.004629174833160542,-0.11632572232436417,0.06992159270953682,-0.05970773617048357,-0.698748298025278,-0.014566414927001664,-0.05756472888908898,0.006913747521261802,-0.040425597309622356
ATSC1e,0.6891515642383862,0.7616906141332672,0.71675448275347,0.6067834463918697,0.03907306699635993,0.10082999655149918,0.3388632701717672,0.3446493777929593,-0.025831164180154628,0.6006745257147302,0.022486297559378702,0.3387224460487729,0.1221542628618015,0.08118625896798137,1.0,-0.005996394204749136,-0.1119692976692476,-0.2606130156375879,-0.026102096762757033,0.019085206405479456,0.2604396008012829,0.07904349604142866,-0.2794675746707674,-0.17921859766052345,0.07732800068468491,-0.043497395359598665,-0.06878568627237856,0.18907253072912497,0.26937754213049575,-0.048981554808720205,-0.267905704556941,0.03601473531167044,-0.07851647346069326,0.28318705078819867,0.2155326534320542,0.27472633065087704,-0.10572047928656537,0.27896918198209236,0.27554089721387826,0.048517851205882305,0.28171164146587935,-0.06904434325122762,0.06688607260949282,-0.12072294581806722,-0.1472832861021489,-0.08566214405075893,0.11082359228501422,0.18959508127761054,-0.005605103945742023,0.08025260847592676,0.13532701303226533,0.3630646532980393,-0.00874305478599025,-0.19071484728450086,0.09513908886916231,-0.23381346743120027,0.5219548790787144,0.3347907109772985,0.03152273281747298,0.0783812579985854,-0.015221548878089042,-0.003039584881016301,0.33417163008601763,0.22397276207387076,0.3040317252343749,0.34690948954372613,0.32794051601237,0.394140266457368,-0.2210973442804597,0.3701584419902088,0.06040867152063252,-0.008154265631444882,0.3025395678359931,0.02620569467144325,0.017014987642971498,-0.00789464891073436,0.10930373423492398,0.0031253294769348246,-0.01707658924547134,-0.014690774422270654,-0.02918220367498628,-0.03480382343161629,-0.1107814232924966,0.33170554122441026,0.08088497662308666,0.1322426477146064,0.36800299547940996,-0.03756485565329376,-0.04516451647940364,-0.01192671089202423,-0.010563327829214897,0.26635632117771024,-0.10298181969302832,0.004254173029529563,0.09446248541499008,-0.07770480477864465,-0.017788387929621337,-0.0490365381099289,0.1343728967073842,-0.1727021520259933
MATS2m,0.1911936138841733,0.20770808636984084,0.1479747386124884,0.11087987250984373,0.12827900235767492,0.11662624915696496,0.11024280717519108,0.17452665522952068,-0.14716640520464894,0.09129570675030405,-0.058370797886493325,0.27560256636018526,0.23209047068419567,0.05789367177026449,-0.005996394204749136,1.0,0.20860804160443788,0.39205772451761917,0.2564417353982873,0.29223710386016655,0.18372070945933897,0.03890596601846286,0.1636467419207347,0.16269315615816862,0.2510434186883243,0.049468123988933306,-0.16503863702998703,0.008296801195873088,-0.08119854889210378,0.10385686865782773,0.16463433815230422,0.07874712664105703,0.05747223463706339,0.09330968234313541,-0.027570924475088056,0.0021537875682576145,-0.06605921745948672,0.27037602864345617,-0.09686853944098883,-0.30755982783012176,-0.04543881355981583,0.16258658583474248,-0.06849901533512655,0.48209411186232204,0.1748637910787187,0.049856181112962035,0.18448075309479828,0.24735162812100012,-0.43383520427141775,-0.030247865429717448,0.12997204657012454,0.12507429860608493,0.07336742877943929,0.2283111176421369,-0.21256252084071559,0.21124792626159783,-0.09848484605278804,0.1095441458976992,-0.03432800679233055,0.2633019174456886,0.08491200219119716,0.6732924133946484,0.12885408642164128,-0.14440289647148533,0.21880556278543506,0.14640236676598392,0.3171994374944561,0.1650561664819815,0.12743453700906557,0.33748127842738085,-0.010849079205291193,0.23155385851234633,0.050479808675375513,-0.08614059867156076,0.30233160822917104,0.028558805069247413,0.3136552809302867,0.20000023391438682,0.27747672323922623,0.018431186662248078,-0.20686956557954503,0.030927322954087517,0.16795859744600838,0.16612311555303705,0.15069660260867676,0.17887240696719822,0.0006816944673487255,0.23690883954744205,0.31508869446283666,0.07252745832187724,0.02575854867380252,-0.011937974908884371,0.3027418302344658,0.2625764986787216,0.21188673299471156,-0.0010761675067378481,0.10512909239168292,0.01142743389643999,-0.0463268434025225,0.21178625543648277
nC,0.1211235941347219,0.2983570869995398,0.008229938250944216,0.06024856972969542,0.7177259945680986,0.1780012437141186,0.131146646948708,0.149784502018559,-0.7758539977691381,0.1014995127971298,0.3558979670860326,0.6394997885952631,0.26354603138047195,-0.08847656943584882,-0.1119692976692476,0.20860804160443788,1.0,0.3360153814796595,0.7886211220596632,0.7794328804882283,0.1715706738221734,-0.01247348495300854,0.5609449061444348,0.6699749291046251,0.7890280733056625,-0.14528213114885677,0.20805009939266889,-0.2794962936999243,-0.2850216988794051,0.13803937595952334,0.7379703824787048,-0.0216166315801593,0.6738465508465483,0.03882042750082805,-0.3261625509857066,0.07885112592760912,-0.12054177409522161,0.7572068506297435,-0.5855200640085614,0.16559364527423248,-0.05058234099391301,0.29188464187613733,0.6197608620533188,0.4060243441179126,0.19069407545228792,0.7078621231116807,0.11286292701394739,0.36377465674644416,0.09458689990866172,0.038331304953991,0.17349007023491425,-0.019510947772000232,0.5330263949251747,0.8182533761663573,0.021705938061063815,0.8455467630236628,-0.36632366206938494,0.04499805560773265,-0.17494212382661167,0.8203885231422763,0.8060056196414386,0.22141790898961283,0.08291845434050588,-0.3502491966434879,0.791299204158306,0.072315752453711,0.1428334145925304,0.7261562792797176,-0.12699437633416122,0.6774813836501075,-0.12558702163349192,0.341533586562965,-0.17535841515036563,0.23006592606247647,0.8379026639513839,0.8100513391809416,0.768358231499782,0.8462798186297571,0.3980065211707225,0.734416162496139,0.4263898935204992,-0.13168059924156805,0.3448458672414232,0.09250690623422178,0.8344369702647024,0.12141890582505867,0.012782056499063176,0.39564153906167193,0.5028004548305733,0.760375942738961,0.0016802614004283543,0.007442063636369284,0.4560159983593651,0.3405028822365923,0.27546955712243404,0.4000391301295441,0.6167088252541719,0.48917467668937065,0.03406997640676652,0.6130458258021437
C-001,-0.206331675675734,-0.08178989992846619,-0.2987179421867932,-0.2122571310378005,-0.06148585940183599,-0.05333247171285467,-0.20876021869575043,-0.14488485417400593,-0.2352160981202238,-0.14568681243215933,0.04756437451974281,0.1196004256358236,-0.04295905412306802,0.009621701245997752,-0.2606130156375879,0.39205772451761917,0.3360153814796595,1.0,0.08485322967357156,0.0474678775607613,-0.08650017575413607,-0.13337865656737685,0.7141238611518206,0.19133400965053002,0.31084906319827543,-0.004283545636223745,0.14270600694524044,-0.23623758576305268,-0.33305508364347697,0.1356457003928066,0.4610826237839998,-0.07608582027533832,0.3278251100934995,-0.12084914367798676,-0.30626463949513033,-0.15487086791495375,0.2680865013580855,0.212609371276724,-0.4730399981451211,0.15107996141264976,-0.21830530171132406,0.13589903174642978,0.1648081337010274,0.7291353311663588,0.44897610692641854,0.3275864376858141,0.024875949399253118,0.09333636047650647,0.12487124308174989,0.044819882283745345,0.06805451974362946,-0.2771873449194411,0.0813347877301623,0.16947200048826636,-0.01777567096532576,0.4949753519050064,-0.11615100898157564,0.009177644768004645,-0.20742110169961853,0.013860901892225302,0.24509410487423097,0.19614940101842684,-0.05853614948651243,-0.21167393272990387,0.10447924481377407,-0.2089409800902502,0.2633343360625559,0.2954221452074054,0.049609627743360606,0.368244215590158,-0.19054993820902602,0.034629065731708764,-0.436489705761285,0.26598132944505,0.1390513459553478,0.2141255187768929,0.09533647737710334,0.04627637026350421,0.2995323710122956,0.21229912682435864,0.20372036978263688,-0.012423001075994177,0.5432037124432182,-0.04474308881039313,0.20827676458218475,-0.1329881210188432,-0.18545533711130724,-0.09063308857180746,0.2310513669291141,0.2353731097254666,0.09134149968990822,-0.23095899066637438,0.11568007603928196,0.27413059773453496,-0.06469157352445497,0.047815515240263444,0.28319297003746663,0.033964039974302036,-0.029551061935422528,0.296390327748683
PW5,0.24491584901331803,0.3436106460488512,0.17661175673402207,0.1874088698125467,0.6035655192267415,0.17943716472562504,0.253396770217999,0.3048094949837959,-0.6041667861313038,0.10338432842691095,0.37981893643814985,0.6490650135751374,0.3766513476018674,-0.11884800583163027,-0.026102096762757033,0.2564417353982873,0.7886211220596632,0.08485322967357156,1.0,0.9209136422947134,0.27627156877929093,0.07686664916761045,0.2757909665140666,0.7631917324698212,0.738298356524784,-0.17258345131269665,0.02752403213648509,-0.13924378155091346,-0.16554073478860604,0.13500230118245982,0.5956264401196885,0.056931393313888426,0.4198843353859332,0.17700022129198856,-0.21936059603597427,0.12925887091783012,-0.340512597015359,0.7498374859452991,-0.3760309852052088,0.041205848211999484,0.008713696857049688,0.28246668967302063,0.3611547708763896,0.30290382572648783,0.07093405447887868,0.4463943577012442,0.11161849295299013,0.3762647336907579,-0.054862673039810426,0.08537890754787196,0.17406580520834017,0.1937129276162528,0.4618563430324341,0.7107199679471021,-0.047350517278434576,0.7014410784160525,-0.4043215276810879,0.001765907647380936,-0.01662890081550994,0.8730259418339296,0.46086877255119163,0.3068788216952161,0.2062483761849548,-0.33005073051203077,0.6889740382321324,0.18894922841152204,0.12195431030414819,0.4997894147999277,0.03851818865942557,0.548465096347474,0.05991134400730363,0.33800307583228867,0.029271498430214957,0.02466503572519435,0.9711458220503062,0.6528804976096265,0.8632966159932656,0.8304109003133793,0.36665696937779035,0.5009357155280708,0.12802540676584562,-0.12296009756575714,0.1641008966018041,0.22134812316511288,0.7260436454109648,0.2811571392425374,0.051882330171043455,0.641955942230094,0.4557952824037786,0.5976259664318802,0.05504623457684146,0.11029191300896846,0.5375912862156771,0.30578047087844445,0.41037578004865605,0.4989702401507721,0.5760708832699606,0.40356025266021767,0.0321421825232553,0.6375765246850847
piPC06,0.29245474606632876,0.38204596308056565,0.2413699453837731,0.22523918550688046,0.6567735340127723,0.23667343803789215,0.29029626604018877,0.33973844441272644,-0.6341268870373459,0.1708648775319606,0.36792593237881704,0.6550226358156701,0.4375965848877216,-0.020877553606968725,0.019085206405479456,0.29223710386016655,0.7794328804882283,0.0474678775607613,0.9209136422947134,1.0,0.3191444346496681,0.13089965044172872,0.22712719161467845,0.6798237059989249,0.6845881682026203,-0.08882441278279542,-0.06667901544171013,-0.10926126415892931,-0.12111543481883835,0.1012402680805712,0.49940948276700037,0.0916849286760832,0.4306137484920051,0.21896657972804823,-0.14955156125873503,0.11697856382965191,-0.382450109577823,0.7304108245646591,-0.2858760942777354,-0.06219263642300663,0.04978455839097509,0.22203528432943312,0.35633396313526616,0.30527640506879977,-0.021351146705810932,0.4435111485384979,0.08952035213579164,0.3502319287444911,-0.15901660756979502,0.09588972731484526,0.12888838712075273,0.24534489333779538,0.4806497988289779,0.7718736530653229,-0.020419256755799208,0.6226498249282317,-0.3819493757685271,-0.01585898035603626,0.03614081443900507,0.9196179570418116,0.49177174759392545,0.3641152636731534,0.21467771790727366,-0.31292616763638736,0.7185487985471323,0.2447506898648699,0.15383915178952012,0.5004625976355311,0.027401272184266905,0.5654452146520609,-0.007334136711769439,0.4491856472322808,0.13556507279565075,-0.030286253406970987,0.9474340571603139,0.6020036689808854,0.8859451840061184,0.8371817708668934,0.35983593248328816,0.4922687537159639,0.04725073243381817,-0.07714894224802837,0.12194871721988765,0.21224899308293665,0.7164304951521414,0.3479455178570301,0.08440468934818478,0.6842091576201099,0.44923012575094695,0.5659049478607239,0.03271146700131347,0.1388814642406597,0.5549907880436029,0.28521154105047175,0.46902834351082245,0.3853000765456935,0.5271767912943685,0.4187224056823638,0.025268740979868632,0.5586333087651786
T(N..O),0.5658229230317929,0.49512946151720166,0.6016326641940218,0.4986777827104535,0.2997901181010553,0.4180896836057289,0.4904362839079147,0.6179621474207941,-0.04330919299715982,0.09728694838529002,0.09503151512157244,0.29483743049766353,0.5264453035561791,0.05643409694843297,0.2604396008012829,0.18372070945933897,0.1715706738221734,-0.08650017575413607,0.27627156877929093,0.3191444346496681,1.0,0.12286792892309246,-0.06993704489582762,0.14554948272268506,0.2094193719248238,-0.05286013961856792,0.03505146815840435,0.15137749735435418,0.21809612418506658,0.08034851523124874,0.07658842808290323,0.19956388523709945,-0.07360533999035455,0.405993769881353,0.023371642011538876,0.15094682429559333,-0.2196434646859292,0.2836367428401664,0.11919775440208556,-0.005212898935610499,0.038957225159337944,0.051995520557638425,-0.03774237749214514,0.10183004563984256,-0.029891896279184996,-0.09398484375122623,0.19806455698638795,0.20783782822074925,-0.07014601530617158,0.11034532553190075,0.03506572165611579,0.4323877690382273,0.20695508112806127,0.1298660081199635,0.007320886219175436,0.1345859407806322,0.00979104122182315,-0.00846075564667701,0.2825827503654534,0.31895201507359416,0.2212270918330813,0.18039296956436715,0.647155576286667,-0.12571358544754438,0.4196259472668108,0.3875047445070149,0.10023745620231723,0.2611360488454431,-0.009268068451388401,0.45046203259334655,0.025675022331838514,0.13856101582192965,0.10376309744813926,-0.05672618044522893,0.303719860250029,0.20128481224499395,0.2850224878988893,0.23627489092140044,0.15486517135873235,0.1787781514199141,0.039320276017651944,-0.018095761744889048,-0.05405652608569836,0.5333925272342007,0.34471510984482157,0.6237661149953565,0.04347144669785785,0.20462796266195368,0.17524102984487558,0.18821166465865322,-0.14309983297576412,0.3117281524495888,0.16720664831703982,0.1311543558746367,0.530589362158139,0.0967481269676316,0.14928092805267024,-0.04664217149872938,0.016425246146274428,0.1068450251166973
SpMax1_Bh(m),0.06035654489728429,0.1051859970911937,0.23453932060626284,0.007580409157946257,0.12358400214686414,0.06621028081333716,0.0833129238154896,0.0412952040206191,-0.20648835491420375,0.030361028829717248,0.14281581519190206,0.23887697986694814,0.12847153234992426,0.04160593885037614,0.07904349604142866,0.03890596601846286,-0.01247348495300854,-0.13337865656737685,0.07686664916761045,0.13089965044172872,0.12286792892309246,1.0,-0.12191784601828345,-0.058857559353188725,0.04715042056732745,0.02205473766593542,-0.19016211382343112,-0.036394862390056515,-0.02786577330785032,-0.058506454632085335,-0.20136710277758343,0.41849541276365165,0.09967845810341916,0.17730525063716845,0.7236094896158235,-0.08032798623085172,-0.2801662991109695,0.0590512604234649,0.17498400714390555,-0.2516762459160852,0.16023593381366277,-0.07610788370450618,0.00882991826773213,-0.005262898440466187,-0.15457170944484372,0.07437499287262767,-0.015460769129662525,-0.05331716155686909,-0.2626060210817242,-0.16968415012351082,-0.03830582164137707,0.11904110584787972,0.022794391836633073,0.15212295960880431,0.024152644711882217,-0.09604474051775663,-0.24641626539888004,-0.022935006233681915,-0.017144761497226612,0.12249357473461263,0.03664052822229915,0.14670645274849178,0.03412194688746098,0.006038091084130554,0.31663159635475135,0.1248147926225625,-0.00834348764462864,0.020084884885826233,-0.1347008681305785,0.049993618005932335,-0.01399768069526614,0.21983769871035513,0.5865724911614486,-0.16651059468087429,0.09613204597981737,-0.08471359722115698,0.07050259749296194,0.10049993541923169,-0.0738394486291425,-0.07993308558198627,-0.08165230140463402,-0.006839903125104707,-0.03390789476125653,0.023375101757674092,0.03721440695681081,0.11170424328166828,0.10545932529235608,0.12888273756923324,-0.027346725172767004,-0.08700868325830986,-0.017587661525661085,0.0024607357429699867,0.07358231672014745,-0.05067596488867794,0.142041044732198,-0.03688561316379118,-0.33239098970399095,0.11363826677242043,-0.0754650896158263,-0.048252578426919664
MDEC-12,-0.22819371754296383,-0.08141673163810353,-0.3253043199727173,-0.26599417130010433,0.12530150225454698,-0.05386596193339904,-0.20674463549028008,-0.19922014323990989,-0.4417438787107167,-0.0823056479346796,0.10988435455917403,0.21197971107032665,-0.04854888777870872,-0.03367787304269336,-0.2794675746707674,0.1636467419207347,0.5609449061444348,0.7141238611518206,0.2757909665140666,0.22712719161467845,-0.06993704489582762,-0.12191784601828345,1.0,0.3886527871273303,0.44605719962626844,-0.08600994349132235,0.3197139987741947,-0.30226656332136703,-0.3916967691326108,0.07766610610283185,0.5426654804176184,-0.08892921611272307,0.5365142766662493,-0.14716071049365884,-0.31718749386650574,-0.15474362982792286,0.27195738247955553,0.3245371827343962,-0.5801817498907321,0.16295905655319565,-0.1844952733665986,0.1890498501355654,0.39601736841738583,0.49707324889907123,0.37033876809218497,0.557578257376966,-0.017401737135580728,0.06750219824442834,0.15892761140676429,0.08844727472880459,0.05221297601080419,-0.33879403520623136,0.2645971350705628,0.36638698851454904,0.011157332744931097,0.6606135290904463,-0.17353367583624968,-0.0077643106340015595,-0.23607727365948777,0.17172354440884868,0.47717818986252947,0.1589116270896049,-0.08814611502563162,-0.1901475795414016,0.2878560875220428,-0.2013122145280811,0.14184431199045736,0.47753135267166325,-0.05981351675699758,0.4638452395989168,-0.22083803661018417,0.09328206850303776,-0.4095827608576355,0.16896811467532832,0.31822120251981695,0.4794798273815827,0.2287364029573746,0.24793285665339557,0.253716025788215,0.48837017526425874,0.46038089764299206,-0.0857216586839448,0.4539681257126139,-0.08379043773792824,0.44097260276813943,-0.1537242014147278,-0.15354481509363577,-0.040267079906293246,0.21987083713453687,0.4953761768111068,0.084294393343701,-0.2498420445040317,0.12714755284099377,0.22010785408304034,-0.04052807663924072,0.194507516369041,0.35297939058187305,0.16649338217182189,-0.04224037151597268,0.42310139490610227
