,SM1_Dzi,FNSA2,MATS1are,VSA_EState3,piPC10,WNSA5,ATS1Z,BCUTse_1l,TopoPSA_NO_,AATSC2v,AATSC4v,AATS2d,RNCG,SlogP_VSA10,Mor18p,AATSC3dv,ETA_dAlpha_B,GATS2s,Mor21v,nC,AETA_beta_s,AATS1i,GATS3p,WNSA1,MATS1p,BCUTc_1l,Xpc_4d,PNSA5,ATSC2Z,ATSC1v,TASA,DPSA1,PNSA4,AATSC1pe,BCUTs_1l,AATSC2c,PEOE_VSA1,ATSC8i,Xc_3dv,RNCS,SsCH3,MPC8,Mor21m,Mor16p,BCUTdv_1h,BCUTi_1h,AATSC1i,ATSC1s,AATS0dv,ATS3Z,ATS6dv,ATSC6c,Xp_7d,BCUTZ_1l,Mor16v,AATSC0i,ATSC4d,BIC1,AATS1s,GATS1Z,Mor06,AATS2Z,ATSC2pe,ATSC7dv,ATSC2dv,ATSC1i,Mor28,GATS1s,ATSC2c,AATS4se,Mor16m,AATSC4d,AATSC4Z,ATSC5c,MATS1s,ATS2dv,ATSC8dv,AATSC3d,EState_VSA6,AATS0Z,ATS0s,MATS1dv,ATS1m,GATS2d,ATSC5dv,GATS2se,AATS1se,WPSA3,MATS2Z,PEOE_VSA2,MATS4i,ATSC2v,GATS1are,PEOE_VSA9,NssNH,Mor21,ATSC0s,ATSC1pe,SMR_VSA5,ABC
AATSC3d,-0.0676561985567748,0.08867546927010463,-0.06063892494190624,-0.021222605991037303,0.00550079713983781,0.0455357670128276,-0.11255710397909267,0.24380161664598107,-0.05110321482222525,-0.39592728708387714,0.34399817545623573,-0.3874549985339659,0.05613614366094231,-0.03384477070827325,0.053549494908096046,0.045171538060022595,0.05692700734246377,0.020993522276102353,-0.1159477306973497,-0.032817141323986034,-0.25859963381372264,0.16772856199183375,-0.36277438512311827,-0.024646505775633883,-0.1142542292143513,0.12803232212847657,-0.26086194626510784,0.06316738034860195,-0.2371138335831701,-0.19088070801701543,0.027956856252347125,0.0927477638035013,0.05962944992815509,-0.08775318956095558,0.08424327364124747,-0.06094610785879631,-0.01077840270612527,-0.031419080893490964,-0.22503866283217727,-0.005149172361981967,-0.06523819769718012,-0.00543578305523548,-0.07399067310329,-0.032060282218891546,-0.04764872267537175,0.014119867496252131,-0.07989668702528403,0.03355720692054085,-0.06974388461551521,-0.14321711051071476,0.05834549773980941,-0.014155591864330184,-0.013580949335314091,0.11974238568630892,-0.05139290812238172,-0.022573459172184788,0.15081558249236873,-0.08808227232785945,0.04981456428631404,0.1563644920973696,0.0700155047251555,-0.05947252016948591,-0.021548788210074436,-0.09859098728204779,-0.02346907708401281,-0.03697572461601928,-0.01769497432670102,0.0353034707439224,-0.0276318092605067,-0.38584228251273406,0.011297040349426617,-0.04847127561173716,0.18894425211417998,0.0666957379519039,-0.04666919705347439,-0.18291100313919137,-0.05541647456759448,1.0,-0.1289662198623538,-0.03454809829872811,-0.053395391748611916,-0.1813090950816508,-0.12630591250578183,0.03356333818912164,-0.010265055630345011,0.05186301850707166,0.015878616890869314,0.03532401100001227,-0.33671656109302384,-0.033724851203581,0.2030318600920919,-0.34262242749365784,0.03979385115689911,-0.1325624577921185,0.0015935568416011506,-0.16056270192906344,-0.016675298590610583,0.01882311274458177,0.1343988400087791,-0.10349515340024999
EState_VSA6,0.1179936425789235,-0.23872984600986957,0.12607792439735754,0.059006458213100556,0.32815397519362544,-0.2604416010788563,0.2606959759764306,-0.25126913600100154,0.2155860438765193,0.2090136405436878,-0.09347224094743824,0.36663316831120996,-0.13808402041199894,0.08334016644907924,-0.3338673634749365,0.04417269935741064,-0.08558415006607153,-0.03809390691819298,-0.11604178254242721,0.28447807175739326,0.23688943638256166,-0.14061105200153942,0.12028596246138788,0.3604716751422145,0.186022823426186,-0.26830024174589356,0.24694634516740596,-0.14885009856192738,0.17140414945487462,0.20749082921931505,0.16708308240446798,-0.0739055752429091,-0.10244089719359616,0.12451447583772361,-0.03890079693521774,-0.03886887326548099,0.2134773827011026,-0.07422937967911188,0.028406297470570233,-0.025116347650485822,-0.024027931377837076,0.22058501725416207,-0.17397448455546785,0.17379178086020655,0.1272883475631407,0.06721570545255424,0.11892543856101603,0.011430147606381948,0.006328361231588963,0.29050339021554916,0.27960966083049416,0.053448276035904255,0.29099603427131704,-0.07717922985731622,0.13693822096708697,-0.05688551677904501,-0.16165159557828468,0.19251081669994974,-0.018483660848264433,-0.3361817726934751,-0.28101448590022404,-0.043515550403358375,0.062035684389325454,-0.08305823690640726,0.11863682566819721,0.09083064951086649,0.0655927488337909,-0.1655053553263176,-0.0346101217135834,0.01857375052670112,0.01008655347335742,-0.15515279500272192,-0.0679765471737368,-0.09302986819395297,0.10748932818633239,0.328347013565495,-0.0835976064610678,-0.1289662198623538,1.0,-0.05604703530681024,0.09396840959593669,0.15688830608524607,0.24098650086941728,-0.04018688341075262,-0.14778888204519852,0.01899487575728931,-0.08491234816231277,0.30747630517703617,0.14907518360212818,0.07161239581156854,-0.09137610405962306,0.2404796744783128,-0.21366948021136514,0.23731604274601936,0.10519696151174406,-0.01573722800272938,0.09448039965178963,0.06813221726892808,-0.20021563291567243,0.3436830309695567
AATS0Z,-0.00749422442285564,0.03754927517465499,-0.4517381058643799,-0.06406634260513816,-0.055383228511608054,-0.0028610936373731693,0.30795722521477137,0.15383116035533018,-0.09277932040998584,-0.01792955962635407,-0.04882117003642976,-0.1678608542821233,-0.03502669853369733,0.04241017402778801,0.16224544521388687,-0.2365608304784639,-0.07061715038527339,-0.06423294728412059,0.1719072222164915,-0.22028828014069865,-0.2098912356283144,-0.09464895081903196,-0.050600634810460204,-0.050566490741998815,-0.2881163439187147,0.2240724664299717,-0.05911990029947445,-0.06947333729758626,-0.11121121804883759,0.02831218311754234,-0.11485195668885312,-0.21578725844661875,-0.054577128295362626,-0.1295785285520045,-0.13510299186429575,0.053501630797080674,-0.12034326432173036,-0.01832196851377663,0.2555115174941269,0.05721256459309003,-0.16191029998494824,-0.03811594837293268,0.2761471132424125,0.09761643864167097,-0.2832952649007258,-0.09218095622736155,-0.12931201970030937,-0.029734244383851346,0.03660497013792357,-0.10598419029821395,-0.04223554644144225,-0.010816814940082008,-0.06504040079422403,0.8858587793450438,0.09675849238061891,0.060720186876435864,0.07331516231979202,0.17116738184873426,-0.017239051358811267,0.019529023175948172,0.07866222236228909,0.9149854248206156,-0.03779504401987769,0.021132516890569542,-0.01716821719580967,-0.01641280696133584,0.13534409864177346,0.24236098766348213,-0.00705767142941541,0.6477456447756946,0.30718064483361135,0.34480034348024907,-0.14772902302903523,0.007623074933116767,-0.3838680672239503,-0.06473507278269362,-0.0001713937951425573,-0.03454809829872811,-0.05604703530681024,1.0,-0.04822108411454027,-0.41843781979116423,0.4527871822526365,-0.4351500801208195,0.044324094350795214,-0.1736035778791556,0.1747725575040719,-0.15962711344825775,-0.0593712333611354,-0.058986813237183154,0.028316187129566194,0.033260227964572966,0.2707052925200877,-0.06002124164717573,-0.022265189215879475,0.1896337290735945,-0.04861327374737707,-0.05887180046422295,-0.16147620783832867,-0.16205391740975697
ATS0s,0.892020548451,-0.8572916851385524,-0.04637783400855058,0.35542339088364594,0.25295291391641483,-0.7481204800574289,0.38056223080158513,-0.07660126887100045,0.5582654999237008,0.1452711103861612,0.06672499666604649,0.4016885968657629,-0.5078947835951811,0.669933569473875,-0.07462027537205419,-0.0288511140993212,0.5436757625627454,-0.22798630856731192,-0.06999275145147654,0.1785949569838636,0.4974185767007394,0.34490421064903537,0.0105851994787727,0.6106622689562086,0.05543602495264034,-0.14276321446247495,0.6336761933366498,-0.7556123254704404,0.21892190412392,0.17474797548300983,-0.01494842229132464,-0.37140704597925467,-0.7929862943318172,-0.21024430237970063,-0.08556176440583907,0.03486880009091006,0.2792402591758544,-0.09883227239810752,0.06226268864692834,0.3227315897573012,-0.15150059468068067,0.2042038792095362,-0.0735866155426004,-0.03668546535571455,0.5621301960291222,0.5902986347692724,-0.18330623520695077,-0.5515702150913913,0.6569057601661225,0.5525148317368578,0.6037776851230929,0.2774065532039118,0.2799552524390744,-0.1065471444412594,0.014073962812283547,0.49513904246939133,-0.08952436359270109,0.1509163730102433,0.25775754768742337,-0.14751665329709387,-0.035422812202374455,0.028848210418525415,0.27527710264582034,-0.2032648073952315,0.38814653578701047,-0.1555469690901759,0.1848642758116005,-0.18923719065905206,0.06562997058092894,0.694085859481543,0.18133699900098268,0.22345202067880324,0.0713137299397004,-0.14679169556428318,0.02994744031457352,0.7812611151037361,-0.27196380338989334,-0.053395391748611916,0.09396840959593669,-0.04822108411454027,1.0,-0.0378532614726076,0.35816843641502133,-0.20878905032446984,-0.17257784383761812,-0.2494345130484231,0.4277083229317878,0.35751948174348513,0.15853339321728566,0.4009927494520292,0.04228360624183894,0.11653168245925824,-0.11555170122165241,0.2586953767587546,0.15345159573202896,0.03783071630960275,0.9126741466634236,-0.23570834464006687,0.020463798262731436,0.4847003010711273
MATS1dv,-0.05758277829425302,0.07255798849239878,0.8454785450510875,-0.06551087479748556,0.16345424633625744,-0.01833793522495596,0.13886975882164151,-0.4836658026416791,0.0361433372345123,0.2965441730772672,-0.19835121941971098,0.36459671178361625,-0.10506731183440395,-0.12004407219560238,-0.3138475343123172,-0.002859631591846315,-0.23228891058989962,-0.08983852825872353,-0.3518430602984524,0.5067490364856516,0.32985616755304026,-0.35723946108486804,0.18589844689810575,0.10011862513698784,0.3849659942624227,-0.6067828650750361,0.2715913194255358,0.15790836176089146,0.44488144669016,-0.1160188249309756,0.41982224614506086,0.46421309215883483,0.3221930472610691,0.6311679087618701,0.1625255184319745,-0.15595213026537474,0.1026215720118953,0.07555872761122649,-0.029378235745046374,-0.3566350511046728,0.5390077495210417,0.13262922022040186,-0.222983506160178,-0.1213973195079089,0.3543928880152726,-0.04805452954143489,0.40748000861876227,0.4659862122227979,-0.33593050368644917,0.3050193459454786,0.11126867190946678,-0.0007008904139543551,0.20475536313273332,-0.3764548722930639,-0.2341042569958312,-0.26671673210276503,-0.32131530627320537,-0.1626081275749838,-0.30119478758629875,-0.3097057172143048,-0.19044919648095154,-0.35122852837868057,0.2836194070721215,-0.05072227571671288,0.2419512735826603,0.019457768653095047,-0.42788312741177864,-0.610789409234576,0.03430430511981958,-0.1767827694617275,-0.165310402165425,-0.33950239295224743,-0.10380076398024,-0.022762080624392902,0.7362498399559387,0.15853629380549125,0.005952472161080951,-0.1813090950816508,0.15688830608524607,-0.41843781979116423,-0.0378532614726076,1.0,0.08915136923713735,0.42273696343536066,-0.22338424894270598,0.03556905008877999,-0.5418806128720252,0.21548421549069383,0.39352799818970685,0.20816419732640964,-0.09415592643071008,0.25582137471598554,-0.6847732550311525,0.16328136766931622,0.03617553808876403,-0.42078749465523996,0.04779094814785727,0.4787072504477035,0.36146266193855014,0.3919062099339467
ATS1m,0.3410755624371544,-0.4362085183335329,0.09314902614923096,0.10940747935576016,0.5939723898408531,-0.580476484929499,0.9835858653006071,-0.29802685856001265,0.32173485779853866,0.23435528589194832,-0.08318475835854962,0.5645996615939501,-0.5767747089168151,0.2083378154156755,-0.4981104722692091,0.169565133287049,-0.21837921755299072,-0.14912223910757635,-0.3796934485312153,0.5411156922536449,0.4007477957446211,-0.2836700013096229,0.18097671326135303,0.7034991581184504,0.23107648129160144,-0.21597258689920426,0.5383420825722038,-0.3396502078753101,0.17852336048637346,0.3172017132168525,0.5048445046736263,-0.007295694249556887,-0.26882128904910907,0.06630682520366415,-0.39924483007287426,0.051506928349860905,0.19855749325814703,-0.07744620109230087,0.4502991866512596,0.12731809084950782,0.046366507238871105,0.5059809084201143,-0.24782006596149625,0.06795053837102463,0.05945666537764616,0.05945927477829075,0.0776419252654512,-0.14536485603436022,0.035660895895654826,0.7119415998965025,0.5710888881616416,0.16480416562019998,0.618254125512968,0.283387387240972,0.017152153422591857,0.03056314707240035,-0.3171463164013269,-0.05135947299746385,-0.18377592782394406,-0.29763800281909963,-0.10207312558958977,0.33117207956432526,0.2716256893978864,-0.25725971422845456,0.35089816280759084,-0.030358206668791913,-0.0014367334626997116,-0.12101332510110413,0.10039607269350298,0.19877929004202177,0.12735475450793582,-0.1450249400081528,-0.04888568176328984,-0.11945457932122798,0.06026480401548704,0.6184077233184583,-0.17730321306354255,-0.12630591250578183,0.24098650086941728,0.4527871822526365,0.35816843641502133,0.08915136923713735,1.0,-0.2502988457465396,-0.20145969667829658,-0.14598586543499198,0.0036145222409693797,0.5395508029766548,0.1946708135571793,0.1901598868331824,-0.14310286838409228,0.18838552875729433,-0.10581506772822619,0.28165416156558754,0.248292996368466,-0.2886230618426182,0.31594009474771706,0.03191363865340372,0.12106762140115533,0.7131104872381568
GATS2d,-0.27466282780073314,0.20565964199655534,0.4004744533815697,0.16908817035942916,-0.15982152274262654,0.1859461564099782,-0.20008710030681412,-0.21405157027490973,-0.061438745315765785,-0.009189805755610209,0.11486964385663102,0.04296131856359117,0.09571072407037982,-0.2201283836336829,0.05860744487199831,0.12418012137778346,-0.20510292987055984,0.08240177509213428,-0.11684583557600725,0.15431486487578994,-0.16429719947471588,-0.20112452432066855,0.3914017539215962,-0.2012347322396705,0.4499975067420786,0.06613928161209245,0.0891931926108445,0.239139007336543,0.10360751949360131,0.009928928684270087,0.08760934930900083,0.3645424174074905,0.35992786326960385,0.3734099715493601,0.09836774128183733,-0.15826087400787894,0.0932850502120294,0.14431638092151308,-0.056711764979941674,-0.12087105603577392,0.49599916376701175,-0.1096711897922699,-0.1499637725045474,-0.16611782147689444,-0.09376432946264,-0.24186201850865455,0.4363659200551673,0.15637242148660344,-0.4775213130820471,0.01975756691150689,-0.12790773219444518,0.004432085535375047,-0.12830205533360914,-0.4063098550123923,-0.22814636175026604,-0.31813924494431556,0.05658916923729582,-0.24321015251123598,-0.32356128157451514,0.11856847760382974,-0.021230067491513405,-0.38339830998236096,-0.08015585571843795,0.008480999629616057,-0.20693683970084098,0.26185748760585226,-0.3067224264280583,0.014966816926063324,-0.07626499951366716,-0.32177499772753626,-0.156608766034145,0.12972505106376334,0.06160993034462036,0.014951405140636332,0.19723175499748052,-0.24172901762100543,0.11627065037259143,0.03356333818912164,-0.04018688341075262,-0.4351500801208195,-0.20878905032446984,0.42273696343536066,-0.2502988457465396,1.0,0.0978232627450311,0.21495871990381996,-0.5076953721409448,-0.033005751030623955,0.0493789691496396,-0.06724349930333291,0.13766201788294066,0.07841577975466654,-0.1566798198986501,-0.05205827517524377,-0.03502898284403942,-0.15211336611121193,-0.12723273689728595,0.07670840209529231,0.3317056777328412,-0.022041846301483755
ATSC5dv,-0.1681802070742102,0.17659613777068747,-0.1476717462977571,-0.0621819963446738,-0.20942730073528765,0.174780423530554,-0.22671792020569007,0.13338255532381013,-0.22824159267850527,-0.20561895564569432,-0.09885900116324124,-0.23685243012837834,0.20516374267199977,-0.047882167439266196,0.18837605808667882,-0.21478760282749174,-0.015946032279214473,0.16907502361927948,0.15974903545127517,-0.23821560382541965,-0.2220722128735078,0.04117251071830394,-0.06457162576353083,-0.17842456379810917,-0.02907027315711492,0.24166385273133797,-0.22494081938267918,0.1127484192237123,-0.234647600057373,0.03271664846488144,-0.14955851444611007,-0.07714522431664882,0.05019280964463324,-0.10410889413357084,0.021856735867055187,-0.030424489665186145,-0.12328411082844555,-0.034375365206944876,-0.07502445779102548,0.0778862464122751,-0.22192618596922706,-0.20905042770096816,0.11637219816013915,0.10402212969064979,-0.16414370641673012,-0.06469297693319105,-0.0329809834616316,-0.005581688092886869,-0.002989870480369754,-0.2912580808591573,-0.18330468873067235,-0.16782838950630674,-0.24198354842285047,0.046044383068445174,0.1492083298747243,0.06374387452989101,0.5222349019764375,0.01074558880476258,0.033974125650320805,0.1550174516241921,0.14816218265580516,0.03990749427184932,-0.2822514018664632,-0.13747549021468802,-0.4518262746968079,0.10139328203706348,0.17977632831687188,0.18836790352982788,-0.1209632572380053,-0.04136149089308691,0.12922483635225626,0.3139057575533098,-0.07027258734422234,0.4163598116415154,-0.1157761381397579,-0.30601373249700836,-0.1131181997561873,-0.010265055630345011,-0.14778888204519852,0.044324094350795214,-0.17257784383761812,-0.22338424894270598,-0.20145969667829658,0.0978232627450311,1.0,0.1036578293062198,0.049917381102565016,-0.17896691044313587,-0.20580255955514126,-0.2821093618817956,-0.03463621603816155,-0.2310755998288015,0.188783417901923,-0.1656531176895876,-0.14366050166583025,0.13252376429065457,-0.199541550527979,-0.12028905786831418,-0.04508384229711397,-0.29165181982858013
GATS2se,-0.11740146538454849,0.1475448376903761,0.3155977718995119,-0.07021767865680596,-0.04747614426480486,0.1126413894667653,-0.1344031889063219,-0.012529484690439218,-0.2807753608061313,-0.10591659995044092,-0.04703806623150315,-0.010161307122127814,0.039375339717254314,-0.03653443004039821,-0.007707188760531061,0.18855882845053543,-0.06942667645487184,0.761247794945098,0.013816024170907944,-0.01343046399229952,0.013578472708058882,-0.0012972714312454777,-0.026632327339281475,-0.15307446743117542,0.08848097191951322,-0.014636418802907739,-0.08936201344251765,0.126316817907282,-0.24202703403940223,-0.1536067043333372,0.09870495137823099,0.14228194792540116,0.16156210627722187,0.2884633631771774,0.16919536934532856,-0.47187105261676304,0.07628387764972626,0.02709685086157703,-0.20013153694549507,-0.05604502649311162,0.023721232628335545,-0.03416702361368594,-0.04444169487572181,-0.006019385779369907,-0.2637735554315059,-0.1696159383288112,0.12290692895164589,0.2340770978685871,-0.1571588702239348,-0.049746831518686155,-0.08707587381790971,-0.04767850118704983,-0.043558361243490225,-0.22307028127692013,0.04347530933489462,-0.021078648409846225,0.041889932609937175,-0.12369410612795109,-0.07430016632772682,-0.06721070210494223,-0.08489604100973311,-0.1923381298742414,-0.5404375707519569,0.11182780089070211,-0.3641634007164892,-0.1148591840145249,-0.08467396905046193,0.31204317971283263,-0.474203036416877,-0.053109353938573994,0.14120314105469087,0.05497680067943321,-0.07819065185244468,0.0250627762655034,0.0716506397597928,-0.11792670657576781,0.05797944256711943,0.05186301850707166,0.01899487575728931,-0.1736035778791556,-0.2494345130484231,0.03556905008877999,-0.14598586543499198,0.21495871990381996,0.1036578293062198,1.0,-0.16885847998781092,-0.06003200151292927,-0.3790765789347719,-0.27151578154030465,-0.015456049141328688,-0.026652403774992596,0.12189692583813008,0.14907992619860322,-0.0969524086123317,-0.004336125736130745,-0.35174710827475797,0.17380007101172537,-0.09359179184683408,-0.09379924697599956
AATS1se,0.5413872243923854,-0.3602483095637922,-0.5324928692213523,0.10933697919503745,-0.10213870391408307,-0.28024301158278686,-0.05272524758076952,0.6262646938308855,0.22694725990043457,-0.011536110359162648,0.08107112884771658,-0.07996367461542159,-0.13339167811981578,0.39978739399068286,0.33708509804882886,-0.3621726911771387,0.6569901867110931,-0.06666699413380202,0.42395677686552397,-0.45888366921234747,0.1348622950147006,0.7339927229112205,-0.23876669803827077,0.036947139190663655,-0.38090690146288236,0.20574808412749368,0.0690213501279588,-0.49797542669381034,0.004149679586852251,0.15910175650163247,-0.45478968156285404,-0.5911256049236862,-0.5868974414503584,-0.4938617288151614,0.18126307453650276,0.07976345105518645,-0.0028748042334863617,-0.06839617886091308,0.0010805377916590319,0.20153420217758553,-0.42829053603632694,-0.07601970689835646,0.3359119900893984,0.10016044982443026,0.2631141563907001,0.533052139545857,-0.3868061883451098,-0.5397909067239385,0.8259130580681807,-0.09278086262161965,0.024941644424340912,0.04390628857826527,-0.11730591847315186,0.14379992070283804,0.2198492460843367,0.39013756513874026,0.1534717380976428,0.39826396981716383,0.6664879508987586,-0.032807230517775246,0.09018390689994328,0.3126390193633229,-0.016171830982587083,0.034799218202297276,0.06001380689778064,-0.18676862005330905,0.392627633730417,0.1941715253095944,0.041554870284913406,0.8181369459348736,0.2540882829328909,0.39488583199192917,0.07690872388699978,-0.006737437638511635,-0.4850539165627458,0.2005046286655653,-0.04445245746519517,0.015878616890869314,-0.08491234816231277,0.1747725575040719,0.4277083229317878,-0.5418806128720252,0.0036145222409693797,-0.5076953721409448,0.049917381102565016,-0.16885847998781092,1.0,-0.16669579716989794,-0.1062980168548217,0.028626809789336738,0.10285975617620972,0.09949260779413308,0.25848296255376685,0.01366741500461834,0.004189366804044048,0.5038653694712051,0.30722364413508163,-0.3586095848334424,-0.38972585169819274,-0.18936726855956593
WPSA3,0.30653594565820763,-0.49373072858900613,0.16636272357785387,0.34221000369785787,0.6149813587716122,-0.6543568614199144,0.6256002436024245,-0.34261315339352705,0.6123492911215271,0.07904676362689962,0.020566511880846843,0.4447002591866119,-0.4783646899673215,0.03438816175612614,-0.6314873011556985,0.2162471015619503,-0.029449687363719747,-0.16270451286133897,-0.5316444732675629,0.7081512861508894,0.41894269783493404,-0.1558907678223171,0.03611725383244045,0.666494937151358,0.27075109327421537,-0.4169777161088327,0.364673339220199,-0.3879404174533866,0.14227279807273255,0.21076120180700364,0.48449656804941843,0.33381248690788967,-0.1920759312560217,0.11141546962171771,-0.08126823960250493,0.06492736960726447,0.663332533983037,-0.16107372333142003,0.01415194357334612,-0.0008887212246991924,0.03659962663477115,0.4666393662224681,-0.44094648860885277,-0.029247747260489752,0.25803812467234566,0.058143163057479394,0.19029750895065475,-0.19062179320718117,-0.08068506662773632,0.6365470111209192,0.5913160222401557,0.22634310166338872,0.6181598456688299,-0.15748243498587916,-0.12153497565545211,-0.1914357350026252,-0.2790441464123791,-0.04719271161690189,-0.10580874181617268,-0.22019353848508935,-0.13764052986415864,-0.14048493453566918,0.24179485178204027,-0.2446530683409525,0.2745497220739497,0.01896172930187753,0.03080176679904415,-0.2452029666321583,0.13917046434130043,-0.045616935385220395,-0.1888708878925526,-0.21477880613360678,0.08130412004748679,-0.11150644982257721,0.1742765416000048,0.5633167184865374,-0.19963420711408747,0.03532401100001227,0.30747630517703617,-0.15962711344825775,0.35751948174348513,0.21548421549069383,0.5395508029766548,-0.033005751030623955,-0.17896691044313587,-0.06003200151292927,-0.16669579716989794,1.0,0.12427450166894778,0.22444971573029218,-0.09648194563658095,-0.03643692854725194,-0.2192495422604548,0.39892574014242366,0.23789912464773255,-0.4662141882030609,0.3692320801169996,-0.09939216430564235,0.244415837034067,0.7802358454241042
MATS2Z,0.13100496782926074,-0.1331841221494942,0.0872901562518515,0.03598263420549275,0.1327248348282278,-0.16897990143496028,0.20140932677154927,-0.2634706510760487,0.18166704465362063,0.7186415755732414,-0.2998596610380247,0.31378256930960746,-0.14557295804507334,0.06369078752123597,-0.14383954292228485,-0.16413140512019192,0.006202819358814867,-0.4341222174529331,-0.0981426212361429,0.21759098936996035,0.23594351894902918,-0.14047675827579184,0.39292659510308287,0.17287630809962118,-0.05666282303598622,-0.2738546548614218,0.36922319498607853,-0.10083613520447382,0.6806685193143758,0.02625845188400181,0.09612342867323807,0.02066203951965753,-0.023721663717423146,0.067921045459193,-0.11041675578339422,0.25867465587504634,0.09318648166216617,0.07718511526324476,0.21940864909081315,-0.1215241523228307,0.3830582965272852,0.12717743704668522,-0.09756760385419364,-0.11619527045327764,0.17949719672249684,0.06865961696309818,-0.06540502015329798,-0.0028751216779831844,0.021505471767682003,0.26970585696154376,0.16295071500921343,0.06858508528576107,0.17273763553210886,0.0024655668361583585,-0.15527937484654225,-0.001417540561611349,-0.345024224242087,0.04411591864022306,-0.06811893646514089,-0.06979982153526425,-0.17033087472208122,0.011604997375903299,0.4376746604268521,-0.061172630964930176,0.35228092603358996,-0.0608162133952007,-0.1457642472669097,-0.1761974683734158,0.2115200412805944,0.06425339560210637,-0.15894487516063321,-0.3461388366366835,-0.2514601172023571,-0.04173239209853381,0.04899288206503635,0.2761975357914653,-0.03570937170340285,-0.33671656109302384,0.14907518360212818,-0.0593712333611354,0.15853339321728566,0.39352799818970685,0.1946708135571793,0.0493789691496396,-0.20580255955514126,-0.3790765789347719,-0.1062980168548217,0.12427450166894778,1.0,0.2279193750398964,-0.182896591965688,0.5555562430599165,-0.18909257674530724,0.14350883133723982,0.09974868606692622,-0.05729133450378701,0.18618162616588002,0.15703756432929256,0.0552629299320567,0.28985007175160615
PEOE_VSA2,0.3441753520754189,-0.3419440676925403,0.1713507739740425,0.1297601867437037,0.11238171650713195,-0.41826730279970487,0.2114438383348541,-0.07738014124203703,0.4824190468999217,0.12930542167438963,0.025825383800242317,0.24592760024685606,-0.22754772700717624,0.07103534302601179,-0.03737119915363128,-0.041832522050543115,0.18929468937633365,-0.29945257751699467,-0.15536384789229124,0.14672303642345774,0.2942912313119616,0.041488757881077525,0.03126850546624806,0.26328779634336746,0.03671472063763012,-0.26431051787858967,0.22721576302521165,-0.37209563988108,0.23726557348296243,-0.058732950886038804,-0.06574325275696363,-0.01325378961945209,-0.21204578297795554,0.07058740091855623,0.035218105539275985,0.15818118065597375,-0.03390701766601512,-0.015507321061786554,0.042874358410910404,-0.024603642621297078,0.05179113616271041,0.130128934755284,-0.15526959846390825,-0.23213477601093513,0.31768825078694657,0.18168233108582618,0.032804701965291394,-0.05134228251762626,0.1079115793167978,0.24755700421961813,0.4415210197969244,0.34945415200205027,0.1923799083462774,-0.0674406425450382,-0.28161500371193,-0.07693442932992511,-0.2513819851916768,0.08247102428620405,0.02557077166798057,-0.26453666993352687,-0.08203082336258545,-0.03795991585396242,0.4434344877537556,-0.12668974155348875,0.3740371685250757,-0.11594307895275492,-0.006870209434957702,-0.3862954259293276,0.3017286991293108,0.10477031153067119,-0.2242398547930865,-0.15918266200117676,0.048186724741233214,-0.21036805644992485,0.21651632561267975,0.3384322684451734,-0.20579665377476558,-0.033724851203581,0.07161239581156854,-0.058986813237183154,0.4009927494520292,0.20816419732640964,0.1901598868331824,-0.06724349930333291,-0.2821093618817956,-0.27151578154030465,0.028626809789336738,0.22444971573029218,0.2279193750398964,1.0,-0.019545955414776613,0.13125918369089792,-0.3606377215515191,0.21104662884053074,0.17977833384558997,-0.10142430697521325,0.5169031078201305,0.1682414092208312,0.03493775762007987,0.2892916478321804
MATS4i,0.08539790433413032,0.04464570403808541,-0.06242047408745535,-0.05430852691639288,-0.033828815426580984,0.06427663833694656,-0.14330405369529545,0.21883688994077716,-0.05827875987772968,-0.24049418666119685,0.7411653841108552,-0.20215292751467057,0.1266254779928972,0.11611612601597017,0.17929534337643094,0.047665913354616334,0.13192912757439856,-0.008505817541272616,0.09187036908904753,-0.13413993035646798,-0.07857890080162849,0.22487397657339175,0.026012386795396244,-0.09084167177555914,-0.22766328301210204,0.09803372380907885,-0.09128623732098383,0.02331867814943091,-0.11268411797964856,-0.21262916443908444,-0.05721510480289128,0.006551891259964575,-0.021514248402578186,-0.1311762714964219,0.03561092280275936,0.028718632704973247,-0.08074122145630927,-0.052740972453581225,-0.007663172004399329,0.028567167747791524,-0.040583548954701454,-0.03606849574964419,0.1424961778718889,-0.01738810008477615,0.0244791083470132,0.11551006469224229,-0.27614260509880795,-0.004477714465031603,0.08146443374951336,-0.10815704290236436,-0.05445077679259321,-0.07870974555248687,-0.07097811532266986,0.08889599948102221,-0.007887493820071357,0.1257504700979484,0.2528731948545221,-0.04376763298977054,0.09809659718842259,0.19926185126840923,0.1371473500998326,-0.001476049436780517,-0.029194379994445616,0.012440822134071747,0.011277130776067599,-0.22508505777358476,-0.04785560431985422,0.007498583463563531,0.04362492659629758,0.13079845961008613,0.0617020309077271,0.4464687893495125,0.4015302814621887,0.051976921926414336,-0.026938945683944903,-0.06408497216118507,0.05051063304831521,0.2030318600920919,-0.09137610405962306,0.028316187129566194,0.04228360624183894,-0.09415592643071008,-0.14310286838409228,0.13766201788294066,-0.03463621603816155,-0.015456049141328688,0.10285975617620972,-0.09648194563658095,-0.182896591965688,-0.019545955414776613,1.0,-0.14854414757853251,0.0610815248776431,-0.07079919140272878,-0.03181501837119341,0.036413541464689225,0.02160237981614937,-0.04746042455649066,0.06883444021998918,-0.12435989906041091
