,SM1_Dzi,SM1_Dzv,FNSA2,PNSA2,SM1_Dzse,nHetero,WNSA2,TopoPSA_NO_,WNSA4,SM1_Dzp,DPSA4,BCUTi_1h,ATS0dv,PNSA4,AATS1i,ATSC1se,TopoPSA,PNSA1,AATS1are,ATSC0c,PNSA3,BCUTc_1l,RNCG,WNSA3,ATSC0se,SM1_Dzm,VSA_EState3,SM1_DzZ,SlogP_VSA10,Xc_3d,Mor21v,FNSA4,ATSC0pe,AATS1dv,ETA_dAlpha_B,BCUTZ_1l,ATS3dv,ATSC1pe,AMID_h,BCUTdv_1l,AATSC1v,ATSC1p,Mor21m,AATSC1p,AATSC1c,piPC10,Xc_3dv,ATS2dv,AATS0i,WNSA1,piPC6,AATSC1pe,AATSC0se,BCUTdv_1h,TASA,nHBDon,AATSC0p,AATS1se,ATS0m,ETA_dEpsilon_D,ATS4dv,ETA_dPsi_A,AATS1Z,nN,ATS1dv,ATSC1c,DPSA3,ETA_beta,AATSC0pe,PEOE_VSA1,PPSA3,AATS0are,AATS0Z,Xpc_5d,ATS3Z,ATS5dv,AATS0p,BCUTp_1l,AATS0d,Xpc_5dv,Xp_5d,AATSC0d,ATS6dv,ATS5Z,Mor18v,ETA_epsilon_4,EState_VSA1,fragCpx,Mor14m,BCUTc_1h,ATS1m,GGI2,TPSA,ETA_beta_s,SlogP_VSA1,SssssC,AATS0se,GGI1,SMR_VSA1,nHBAcc
AATS0p,-0.09269444514496988,0.2051061230040725,0.05247091860601402,0.054316309839613316,-0.04175269748669394,0.07781972031398766,0.04708687888292551,-0.13266329405125282,-0.02066266931562239,0.17019920920160164,-0.07344900904947117,-0.18729496422344602,-0.12219797786390857,-0.059259896952062074,-0.2964644089023682,-0.07631110615445892,-0.0490752943323699,0.09003740131364235,-0.09462968151809512,-0.13035815530907915,0.08811703640360945,0.2118813840335768,-0.03703408694784723,0.09221714246062872,-0.1420293313498229,0.2839316269527564,-0.10066572909868055,0.313931326690868,-0.003914327410870479,0.008404125121507634,0.14378852524781313,-0.08868088518962174,-0.1800810071073781,-0.11104115410578763,-0.24329631957622017,0.8341391227076734,-0.061999718548008,-0.07121153552499279,0.33594078649177794,-0.21573324666818683,-0.3507821689522783,-0.22776187892213204,0.21439693821927527,-0.46214752247418545,-0.08461425052125228,-0.005045545983614009,0.31549428151025244,-0.06628360878029582,-0.23575992120911665,0.008407121990179461,-0.07152823589561356,-0.20536188690311596,0.026827657571330352,-0.37236406383420495,-0.07696740108771413,-0.10273222374429676,0.5048797585263062,0.06898441466943663,0.7505325260911334,-0.11135546887414252,-0.04567349631502429,0.09999478473126908,0.8297510438381337,-0.02962238144246456,-0.11961378938849361,0.09289202272017863,-0.11988767522333836,-0.05289411967296266,-0.01823361411116105,-0.16707893861484888,-0.15107248687998046,0.04153468225607697,0.9092149695334846,-0.04617012936811135,-0.0853183718194942,-0.03958131954518585,1.0,0.6724170317999234,0.0483609540566113,-0.027303749847897265,-0.04723678287271857,0.08936399493836703,-0.0320304046540964,-0.07635125396446324,0.050356820285353605,0.14864424525418996,-0.016192230316429267,-0.011984824464310182,-0.024915740768373745,-0.09812990450242041,0.4733000092328182,-0.09406490245297194,-0.1170828568964292,-0.12023576399286136,-0.03739003160715823,0.0129444536014748,0.15474761451266503,-0.06833443826529485,-0.13563414551092223,-0.09455580441527155
BCUTp_1l,-0.3768623811269926,0.45877845770327635,0.3002645087207119,0.2557199790949525,-0.3686780543079847,-0.23356352169866057,0.19984849003040964,-0.3083264077370756,0.255677205405227,0.44004866954938626,-0.3825557092639686,-0.6005234949205536,-0.38311595633792,0.2526637656020136,-0.3097636646408896,0.09081690399068466,-0.15478751540060603,-0.14621716199996512,-0.3302117013218062,-0.3565311564834348,0.34395886729101016,0.4366631777238092,0.02903404641586267,0.3000332878792119,-0.43325853468393494,-0.010683270794921665,-0.13731066024386399,-0.01331608544612906,-0.16928731439241357,-0.24155073188965326,0.07368214885151968,0.2008522326916072,-0.4448427673350866,-0.32686647555339154,-0.3681096780244407,0.6967512678572555,-0.2137853094724946,0.07383655858355781,0.03299089913676157,-0.22011408548473368,-0.46418960468889914,-0.1660027574587832,0.08693050025282772,-0.39296164510810166,0.2172950274219654,-0.06405601919180522,0.09133048203336232,-0.2778014436674523,-0.31925361613174136,-0.16700673122441073,-0.1457911973378149,0.04501862390463078,-0.3560795224460532,-0.8144398231268289,0.004477647217189301,-0.10380731561411867,0.4345840155169567,-0.19959054911578422,0.3841285959447493,-0.058867578498419844,-0.1844043502313143,0.3502013849000396,0.47404521185525117,-0.05779533374751891,-0.2917698001071436,0.29517998592006633,-0.3584808547134179,-0.19280344525857374,-0.37294113259068357,-0.2484713025663943,-0.28129188635832,-0.2787200615917617,0.5910979472064642,-0.16315702543056218,-0.2005109929026215,-0.14394477338375083,0.6724170317999234,1.0,-0.27690219186640785,-0.06674093477267341,-0.10722657838234048,-0.24871044209734386,-0.1277800937382215,-0.1544997804365362,0.05852740318021746,-0.18488834626360245,-0.19994813522232915,-0.04476020931137007,0.023441975429084185,-0.5425762127977338,0.1298972071133985,-0.2192578261979382,-0.34703386535772657,-0.26233377212343073,-0.07738498616065156,0.12223936424160821,-0.19324288657725675,-0.2868689297974264,-0.4217211889990144,-0.23470338422786208
AATS0d,0.6459981455381589,-0.5566025902898966,-0.7002761033132544,-0.6136588028233207,0.6370296576374347,0.6321253524691901,-0.4850555564243516,0.3153584732139519,-0.7184108340762456,-0.557697588261769,0.6064750179631433,0.46351833564640776,0.7399953476152515,-0.7063798329128258,0.022829684920822997,-0.21089183823072433,0.28579071424844293,0.7740049691316155,0.3697240590895464,0.43467782966603635,-0.5085325178713799,-0.24488333472814164,-0.5226173687220319,-0.47290967537692624,0.4371818072119202,0.5361123455710025,0.1393279417500593,0.580985895142508,0.510363378856071,0.6890745105766304,-0.0041996509893337105,-0.5354468687691505,0.41999972061142976,0.6062560018774905,0.10864400302930179,-0.14437243936130414,0.6840123627121213,-0.1884021130365589,0.26935768166396906,0.1628234554074311,0.2990701276013823,0.10514509313601769,-0.033145922230900245,0.05907925115897522,-0.2289131188579502,0.4148698736384208,0.3052640181072623,0.7787791707503074,0.17099225169467022,0.6258980753988828,0.5578679469640373,-0.1165474791182725,0.39515781420586454,0.4083953896466643,0.09200869827703924,0.10318317366119419,-0.002016693982492417,0.3251741072187274,0.31195468624849926,-0.17408064517328914,0.594646348802141,-0.045913717852935965,-0.0010452281183450569,0.3179683614151923,0.703670230799093,-0.3387692907918896,0.45166901371575824,0.6415953595158898,0.37072672663027234,0.09999624954078584,0.19523729449666138,0.4839094941020212,-0.012870844012091787,0.6287204768868092,0.589621097649953,0.44244988384599476,0.0483609540566113,-0.27690219186640785,1.0,0.3773414957641441,0.522553316767346,0.8570159593976683,0.3723917097898941,0.3620583687482085,-0.43853690695763636,0.4313656781257671,0.44181296251026053,0.4174353640027143,-0.428484037991384,0.6722541751541078,0.5012251733069244,0.6140374634089069,0.24674733281214298,0.5883675014097729,0.2661778404152527,-0.3816568857146083,0.46245916995835123,0.6411863232945347,0.40783200571011413,0.30797346816670507
Xpc_5dv,0.1400218011219098,-0.1299360368452399,-0.19887218407588358,-0.31928743055094577,0.12980574322333802,0.17579508722349035,-0.36750637588995594,0.14427011961016856,-0.19776728466496754,-0.08243466175921263,0.10679434861045015,0.041742910148921175,0.37442276877722785,-0.04375957331162576,-0.1419485936531663,0.09840176016874994,0.13350891124589104,0.2575620578399313,-0.09037398589997324,0.12548765716295504,-0.07489934547686743,-0.10852946623077829,-0.30954590160218165,-0.23083399938280902,0.180691044950984,0.10551691529108867,0.1036067136932603,0.11447413717883129,0.06145451778378805,0.6351632182189119,-0.26003610354206885,0.09169084806574257,0.24494952330044353,0.0461419208009717,-0.17891733835831675,-0.07175929774570922,0.46465505953028563,0.11115344999159964,-0.15877656274002833,-0.09368737884938375,0.1848376521262879,0.1862272551935054,-0.269751329477576,0.07705945168067731,0.1282743927338307,0.46524159237833473,0.38584747595873015,0.4738585589954803,-0.12726375593803982,0.40899451377212787,0.4989078748969659,0.12429040007895496,-0.12165667123714123,0.10834610225887052,0.3781326889533924,0.044715135219375764,-0.036868469195699555,-0.1175553747603201,0.20748623855503404,-0.11501287232676864,0.4381112200907618,-0.03976280752675244,-0.04176949936239196,0.20724119539405186,0.4871857141976884,-0.09021879441318448,0.10382656164175541,0.4513744700624552,-0.11689600105144649,0.061700012531452464,0.1338257334630514,-0.09398152771744772,-0.05640941024849542,0.8388588786447708,0.7047879493474133,0.4049992926737043,-0.027303749847897265,-0.06674093477267341,0.3773414957641441,1.0,0.6708933372326933,0.36058447105366986,0.3579848638808553,0.5912292646914562,-0.286519994749786,-0.1054905590264048,0.13867771470636747,0.6093294889014513,0.19145830728522673,0.0976694396140104,0.4783946285957549,0.7842352258422806,0.03409061030727763,0.5807914071082273,0.18206299769826365,-0.004330871118403301,-0.1097084697045512,0.6781546949481093,0.05525622233986231,0.16373507848970656
Xp_5d,0.26016516147222923,-0.2864849512444471,-0.4279097265472087,-0.6289196750485054,0.25035359285488157,0.3083065013646093,-0.6996087185104554,0.34497469222143595,-0.4375794500699133,-0.183776198393593,0.36720198902729767,0.05471104940953987,0.6685774223278967,-0.15616808890547515,-0.22590413789260652,0.14968479920254169,0.2893267313075161,0.4989180965593838,-0.11334128220697103,0.3898104074811516,-0.2673632605791102,-0.3371785476503327,-0.5041124296235302,-0.5218310999336533,0.37949066554638117,0.1173109677916856,0.18915126441148325,0.13015948254429663,0.12873627481134245,0.48568180948797346,-0.5704574394981786,0.10070722563926263,0.44718393432485637,0.15263429816413787,-0.17995194179307264,-0.11841827843041691,0.7658652843510607,0.18374651882631973,-0.23913715001863406,0.04075091575717322,0.2512335267065956,0.18834625660749246,-0.4994427461465805,0.11717300220590689,0.11970151839982131,0.8414760496439276,0.1926305030744792,0.7678498264206132,-0.2805286885745364,0.7485627742602219,0.848918553254269,0.20919506705846627,-0.14188409426260265,0.17827440217849277,0.5644421438343701,0.12086204609452972,-0.09981039858798768,-0.17124298088635306,0.2597222583639232,-0.14468751788427472,0.7580237227031312,-0.05254251335819456,-0.07319517965816791,0.3725783595585544,0.849126493391273,-0.2946926018796453,0.37680387833525925,0.8985031145868883,-0.14482533523306257,0.27674279693277126,0.4951191341129695,-0.14765648247650762,-0.10056627049658234,0.7983895180601793,0.844188751227362,0.7761224319235878,-0.04723678287271857,-0.10722657838234048,0.522553316767346,0.6708933372326933,1.0,0.25985329301896787,0.6905769416514436,0.8667967448163159,-0.7869518481831539,-0.2065314405825616,0.18471747016309598,0.8673784404409915,-0.24243228861563085,0.26631928041669933,0.6618521184604101,0.735306599896236,0.19495015732960783,0.901740226729258,0.4026727030753853,0.06060960739376297,-0.18133764424334323,0.5921596709673029,0.15708438159680646,0.42155162325794027
AATSC0d,0.6740837304844938,-0.5638240725019162,-0.6162490168827072,-0.4763791429785093,0.6662431089259553,0.6134844412214169,-0.3369082852020198,0.21375990192464045,-0.6347438649465489,-0.6257596899623792,0.5295218322725954,0.5401926862518587,0.6102271243169766,-0.7191648811207381,0.16339008690065976,-0.32804764287424065,0.16884899309791765,0.6505347654035085,0.4524065517586101,0.35890067975430334,-0.45639909189452893,-0.05485396553742044,-0.4016657444928692,-0.3549204572711526,0.41856725386661847,0.5824701341946606,0.08935996200641748,0.6287167440022452,0.5823762516925022,0.8312574270638514,0.15262921812545033,-0.6430595214928942,0.4023878921395492,0.5355612865439145,0.21900873772412538,-0.04321885632790063,0.5275378061508187,-0.31662956780203133,0.408622558389073,0.05778004627272499,0.1397437692174656,-0.04235838991651635,0.1273169029786468,-0.06826192550941947,-0.3430032258673946,0.17173674715935877,0.44223723002911003,0.6285862011602555,0.42107436280274957,0.4369889264545109,0.24144198772982742,-0.324098528883683,0.5479270899287265,0.39377642780410954,-0.03844547710075164,0.08138183718471383,0.1046945756184619,0.4431392360816426,0.31727484721201976,-0.07691814284193307,0.4365089073019925,0.011016950629210443,0.04396514468980545,0.16901413393690062,0.47676619948301147,-0.28637077529620514,0.3313286195089966,0.32284096891423836,0.5389580463944582,0.025201956479693453,-0.033317559260717854,0.6341971372673421,0.06815166519804979,0.5536479517827481,0.44275296267727526,0.2674786236496313,0.08936399493836703,-0.24871044209734386,0.8570159593976683,0.36058447105366986,0.25985329301896787,1.0,0.22798882553879365,0.19545958852151826,-0.11520165813684581,0.6099935734360542,0.49465612040491425,0.21621842960132484,-0.20415251309215082,0.6162059477310613,0.3802538781798795,0.5653333400800886,0.19229217933761056,0.3692189982336801,0.13847640403078332,-0.5190999252099503,0.6272443881411693,0.7123123035182338,0.4759398183673674,0.14252069243250765
ATS6dv,0.5260281131174803,-0.568748834737261,-0.6038214197007814,-0.7780249557249796,0.5445377600937016,0.5777514249771324,-0.8218246021606795,0.5267753795523301,-0.6273710496360257,-0.4846066672136612,0.509238633439702,0.1795404777365508,0.7506104918316684,-0.358372356761692,-0.021552300176411472,0.20513742187328732,0.48666562554867954,0.5577133627076297,0.06651328532046233,0.5207215351866603,-0.497860809664105,-0.2210928736370269,-0.4178017736062522,-0.7053146915294055,0.5937170888522469,0.3288174475935645,0.33397543874531505,0.36286378329726837,0.3781536985112366,0.4742366572916111,-0.40389718417976656,-0.09072982598786096,0.623876325833529,0.20723085531583635,0.07110192583453627,-0.06058969036660989,0.7529438772151066,0.20538144025199712,0.026750669727878713,0.045831727426027154,0.1230983183953881,0.08897489669224078,-0.39099312220431415,0.06079789520503875,0.029214711056029446,0.6046126410277025,0.12326575246234418,0.7417812985014609,-0.0602368157324143,0.7525837433744464,0.5163085681711389,0.13721782617503137,0.09195419568672981,0.2118166727387492,0.32825227567347,0.15068035648209926,-0.058815432714414424,0.024941644424340974,0.28193062293423504,-0.05060878732265984,0.825559242775863,-0.004718362340048984,-0.02847473265291276,0.41164099261484804,0.7583748718169039,-0.3105027367094827,0.5228901401948172,0.7039475809552299,0.08044699402088716,0.2924872216185293,0.41844778929280535,0.05321023024827666,-0.04223554644144225,0.5961251532079049,0.6738263686487016,0.9447447891489068,-0.0320304046540964,-0.1277800937382215,0.3723917097898941,0.3579848638808553,0.6905769416514436,0.22798882553879365,1.0,0.8159177129975413,-0.4700176637572743,0.0057555403458024726,0.49271308071474545,0.595395039864108,-0.32478257997533994,0.30505537782118886,0.5710888881616416,0.5621485994696305,0.3975406649768456,0.7461306264090585,0.31605641130010675,-0.17486213920093205,0.030087696925145162,0.5499082115416486,0.4120685041281326,0.5542167999033851
ATS5Z,0.38064742460549034,-0.4192127102632474,-0.492286509062856,-0.727654601169423,0.4076402002930537,0.45023130646660564,-0.8129753533001441,0.4450519898418751,-0.5145792314215536,-0.3217653573937447,0.4462867439067777,0.09396752461525697,0.7103828613884643,-0.19318101315307093,-0.1618001780138513,0.16025178223584985,0.3875574609924083,0.5075585839857585,-0.09968551161966606,0.4896383060570955,-0.35898883141420335,-0.33278129829709147,-0.5298708098262747,-0.6533476797775223,0.564791425908644,0.23937499281826918,0.24224875738862753,0.264678538898378,0.18264169044595688,0.5163414819044753,-0.59331430459103,0.09650836879432959,0.6344855955550052,0.08656556985408992,-0.11585432772614815,-0.11119982673764403,0.7540188207452779,0.1932243860242561,-0.17542521878053566,-0.06622645591758673,0.18343666892328972,0.0761998612441648,-0.5028175743638987,0.1009759124684619,0.10567719877131346,0.7386297400254073,0.18998167086125786,0.7389383573941519,-0.1880297228651406,0.8092701367129058,0.6915569949942166,0.20802669168332424,-0.07165947792408359,0.2257042768662121,0.6299734356355535,0.1331750560836213,-0.10228321161545731,-0.1481893762556653,0.32137802873320087,-0.13773994840973372,0.801858235567894,-0.040730569133066025,-0.07446807583582837,0.35792637547370865,0.8027541445575772,-0.3647298614039079,0.44764620678633077,0.789163013047339,-0.08029680817842763,0.33519119985687135,0.5006143685562386,-0.12310099867672344,-0.09760852672194234,0.7345376971098053,0.8731065641588401,0.8718637394756151,-0.07635125396446324,-0.1544997804365362,0.3620583687482085,0.5912292646914562,0.8667967448163159,0.19545958852151826,0.8159177129975413,1.0,-0.6007217501156394,-0.16375123261002358,0.3293924990238715,0.7177741646531333,-0.1081048608559531,0.2928567899328663,0.6958665124778276,0.7064952168323154,0.2848636636078408,0.9126373110412962,0.34640681825812936,-0.031078350116765668,-0.14878216092028337,0.6441197680437393,0.3294372996525118,0.5144496814983653
Mor18v,-0.0846358054304901,0.0838375076112425,0.2779687371282199,0.4458632187740132,-0.04424770150320154,-0.10204486998028403,0.5094404113154339,-0.16707827098400913,0.29539161516760937,0.0007240478376305555,-0.2335618548055041,0.01881444862032203,-0.46685384079820164,0.05873366042932661,0.2656227804118732,-0.16004244327858244,-0.1248822752532204,-0.418564842452846,0.17316730624337107,-0.22483244794315416,0.10256221221011363,0.28798937609627506,0.3931484651713771,0.3250845564617635,-0.1509433540178663,0.013703119738477997,-0.08432953319165382,0.015657038738072462,-0.12056938824574771,-0.2076239454624564,0.4912091588038359,-0.1534417688330795,-0.211777528319198,-0.1048126679719551,0.27723020383547736,0.14214970707710511,-0.557417199831766,-0.15497557653391647,0.337640585886683,-0.06566685731860235,-0.26104364066406494,-0.21317186434085597,0.40656835159780813,-0.14179966194218166,-0.1716079894050097,-0.7549592055590403,-0.03924920938854368,-0.5692098804363461,0.32902773319028206,-0.6187453032847873,-0.7978350063194346,-0.222805657853085,0.2317161958366134,-0.07721993887213735,-0.5449174343544614,-0.10213842621509754,0.10708104463755377,0.23102723418756738,-0.16170726349939565,0.13281335566971722,-0.5462083318921267,0.07205998905585152,0.09257766005693917,-0.2967229002673086,-0.6637607293770589,0.17359199254601712,-0.23866251848675635,-0.8402195209749088,0.22527845684059408,-0.21817483038453866,-0.4550349540309354,0.20895729346289227,0.11698012030810534,-0.46664055199707954,-0.5840679860733363,-0.5477296534187426,0.050356820285353605,0.05852740318021746,-0.43853690695763636,-0.286519994749786,-0.7869518481831539,-0.11520165813684581,-0.4700176637572743,-0.6007217501156394,1.0,0.2883996836549326,0.038239411074336045,-0.6481961361202109,0.4137775061290507,-0.1638171205662072,-0.4894707742488408,-0.43349845767773326,-0.01607715116760988,-0.6938694059193725,-0.3970498750001966,-0.11361555859641141,0.2462309804165993,-0.29750630097137015,0.03741880237935327,-0.2294597045721333
ETA_epsilon_4,0.6025101414749289,-0.4798563069556825,-0.39387047111935564,-0.19236527116542876,0.6076964577821102,0.5466910767979201,-0.06501502396309561,0.11782718938195762,-0.44272553796906366,-0.5696941785803269,0.38433661430372434,0.5893471694787659,0.29290049175120064,-0.674824329057996,0.6168961599178348,-0.4066658507888217,0.11117229025759148,0.3910735031665454,0.8796707796001537,0.16845791055303339,-0.329368498859987,0.21411269599285812,-0.1655312459560601,-0.11952207149832875,0.21752899425832858,0.5757611723308281,0.010983994786120027,0.6232377461368576,0.5132754047832513,0.3451263169186994,0.4317634228759782,-0.7914803341880574,0.15317827167287085,0.6738906972122677,0.574419167499889,0.1282886236537564,0.1386401451530075,-0.3978295132608138,0.8321052736905137,0.3276268898942389,-0.03882810200508526,-0.15872947392858727,0.3651591713614657,-0.16061383814208138,-0.5132027463617757,-0.1307021800573337,0.11006115135195996,0.23254110681674864,0.7231440068318864,0.08404466357248339,-0.2781868985655561,-0.5645362870464227,0.6816471196261902,0.2767138557709796,-0.40732348184027956,0.010837594444563498,0.12289045667414282,0.9264926793345335,0.17104883451012684,0.10779322005913076,0.10117575876372926,0.03384228815872938,0.16780277003843325,0.07003997213583646,0.05040141500724899,-0.14495312424658424,0.1796183164041355,-0.1277699707932472,0.6691218939493072,-0.10367283782709853,-0.19161300844474924,0.951346080516983,0.17898599997920117,0.037622878575320685,-0.057756521535199674,-0.006802148032760168,0.14864424525418996,-0.18488834626360245,0.4313656781257671,-0.1054905590264048,-0.2065314405825616,0.6099935734360542,0.0057555403458024726,-0.16375123261002358,0.2883996836549326,1.0,0.4060415726084023,-0.1086726256312604,-0.16511617865574588,0.42252572237433933,0.03674881409369583,0.01633995351862105,0.14801072548652472,-0.10999249437682271,-0.026005584781392914,-0.46498852669546514,0.9880208578045596,0.18519907631529675,0.4079100240225839,0.03799479437813249
EState_VSA1,0.6917030710192412,-0.7487358924498275,-0.7923437569606734,-0.7179427302394868,0.7773057006040003,0.7404866528438833,-0.5888543720029777,0.6662814652699341,-0.7522068037843551,-0.7220866119490498,0.7242260925649114,0.3471010503061456,0.6364580220839124,-0.7101521997814615,0.2217646107825058,-0.34143670133409765,0.6200644760184536,0.5738401801354877,0.3894659975944284,0.6771126251658645,-0.7892668548607642,-0.0005690035522851483,-0.43196936765829674,-0.7233817822048942,0.7001382083320783,0.5012634824233877,0.5612915749830475,0.5660488597363486,0.36908034768017894,0.5092850124712378,0.0356517027453007,-0.5390186734184066,0.6602629149592933,0.38448829924649824,0.4104619239207818,-0.033228297098891406,0.5308353142808899,-0.3610779896280385,0.4213688871857334,0.1269168319680277,0.09762643374610684,0.03881504734905183,-0.05883318793662024,-0.013265326389930394,-0.3877573366519959,0.11271133915753524,0.10695945642778813,0.5513072648248873,0.2581688077844475,0.4874950100555907,0.1251466016848028,-0.19325126250694843,0.5424467290869954,0.2945314402386466,-0.23408934405346257,0.49031777193815945,0.015095374562929177,0.37238681979951754,0.21559738814994,0.2164413773289978,0.5494674901534933,0.04624074170519936,0.016520492145070984,0.22473228699140063,0.46244497248305383,-0.5676886933367259,0.7146413036310901,0.27136886210998806,0.5179576510103504,0.37612757244629774,0.3414075958711318,0.43121304444345837,0.016089228199738678,0.3937041350995509,0.37931977396250927,0.5080098357248641,-0.016192230316429267,-0.19994813522232915,0.44181296251026053,0.13867771470636747,0.18471747016309598,0.49465612040491425,0.49271308071474545,0.3293924990238715,0.038239411074336045,0.4060415726084023,1.0,0.11020154229123484,-0.23507890103427628,0.4922693852245135,0.29146859379196144,0.4202927651887255,0.696345444518032,0.36221474330199577,0.14471199762592832,-0.3199528205904819,0.4218964247862582,0.5105567984050117,0.7206417411063492,0.5049616413497962
fragCpx,0.20535183186552103,-0.19967152378965408,-0.3135594706974617,-0.5001853431806393,0.17775636907132492,0.23187230432686878,-0.6066755084832041,0.20237340938365958,-0.3456201146051701,-0.1273399349588589,0.2609399605523654,0.03838697838200962,0.5292107860869695,-0.1229120686820803,-0.14432259231551484,0.06628759710613856,0.1729335114087116,0.4075185750722648,-0.0568767120744839,0.2526420315681806,-0.15447264977571415,-0.18733750046615824,-0.3766681437927362,-0.3633784247822075,0.2448016632760202,0.10237639567331236,0.09610700115559669,0.11394821773759381,0.11920847787965129,0.41552871663057794,-0.4578712050432371,0.05627098010825995,0.3060511459976215,0.1270373324330349,-0.13037485082663286,-0.07126443353487114,0.6533209095863864,0.10921561488468136,-0.14249647915610975,0.07369039845680103,0.16465511235056107,0.13155198685667885,-0.40030865907358965,0.06936126472036305,0.0859853592811653,0.7685958567512451,0.18765158417137617,0.6440891025355203,-0.17038346488340553,0.6280524506915948,0.5687637655007631,0.1152652622988674,-0.10033660502648764,0.08835981630873035,0.46592127008444256,0.0668034167574852,-0.05186620895926862,-0.09486351569231939,0.2339189715304149,-0.10004552973285132,0.6537036337686636,-0.03585310886784439,-0.03864371914341279,0.3121238803701005,0.6935609286826544,-0.18308396256605602,0.24395579049740035,0.7251150258190658,-0.09604490106278671,0.20055522723734864,0.36000708729177416,-0.07302458004780125,-0.05575615592371554,0.6981475038039309,0.702876863297267,0.6693317148387419,-0.011984824464310182,-0.04476020931137007,0.4174353640027143,0.6093294889014513,0.8673784404409915,0.21621842960132484,0.595395039864108,0.7177741646531333,-0.6481961361202109,-0.1086726256312604,0.11020154229123484,1.0,-0.20102375880052728,0.16733021620449748,0.5592959142057385,0.6006711754832498,0.07560322497328531,0.735339046886617,0.31756660259664987,0.013374019539787623,-0.0969320883765114,0.4705896077861704,0.08926960836336013,0.29217718872061627
Mor14m,-0.41248202558943997,0.39432265157438706,0.5057645956701934,0.4511155442015116,-0.39321836119713244,-0.39513360842383577,0.3660030730125112,-0.2795601842212657,0.4955137022514101,0.3672922316033248,-0.4577272998553889,-0.20049844129996022,-0.47267802975198486,0.4598262020351157,-0.12160389073630457,0.07919299966282385,-0.2681320776407486,-0.46955106556597304,-0.27589857581847443,-0.4084061048512868,0.3928674553193645,0.20261590258989545,0.19810533047036444,0.33670315691012564,-0.3051195279975177,-0.2635037212176729,-0.1258059505861818,-0.28602290073835807,-0.3687775222969669,-0.05557407797580581,-0.059720391955859986,0.3402847316900296,-0.24873107999112046,-0.47875754186102876,-0.23835363653839534,0.0042944948706987104,-0.45836201640449836,0.04621723535840561,-0.21211361695715375,-0.2668741952771907,-0.07573795556057394,-0.09157733974849804,0.06749939574040187,-0.056994505029971415,0.1657325780045116,-0.28068956833370046,0.17847812335094024,-0.4741929276509182,-0.040328217001506426,-0.36358651129464936,-0.3117751852674566,-0.017291349595739403,-0.2830431380758662,-0.12172751552873956,0.16252472316651212,-0.14964387584200226,0.054703873009669925,-0.21793750148459368,-0.12197350862254899,-0.06547722496065339,-0.4104516547677628,-0.030704742952183964,-0.022321748551637263,-0.28243535964506744,-0.48200856109598844,0.30057328238593234,-0.39362740256892503,-0.47974784754263855,-0.26325562385218954,-0.2515583811429411,-0.2767096024198095,-0.2546928565380678,-0.03572532553277855,-0.15178289373653206,-0.14916063000201538,-0.36867116683550477,-0.024915740768373745,0.023441975429084185,-0.428484037991384,0.19145830728522673,-0.24243228861563085,-0.20415251309215082,-0.32478257997533994,-0.1081048608559531,0.4137775061290507,-0.16511617865574588,-0.23507890103427628,-0.20102375880052728,1.0,-0.3325250303641616,-0.1241147360508636,-0.1417728855788929,-0.2227241231540375,-0.244738141424882,-0.3155637294865316,0.22975891606864096,-0.2244720558517443,-0.07385318411597527,-0.2687001477201635,-0.3255021279726215
BCUTc_1h,0.6503365977278056,-0.6876441209959034,-0.6650808322624188,-0.5668934289624252,0.6955246514215337,0.6288666796239023,-0.44136814885810416,0.4826900091251394,-0.6502145819739593,-0.6779644245882922,0.7431115283588491,0.5332404296137345,0.7033447172472161,-0.6677313573575198,0.07597271853381903,-0.2698977088465404,0.36699199443083036,0.5660219964105744,0.3816753118184655,0.6364148320729469,-0.6244152913086853,-0.5718905411294671,-0.42446619127628077,-0.5468614430107425,0.6690314192434118,0.4199555842559239,0.13223743308043828,0.4608339895533605,0.3815897514331698,0.4852819987646495,-0.017792419941274847,-0.5464673749483362,0.6425078607014675,0.5338690516711178,0.3486768559221712,-0.2199756762478915,0.4946268691156405,-0.21098301480388637,0.3065552802213276,0.11374032504232018,0.15303120145471227,-0.161815339741013,0.007574401392091739,-0.03479497020253355,-0.49659743000089585,0.22052110435788738,0.08725288188510089,0.6242396750601722,0.24027842670299115,0.47047726825361863,0.31119069454454706,-0.17315678611580476,0.5997781624005122,0.7342996657302958,-0.03145430151164343,0.09579957173522852,-0.010600333170512436,0.3132135450845196,0.12127531823954488,-0.16333320739417334,0.44235272442124846,-0.05686901337719961,-0.07456102212483187,0.18853312389310203,0.5650444659382269,-0.584014535201117,0.6047318341954103,0.4458077875586314,0.5670142282239501,0.25647651120943343,0.3809515918464103,0.4912821834006697,-0.11883805645078696,0.34479335221425533,0.37668757633445255,0.3496552955438201,-0.09812990450242041,-0.5425762127977338,0.6722541751541078,0.0976694396140104,0.26631928041669933,0.6162059477310613,0.30505537782118886,0.2928567899328663,-0.1638171205662072,0.42252572237433933,0.4922693852245135,0.16733021620449748,-0.3325250303641616,1.0,0.29868195879548676,0.3942548395176107,0.5015145996252623,0.46608512005400166,0.19807257566559588,-0.26665070945005087,0.4465808704120762,0.4931163549174357,0.6423690938108384,0.42592528098547583
