,SM1_Dzi,ATSC1v,VSA_EState3,BCUTse_1l,Xpc_4d,piPC10,BCUTdv_1l,nHBDon,AATS0dv,ATSC8dv,Mor16v,SlogP_VSA10,Mor28se,AATS0pe,ATS3m,piPC6,Mor19v,BCUTc_1l,Mor28m,Mor16p,Mor21v,AETA_alpha,FCSP3,FilterItLogS,ATSC1dv,MPC8,Mor27m,SIC0,FNSA2,ATSC5dv,Mor13p,ATSC6c,Mor24se,ATSC2p,RNCG,AMID_h,ATSC8i,IC0,Mor13v,Xc_3dv,Mor30p,ZMIC5,ATSC6are,AATS1se,PNSA1,BCUTZ_1l,ATSC8pe,BCUTse_1h,AATS1p,AATSC0dv,Mor11,Mor16m,EState_VSA9,EState_VSA2,MID_N,ATSC7p,Mor09p,AATS0Z,ATSC2c,Mor10se,ATSC7d,MID_h,AATSC1v,Mor06se,MIC2,ATSC7c,Xch_6dv,ATSC2v,BCUTd_1l,ATSC2Z,ETA_eta,ATSC4p,ATSC7dv,FNSA3,ABC,AATSC1c,nFAHRing,Mor17m,AMID_O,Mor26,SlogP_VSA3,Mor27se,ATSC3c,ATSC1pe,SpMAD_A,Mor26se,PPSA4,ATSC3pe,MIC3,Mor13,Xc_3d,TopoPSA,ATSC6dv,SdssC,ATSC3p,SIC3,PEOE_VSA9,nC,Mor32se,Mor11se
Mor16v,0.13165072792876925,0.25744542001131737,-0.1518022754041836,0.010205932280043899,-0.015583354825965774,0.07532636863721835,0.16595311463923346,-0.0004788640039241012,0.275807504677404,0.06506392811908415,1.0,0.32828386953263483,0.2300947346403433,0.26579323144890915,-0.019736306565300656,0.03962918681450529,-0.38415287976985185,0.17730756190251368,0.034493764627149516,0.9555021722892366,0.4601955009841499,0.05153731331372688,-0.3760070096518486,-0.03298319619092929,-0.3365570662849216,-0.07182111619288392,-0.2758871211805268,0.28307582702057094,-0.13244120495602507,0.1492083298747243,-0.19003886302799042,-0.07068431996993406,-0.029610739411918295,-0.052488732334974184,-0.01388814744085747,0.18599420465657354,-0.04687879368967711,0.16288291797135618,-0.08420954949690204,-0.05891253382934931,-0.09629865583433894,0.08076584343862345,-0.0351192666648483,0.2198492460843367,0.23864083024265542,0.03143066484527865,0.09266989252837703,-0.04546788529278712,0.07310551535400694,0.089843491942024,0.4531556867634207,0.7685009777218671,-0.021922124576485964,-0.2702923722291888,0.15871511415183337,0.02730996463992736,-0.36668785686714633,0.09675849238061891,-0.013357277048069388,0.11963444757303382,0.008160587428304984,0.09325808754521332,0.05572649697163379,0.04117777338402901,0.21657405496783913,0.003978694645151032,-0.025464280990029654,-0.07519043224772799,0.08796875426797682,-0.13521653270947676,-0.301787120415447,0.022908558696147132,0.018932556297833768,-0.12276448148463807,-0.0935693624465246,-0.07140931609385952,-0.05995411380831272,-0.0431733239206291,-0.18980722938530006,-0.30780398659873154,-0.2718987101665224,-0.18738595007842385,-0.08423565360829949,-0.14192625847304902,0.00784772212278852,-0.29496498460835996,-0.2216144344171287,0.0229677851576932,0.21885643461214535,-0.3555486348530894,-0.015590013386920709,-0.023882180475889473,0.005684196693633588,-0.031416365889877576,0.06040056070328745,0.12599194785157203,-0.13063411416515894,-0.1821787430807651,-0.02921985835741199,0.43837377953818035
SlogP_VSA10,0.7570632388273567,0.13839884034909183,0.0036056128198638463,-0.002255450073507776,0.46002589354926804,0.163694033584143,0.20517614780737758,0.029908735735006613,0.610185935015627,-0.09832621169315721,0.32828386953263483,1.0,0.17574625047166226,0.5908460243150495,0.37693499196772334,0.07924299319491517,-0.2864526173772942,0.11009770289971499,0.03603543120218487,0.23861507133148657,0.13677727083545077,-0.16490581626728776,-0.05491504887339096,-0.15282773992929716,0.026377507236056936,0.08552188141178278,-0.15242763301332335,0.18456619267693533,-0.5417711384234347,-0.047882167439266196,-0.2361529759995583,0.11695822603278508,-0.2191295384259839,0.11794086454235984,-0.3113862910685828,0.33047643174404445,-0.12482345259769315,0.22741058485740392,-0.19396682327657527,0.05274203769557917,0.06482061552356894,0.44070819760782187,0.07936033773973251,0.39978739399068286,0.5269861980920854,-0.021288178401533155,-0.08385256464170907,0.2834629390218172,-0.029632065529315098,0.28170863582541733,0.21228816583319526,0.4400541837824479,-0.010813467719346596,-0.021935398678723354,0.35851335246857446,-0.027245639767843284,-0.2257775156473044,0.04241017402778801,0.0014571733616285658,0.12480317349190037,-0.03830913961274574,0.5385861991938484,0.022682802028743877,0.002652757830645172,0.3351959785671,-0.014277278999699293,-0.02131835578193924,0.13343781560752005,-0.0053990011107635455,0.11690858232604363,0.09386847588571251,0.05354075982802888,-0.10973429984638994,-0.31568650652764185,0.22312515243074627,-0.14173202725686465,0.014433015195229963,-0.02957161608511966,-0.17105368798829762,-0.2357555945102331,-0.1179875581621189,-0.1030713721247762,-0.1652904199786826,-0.11059071713128119,-0.1122637557634161,-0.2634013243645737,-0.08068048874160137,-0.12187396837488315,0.328747932015822,-0.23123437564249755,0.5172388371358256,0.10791282404409681,-0.01895883988860066,-0.15025574052438634,-0.033044215899023635,-0.03078016989768612,0.0649001920855923,-0.026995512360466517,-0.12654838997455492,0.20595674627331972
Mor28se,0.2775293145427127,0.3091754073674389,0.3710648173816245,0.105342431550355,-0.05429760315660443,0.04582892297042042,0.2936181097881644,0.4520112213595251,0.32452406907853026,-0.07170291786494809,0.2300947346403433,0.17574625047166226,1.0,0.32666076878112815,-0.032126858161461394,-0.018768284379751008,-0.5934346166798493,0.18723590333928555,0.5790658020769386,0.16910266765897386,0.159008708368736,-0.021464878174616855,-0.39443150657688963,0.36168005523913094,-0.4189580879273001,0.030159937798480987,-0.48637819528624465,0.42782855806545866,-0.3943422516726689,0.16008370501804203,-0.4494050074295441,0.09023566228908346,-0.2518924986578203,-0.08201492739336685,-0.04152945172784176,0.44357703863643044,-0.18381646043261823,0.3310746612121674,-0.27578672719401975,-0.07022001034164918,-0.15158187741310108,0.09079038333420959,0.07334546150379588,0.3657655343685221,0.3283096052998426,0.09071855266981958,-0.05608411824679083,0.10300826513189991,0.08486841236397367,0.3098201765320194,0.5913401388599938,0.13640932642117698,0.3507887231884041,0.02247195157143512,0.19958144178372728,0.17606981047069567,-0.3743721448875843,0.11764490465896375,0.07569903339428574,0.09837825993640215,-0.0353307548455966,0.33899599247654794,0.01520871197556104,-0.16119821539961895,0.20956297163472262,-0.11207610690768675,-0.056142988176702394,-0.12962866644820098,0.010392105457413517,-0.11152776154576764,-0.3888241271927217,0.044808569827780496,0.037656373704743305,-0.5324510306351184,-0.10026656432749335,-0.37770930886401527,0.008574078954266474,0.2939638373054097,0.31518663329408264,-0.6001053140408991,-0.08896250193256823,-0.5875544968729484,0.0808163746986881,-0.4158806724679415,-0.09489678735447911,-0.5921216718626734,0.09108170747949886,-0.043450861824264296,0.22216827729267968,-0.6895159890926328,-0.028426643418873476,0.385876516264767,0.1275586378207332,-0.3278733324025727,0.2111128259680446,0.09041525922840357,0.07786984577008181,-0.3048759508237917,-0.0451032634042259,0.5540180642645075
AATS0pe,0.6541155195029701,0.11213936529875275,0.0247418523486724,0.3944460740501387,0.17961482876735926,-0.083222564098985,0.39002018784893994,0.011765858223937177,0.9313613724161963,-0.04496689617240892,0.26579323144890915,0.5908460243150495,0.32666076878112815,1.0,0.06404985546567601,-0.20278116268124394,-0.4362075263742029,0.1924968596648917,0.05201240133132467,0.12409200866672436,0.42111293841951175,-0.15849345660721106,-0.23826686516252224,0.22287539167379422,-0.2735752044102869,-0.05914235824312968,-0.1496333150572121,0.5190385671478984,-0.4583272471561553,0.049674184489437404,-0.18583602922682024,0.035166908955456745,-0.1789060208718282,0.1178872834842844,-0.2023702127038559,0.7781287174927093,-0.06433772999497356,0.15122305046751958,-0.019959717925922195,0.08874359921663094,-0.10704498356174255,0.3192813419741336,0.04142990664660782,0.9088044762073144,0.4461588519838724,0.13547127492376893,-0.04117560057578843,0.45665391332469646,0.09054865310557098,0.4592221847394152,0.4508051093606978,0.3605990788288762,0.1379861846185728,-0.07471303188436877,0.068328198400755,0.07115753504736845,-0.1286624988157015,0.2051826617797576,-0.0011638312710385208,0.16244900974805232,-0.0014790597045212508,0.5015861786361642,-0.0463056674322343,0.09944813075057471,0.3032673704724719,0.001510949524429447,-0.09204135749709394,0.10714860173365334,-0.06254276286797356,0.004018327398446245,-0.21445995885627614,0.11975803707893312,0.030318592473379757,-0.5685111369259345,-0.1256321813921416,-0.5195836747922931,-0.011976556234756325,0.08443908954680499,0.21554601335837123,-0.3407304285340819,-0.03502684963467459,-0.12212235468786409,-0.03531087487234883,-0.4031754185455806,-0.3714929147003319,-0.3358659078361187,-0.19536530045931147,-0.11197638418402268,0.2695199563675882,-0.42730232752988756,0.3739340643239472,0.07993045817200665,0.05111844909682508,-0.26378647961941243,0.15242049921037498,-0.14754062259229156,-0.01821123868191615,-0.4162305915603644,-0.025586518372081937,0.4364479805101639
ATS3m,0.549618735936627,0.38842683348560225,0.22607163509016223,-0.38074370483145,0.8711299004424659,0.6793169082130803,-0.0544139411855111,0.16575561037749512,0.16098740973696207,-0.15186089580966783,-0.019736306565300656,0.37693499196772334,-0.032126858161461394,0.06404985546567601,1.0,0.6991200898280898,0.12011226581851642,-0.2776272967388471,0.11145267822896678,0.00982957213832306,-0.44615952633046374,-0.11142423898182639,-0.11433124268847167,-0.601768289292041,0.49620656078549163,0.629114591109506,-0.13662640314501565,-0.1735885829587155,-0.6473635883172452,-0.28967262043261444,-0.4276471956504221,0.1740894952399634,-0.19870985629488053,0.3295746800282211,-0.6065035235361662,-0.07137410994792186,-0.03909808854598421,0.35663339431870705,-0.6197889415658867,0.23145113171080403,0.2967862364616075,0.6229555079818834,0.02216004272003716,-0.0294755378778561,0.6836093268164052,-0.14650041563188232,-0.16184103072174313,0.21761074723700838,-0.035325439032758726,0.2199934083778342,-0.07020361788371363,0.03593571230535485,0.2693859497482118,0.4175059686462748,0.36850647512336165,-0.14784906470251621,-0.394015913056579,-0.08336427592428335,0.001133447661461587,0.1990377266947062,-0.1328737962348672,0.5986295175628684,0.2642858344455107,-0.15225222264736812,0.5854055262304264,-0.09651699973100196,0.2586557475763049,0.3267298674596392,0.08697587962369427,0.3214456683193589,0.7522846980719945,-0.32781258210260955,-0.2657804302829894,-0.07918198440835245,0.8897978809158702,0.07419878265238314,0.3018633989342921,0.0008312007343874332,-0.09594604426512798,-0.06848509061266367,0.2414844115011579,-0.1477656448406927,0.0006788751992199244,0.05180390495101284,0.38534889201214545,-0.10056626440896085,0.39888928052981315,0.02569505024155244,0.6371293608530543,0.05598030513394037,0.6906533729881756,0.35798969794162366,-0.20086336719092066,-0.047974284207024334,-0.2539158376440592,0.22268537493464283,0.34461770100154004,0.7019149136326194,-0.24040192733294669,-0.06299448986655923
piPC6,0.20769519769798098,0.4394880847528417,0.1673963276700604,-0.5291999897005846,0.5685507876644729,0.6590869762455601,0.033399114666045296,0.1133903918769213,-0.035350190328716995,-0.07817437251867382,0.03962918681450529,0.07924299319491517,-0.018768284379751008,-0.20278116268124394,0.6991200898280898,1.0,0.04579687616052559,-0.440657178009091,0.22257889269346132,0.14687338353649604,-0.4719723731606305,-0.09298005170373713,-0.4526837431925641,-0.6153890936487884,0.5249079048273598,0.513478270029858,-0.34536298877463967,-0.2750594973936319,-0.41017785544299334,-0.28515736715492623,-0.5666323221751457,0.1479087968501526,-0.15578986378898652,0.3136360844579957,-0.5024759536726783,-0.3182775001946775,0.015715157858206954,0.25536746845261404,-0.7438120908532603,0.11649983713093681,0.2834643462164223,0.3044246614296744,-0.0009465528981732317,-0.22783650085447812,0.46769696611783096,-0.15673535897261368,-0.09716808666270824,0.06857194793201198,-0.028639332287632272,0.1357941938164878,0.04242570443097488,-0.10200683122144286,0.15465608039165896,0.3124154461186808,0.37925416495980974,-0.13498807874114255,-0.5888987225202525,-0.1343176116714032,0.08467825492502618,0.01249436281031374,-0.049505733330422755,0.2975496258139131,0.302538988884796,-0.3422572450991644,0.4174027377372139,-0.0953874232906871,0.23897701884280814,0.30469231409417175,0.145868039349823,0.3237699684412061,0.5248880241067916,-0.353929276463507,-0.2071996825411781,0.09072656966533924,0.82818675975123,0.12765550515118051,0.24919886559632495,0.22672833885442245,-0.13430994019653555,-0.18207669871946122,0.1697086347219761,-0.2817412385799119,-0.01041611725157392,0.17406866968100465,0.5924980574266895,-0.18438926262938746,0.45019615689640957,0.057351180183052276,0.488237372808988,-0.011392165915848714,0.38120846817260684,0.2757708558950005,-0.20237276269239537,0.0503614037677607,-0.19992334424364186,0.37622227079640264,0.29805153298074255,0.7705331568204349,-0.16850229722794074,0.029786553675537907
Mor19v,-0.3101426707896394,-0.1611679406464787,-0.08730899238176053,-0.08847909890188294,0.05395197519267319,0.07558738094081875,-0.25477968210449387,-0.17174740537510427,-0.4418587317893549,0.0328326534905201,-0.38415287976985185,-0.2864526173772942,-0.5934346166798493,-0.4362075263742029,0.12011226581851642,0.04579687616052559,1.0,-0.041820554937218375,-0.405364166432516,-0.27465047730567926,-0.4384666473657271,-0.00990430120702722,0.560902379057139,-0.40616412039689587,0.32063928537179753,0.12332900536548261,0.5964566364423977,-0.568978774197069,0.36631279686008356,-0.05727795544812503,0.49854598962661867,-0.061780434144190245,0.5049673120460294,-0.1923403300658998,-0.061388664787062175,-0.5213405539048634,0.10766244684848922,-0.3902903063914287,0.22550342602817686,0.08927042119359142,0.07857206398591517,-0.07637767112302303,-0.054326430935720336,-0.43087893345516015,-0.3456207128158338,-0.10302535759225351,0.017290994923080675,-0.0371026040116357,-0.11766147366578289,-0.39216155887164345,-0.7686343667777442,-0.28490120032147176,-0.24481944098642477,0.07299783934735035,-0.21109345027444298,-0.23506288250522925,0.3797385401678209,-0.1463327768922335,0.010929301611270419,0.1380844457552453,-0.05712512652841681,-0.33995163828701574,0.05254271453525152,0.37618777068523707,-0.309885690259882,0.025053918439375874,0.15549171042406612,-0.20175157237372932,-0.020757933332802493,-0.009057081008306232,0.6648754058494177,-0.08582470334970439,-0.11201989804967481,0.4941756092382383,0.268900744318128,0.35488894223505724,0.04182439009688573,-0.45484217726790216,-0.1930289948072508,0.7219254224797568,0.1309350664495374,0.46001044177875494,-0.07757927689587,0.27880031022686336,0.15649069291683396,0.6903733585515163,0.06410090050267787,0.042588072085632166,-0.2873022641729959,0.7962326019646837,0.024697796738334866,-0.2455928334066367,-0.09666544802191632,0.33155561467042627,-0.13929144843734015,-0.14542849314362652,-0.13501303398963643,0.506222022096256,-0.19688985791940705,-0.7178288478083941
BCUTc_1l,-0.1241749245151774,0.11680662823270313,0.08147828557077434,0.40368714113943976,-0.1844460277162549,-0.25327565900826626,0.09051449264901759,0.18254142922568542,0.02669499579878918,0.08566993733695653,0.17730756190251368,0.11009770289971499,0.18723590333928555,0.1924968596648917,-0.2776272967388471,-0.440657178009091,-0.041820554937218375,1.0,-0.17169641420560883,0.09621945041617024,0.31268483665535085,0.2814000602941972,0.14908279768903024,0.2733334340166276,-0.5872289410219763,-0.15067219422266498,0.145521769409987,0.18065961517621762,0.1712767061492784,0.24166385273133797,0.07710467422403618,-0.04467999916027924,0.044229202854832846,-0.1183482466561952,0.13219093657481004,0.22971480136786968,0.04187663675291105,-0.29456106660687814,0.1947879995562629,0.020689257879981056,-0.07873798874789753,-0.07655409795395399,0.03417117617453966,0.20574808412749368,-0.09160272037100192,0.26619165531027367,0.06834574363083815,-0.38737981899057433,0.1541668050117882,-0.3667827277438649,0.001697187501454328,0.21192449867333835,-0.11467621445547807,-0.31400096972802166,-0.07072044145400895,0.019265781423816,0.22228814123954593,0.2240724664299717,-0.027895514038679646,0.3434665040077134,0.06238978885441038,-0.18621937182527995,-0.1824111913367205,0.26902383170150396,-0.26179763625097346,0.019329586043470903,-0.05003300677582314,-0.15550023973846064,-0.14129628026474442,-0.28594888732324647,-0.2571259625759598,0.06674306191655213,0.08621686325727614,-0.07764959020999067,-0.44365561342461307,-0.03126883577158551,-0.1099539234580001,-0.10058646699184648,-0.28780213455467885,-0.09947906595244864,-0.5395877781360379,0.1774936490906753,-0.09780955574888092,-0.2762968677179605,-0.4868521442118067,-0.10614248770913788,-0.5685904456881551,0.0532025003054231,-0.2780430659573354,-0.16749623038253417,-0.11005531025363235,-0.15587076354688129,0.12281114873540372,0.03818024355225851,-0.0683275232037254,-0.39246829979143394,-0.3767739696030195,-0.43279197687969284,-0.1365385415876168,-0.021510432936400533
Mor28m,0.18001485908620188,0.13064150186472617,0.20716278011818992,-0.13260434080136901,0.10666597215211214,0.202172584312784,0.10281359962701267,0.17819753288339366,0.09940584535111154,-0.13237333559815134,0.034493764627149516,0.03603543120218487,0.5790658020769386,0.05201240133132467,0.11145267822896678,0.22257889269346132,-0.405364166432516,-0.17169641420560883,1.0,0.08499903223725037,-0.07599491029893278,0.11342220557298931,-0.3734888099916711,0.10186647615309959,0.025364711131720785,0.18012525285003383,-0.6405557996413676,0.17771820968445054,-0.24942417928327526,-0.04621188766339367,-0.3983774634682849,0.09837855489199925,-0.274945275133174,0.21468681004159734,-0.033500278209822765,0.19053086271460695,-0.10590925348084282,0.2672351559654067,-0.3647507366367466,0.3475818337161648,-0.00512109010032853,0.12847723915828355,0.07054374547326213,0.0686155499218037,0.2176613937077644,0.09305331115697452,-0.1344357867073381,0.09084748994475178,0.23964259156252712,0.25958383953381114,0.3755704187705637,0.07720506006075964,0.25011020662289957,0.1752261098885979,0.2715785682849828,0.053980983835606906,-0.33768541247627826,0.24380181282590735,0.05863125709437922,-0.0820443717399521,-0.07844634685967294,0.29279453699350977,0.02686842211923937,-0.3424592578422223,0.24680961000480506,-0.052888661731675925,0.11990381107308576,0.17920983967852216,0.013421426101691617,0.13895519518084723,-0.1389124025916301,-0.03004221133984321,-0.07952156027469123,-0.18957677479013704,0.13683109697049686,-0.13551674073921427,0.12373097414857498,0.24709936850363168,0.24835034267101364,-0.4387451822539738,0.14478159718953063,-0.4014798877262087,0.05147704635825961,-0.06603979786994534,0.07053365579467444,-0.4330049134231969,0.23391050184762052,-0.0024800619473306124,0.25319774629181735,-0.40125319607135423,0.08978570907569373,0.2670160241567786,0.022267111380874397,-0.15723622829772382,0.06685868314971569,0.13313149867068333,0.20686745701651024,-0.008324546028971574,0.18198512200939962,0.35462085311221414
Mor16p,0.043352426534558466,0.2863993248990935,-0.13986930373152595,-0.05175482451983521,-0.012787130642651023,0.1512062441939488,0.1503163348279602,-0.0044155413906365095,0.1656008104055343,0.0692438271325864,0.9555021722892366,0.23861507133148657,0.16910266765897386,0.12409200866672436,0.00982957213832306,0.14687338353649604,-0.27465047730567926,0.09621945041617024,0.08499903223725037,1.0,0.3286676930563787,0.06288356664429987,-0.38780617281775936,-0.1259944883305682,-0.22756882961515332,-0.011585637532061452,-0.3002950375031348,0.16484003995504892,-0.08149440383778175,0.10402212969064979,-0.1858366571771983,-0.07757364862156833,0.03505946395545194,-0.08303917773048039,-0.029630671593359345,0.04261256345687207,-0.04896061222722823,0.11888449901470047,-0.13259904929800723,-0.055650023565846675,-0.085872170580684,0.02029384037160707,-0.07018935124800434,0.10016044982443026,0.18166174531835827,0.019665931012083093,0.09918866043772213,-0.06667687795713338,0.06810005755845244,0.0477860021556937,0.3671826706011301,0.7025804695986558,-0.06842201321609542,-0.22138850127548507,0.16596594640029239,-0.005068945083325887,-0.3903609174384118,0.09761643864167097,0.021363861861945103,0.09558381465598569,-0.016875945122866057,0.019860140676645863,0.10228599822404248,0.003383430989755122,0.1806313746888489,0.000499021154395558,0.01034870566473011,-0.09930143981145972,0.09212835634205109,-0.10632303385675376,-0.20786517314153033,0.003436117173644796,-0.003235620462798723,-0.030329898034794352,0.0017605363563152029,-0.0017013483120056597,-0.02881744719826196,-0.05857017729856807,-0.19944596503100726,-0.2612514357195263,-0.22971853004841064,-0.16765167570097633,-0.10190491574245208,-0.05479883058329189,0.10579771095967674,-0.2483471127009251,-0.142021528971067,0.04617103717961738,0.19871157445204427,-0.26195882566153084,-0.04928446989864803,-0.019249592785254035,-0.04397536494317745,0.010665007633938423,0.027248279775737974,0.17542937083378538,-0.12886581973331857,-0.035437446606513864,-0.06375050772835628,0.3487252844587502
Mor21v,0.09620728356618574,-0.03187890679742895,-0.10383485247455058,0.316988705075256,-0.2127264711340132,-0.49410597673369594,0.1503234333318941,0.05025464496509427,0.3374803790453709,0.14877222866301162,0.4601955009841499,0.13677727083545077,0.159008708368736,0.42111293841951175,-0.44615952633046374,-0.4719723731606305,-0.4384666473657271,0.31268483665535085,-0.07599491029893278,0.3286676930563787,1.0,0.04092800586818226,-0.13532969691198007,0.5978846324097513,-0.4421794631176226,-0.4519202819477788,-0.03483125771733892,0.5103518855202349,0.04668641937765771,0.15974903545127517,0.074788540140915,-0.11449967750445554,-0.17639041590424046,0.10744533386998303,0.3044936094962031,0.49190057401959,0.09733112004663633,0.09378829406354024,0.3052470835134649,-0.009286295226925308,-0.16937528161237542,-0.17647653664681992,-0.004411944423761552,0.42395677686552397,-0.14479828115583757,0.15856858876025007,0.13267482614711676,0.03725369853340993,0.0881361443243205,0.16463277003471027,0.3199230011466322,0.3991264796099146,-0.026923692474941637,-0.264804237385728,-0.013860463101642418,0.127577731498422,0.1274745453270621,0.1719072222164915,0.0260013745077558,0.11046464973344935,0.1994098872305884,0.022822256878244625,-0.1552846933955083,0.04532131421640451,0.00048522032402060816,0.09551630948573285,-0.0766825629997884,0.13878031766137414,-0.09783907922791471,-0.053625912834264856,-0.6253046968318132,0.09788749514302508,0.20143923257956683,-0.34734998969348874,-0.6247227969203661,-0.3146462869409042,-0.1251460320708263,0.06614333866432273,0.12137802928563578,-0.1372578618601253,-0.28270426200496707,0.07814647217051394,-0.056565201713731306,-0.31178991888536467,-0.4049760422658009,-0.10608499914778365,-0.3363927090362838,-0.06479164165266965,-0.07695454677213875,-0.3437629777070343,-0.08899186074011227,-0.05042324711447217,0.16401980140656144,-0.0431417733828199,0.06998713715346551,-0.045775592896846545,-0.21134673591044068,-0.7502772792058369,0.27628856055065404,0.2918603758636132
AETA_alpha,-0.3358057724143735,-0.06507606208003958,-0.1735130104715428,-0.055253467545189686,-0.15359527190826003,-0.02897931681678128,-0.394694455056945,-0.1607960398315941,-0.3481513087047124,0.03365099042382591,0.05153731331372688,-0.16490581626728776,-0.021464878174616855,-0.15849345660721106,-0.11142423898182639,-0.09298005170373713,-0.00990430120702722,0.2814000602941972,0.11342220557298931,0.06288356664429987,0.04092800586818226,1.0,-0.0828025448124046,-0.09779119615861101,-0.12287876806091005,-0.01766877892213843,-0.0516457514037842,0.02249427928404801,0.2657178737322977,0.06334038155892477,0.06113368443017621,-0.0461547486052795,0.028573794190082928,-0.0032050627410019467,0.09527868708059394,0.09432493586064156,0.012197337272503387,-0.23663296961813204,0.09242965904507226,0.3205369344383867,0.08057227830546446,0.04306439632557461,-0.011243135601963482,-0.19605792497205837,-0.06288902112804184,0.7624063058430904,0.03536713399129227,-0.4715973645658674,0.7513987220029584,-0.38270756976563997,-0.013014335106131585,0.11113412581751436,-0.05428123454615568,-0.047862866579346026,-0.09301764773938198,-0.0025718150743575716,0.035613217841990515,0.7758418378378407,-0.0278258479813042,0.04669738487352703,-0.00145316891230463,-0.13915541061575099,-0.4007541088932504,0.10154019411821018,0.088222370638984,0.026498866826148895,0.019630748865958603,0.0017609161685974968,-0.10449827893643104,-0.20445845498445966,-0.048873993989934535,-0.03304246010275598,0.021326480314517608,0.30114200679135017,-0.15888452434051162,0.21042423518400627,-0.015960462149637908,-0.08478384223767425,-0.3297930506925729,-0.027704578586685905,-0.1469261484623914,0.05832285876938769,-0.027203474394380037,0.09109356935694486,-0.2100057714430363,-0.014715290698580288,-0.28102796771579414,0.08840141601960663,0.08060981480585959,-0.003950121921472193,-0.1268156346643783,-0.14203236391785362,0.011266136398592407,0.12677866261376042,-0.043527576102067686,-0.26665311335453995,-0.11616298977137574,-0.11557833077021283,0.05788687188291062,-0.023666657862331655
